episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,151199.21842255993,151199.21842255993,0.0,-4930965.312265164,-93.81593059865229,3147.09834649671,0.059876300351916094,-1995.042849444233,-0.03795743625274416,-94412.9503949013,-1.796289010557483,-392993.7167389218,-7.477049405230629,7.123287671232877,0.03795743625274416,0.305466232712007,39299371.67389218,747.7049405230628,795.5593892361393,1995.042849444233,52560,31536000
