episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,203467.65379549767,0.0,203467.65379549767,-6500426.778702615,-123.6763085750117,1017.3144207140795,0.019355297197756458,-730.3585729145502,-0.013895711052407729,-30519.432621422384,-0.5806589159326938,-395666.8062647698,-7.5279072729218,9.166666666666666,0.013895711052407729,0.11096161743272964,39566680.62647697,752.7907272921799,802.1839802632327,730.3585729145502,52560,31536000
