timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
26,2022.0,1.0,1.0,4.0,12.826667,92.333336,6.18,0.0,0.0,0.0,0.0,0.0,18.37546,18.264034,19.11831,19.089321,64.69501,61.478313,422.05008,735.99274,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,12.0,12.0,15600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
27,2022.0,1.0,1.0,4.0,12.85,92.0,6.255,0.0,0.0,0.0,0.0,0.0,18.352448,18.241955,18.997765,18.862898,64.82465,62.455948,421.77225,651.2775,0.0,2.0,12.0,12.0,0.0,2.0421548,0.0,1.0,12.9,0.0,1.0,12.0,12.0,16200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
28,2022.0,1.0,1.0,4.0,12.873333,91.666664,6.33,0.0,0.0,0.0,0.0,0.0,18.32987,18.220312,18.955687,18.822008,64.92885,62.62627,421.53152,599.9231,0.0,2.0,12.0,12.0,0.0,2.0417655,0.0,1.0,12.89,0.0,1.0,12.0,12.0,16800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.307966,18.199326,18.927809,18.795317,65.00967,62.685196,421.32303,568.68445,0.0,2.0,12.0,12.0,0.0,2.0414505,0.0,1.0,12.89,0.0,1.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.286411,18.178713,18.90221,18.77092,65.07084,62.700714,421.14252,549.6715,0.0,2.0,12.0,12.0,0.0,2.041137,0.0,1.0,12.88,0.0,1.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.26429,18.157063,18.877438,18.746708,65.122345,62.70128,420.9864,538.10236,0.0,2.0,12.0,12.0,0.0,2.0409765,0.0,1.0,12.87,0.0,1.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.242167,18.13537,18.85363,18.723436,65.162766,62.689983,420.85138,531.0561,0.0,2.0,12.0,12.0,0.0,2.0408194,0.0,1.0,12.83,0.0,1.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.220192,18.11381,18.830788,18.701107,65.19285,62.669956,420.73468,526.7567,0.0,2.0,12.0,12.0,0.0,2.0406666,0.0,1.0,12.79,0.0,1.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.198408,18.092426,18.808752,18.679567,65.2137,62.64369,420.63382,524.1252,0.0,2.0,12.0,12.0,0.0,2.0405178,0.0,1.0,12.75,0.0,1.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.176825,18.071226,18.78743,18.658722,65.226395,62.612717,420.54666,522.5059,0.0,2.0,12.0,12.0,0.0,2.0403733,0.0,1.0,12.71,0.0,1.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.155441,18.050215,18.766733,18.63849,65.23187,62.578068,420.47137,521.50073,0.0,2.0,12.0,12.0,0.0,2.0402324,0.0,1.0,12.67,0.0,1.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.20891017,0.0,20.23325,21.618475,20.274092,21.262703,52.2628,53.157944,420.43155,520.44464,0.0,2.0,20.0,20.0,0.0,2.046364,0.0,1.0,12.63,0.0,1.0,20.0,20.0,22200,-6.267304797872334,0.2089101599290778,-6.267304797872334,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.14288689,0.0,19.963118,20.890625,19.9853,20.596972,54.54928,55.37235,420.35873,519.016,0.0,2.0,20.0,20.0,0.0,2.0449862,0.0,1.0,12.59,0.0,1.0,20.0,20.0,22800,-4.301307319924553,0.1428868881743034,-4.286606645229102,0.014700674695451,-0.014700674695451,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.13782421,0.0,20.071974,20.951828,20.052088,20.619852,54.546684,55.257744,436.5911,498.69193,1.0,1.0,20.0,20.0,0.0,2.0542748,0.0,1.0,12.55,0.0,1.0,20.0,20.0,23400,-4.134726053265021,0.1378242017755007,-4.134726053265021,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.10900037,0.0,20.06195,20.814598,20.036852,20.515898,55.194508,55.62005,450.39664,509.32138,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,20.0,20.0,24000,-3.270011111069346,0.1090003703689782,-3.270011111069346,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.09871775,0.0,20.056936,20.747545,20.033741,20.469965,55.57262,55.773975,462.1435,518.3105,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,20.0,20.0,24600,-2.9615324819347695,0.09871774939782565,-2.9615324819347695,0.0,-0.0,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.10340502,0.0,20.053083,20.693947,20.04025,20.44081,55.877735,55.796474,472.1378,498.4476,1.0,1.0,20.0,20.0,0.0,2.0532103,0.0,1.0,12.43,0.0,1.0,20.0,20.0,25200,-3.102150640330017,0.1034050213443339,-3.102150640330017,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.09894327,0.0,20.048237,20.649025,20.039528,20.40762,56.3799,55.735424,496.92505,466.9537,2.0,0.0,20.0,20.0,0.0,2.0533013,0.0,1.0,12.39,0.0,1.0,20.0,20.0,25800,-2.968298099526355,0.09894326998421184,-2.968298099526355,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.08359131,0.0,20.04625,20.620775,20.028885,20.37303,56.733738,55.772537,517.9674,459.555,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,20.0,26400,-2.507739302520684,0.0835913100840228,-2.507739302520684,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.080015525,0.0,20.044756,20.597958,20.028162,20.36277,56.991726,55.699455,535.8076,453.30792,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,20.0,27000,-2.4004657429796303,0.08001552476598768,-2.4004657429796303,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.07813236,0.0,20.043343,20.579475,20.027565,20.352512,57.16896,55.604023,550.9122,448.03253,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,20.0,20.0,27600,-2.3439708245119784,0.07813236081706594,-2.3439708245119784,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.07664805,0.0,20.042414,20.564981,20.027054,20.344275,57.27635,55.48285,563.6799,443.58005,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,20.0,28200,-2.299441421680947,0.0766480473893649,-2.299441421680947,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.07544718,0.0,20.041656,20.552933,20.026686,20.337458,57.3277,55.34098,574.45154,439.824,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,20.0,28800,-2.263415311511175,0.07544717705037249,-2.263415311511175,0.0,-0.0,0.0,-0.0,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.074575506,0.0,20.041067,20.543562,20.026339,20.332754,57.343082,55.192596,583.5761,436.66467,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,20.0,29400,-2.237265120406616,0.07457550401355387,-2.237265120406616,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.07386829,0.0,20.040596,20.535599,20.026081,20.328876,57.333923,55.04474,591.3004,434.00742,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,20.0,20.0,30000,-2.216048765785102,0.07386829219283672,-2.216048765785102,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.07331191,0.0,20.040287,20.528988,20.025951,20.325905,57.303455,54.896664,597.8347,431.77255,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,20.0,30600,-2.199357358737812,0.07331191195792706,-2.199357358737812,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.07270922,0.0,20.039783,20.521845,20.025808,20.322462,57.260925,54.752644,603.3578,429.8932,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,20.0,20.0,31200,-2.1812765332853474,0.07270921777617825,-2.1812765332853474,0.0,-0.0,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.07217853,0.0,20.039501,20.515842,20.02561,20.319221,57.20254,54.610043,608.0227,428.3129,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,20.0,31800,-2.1653557383954296,0.07217852461318099,-2.1653557383954296,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.07170159,0.0,20.039267,20.510265,20.025517,20.316355,57.132706,54.468006,611.95825,426.98428,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,20.0,20.0,32400,-2.15104770434167,0.07170159014472234,-2.15104770434167,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.07116356,0.0,20.038778,20.504454,20.025368,20.313808,57.05394,54.324554,615.2709,425.86694,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,20.0,20.0,33000,-2.1349067369273724,0.07116355789757908,-2.1349067369273724,0.0,-0.0,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.07466078,0.0,20.043121,20.512386,20.025375,20.311714,56.366463,54.175262,585.4944,424.92746,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,20.0,20.0,33600,-2.2398232934319586,0.07466077644773196,-2.2398232934319586,0.0,-0.0,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.07443621,0.0,20.042639,20.504402,20.025229,20.309437,55.807495,54.022915,560.2343,424.13766,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,20.0,20.0,34200,-2.233086356594348,0.07443621188647827,-2.233086356594348,0.0,-0.0,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.07032053,0.0,20.041273,20.472559,20.023643,20.274042,55.39184,53.97783,538.81903,423.4739,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,20.0,20.0,34800,-2.109615941489573,0.07032053138298577,-2.109615941489573,0.0,-0.0,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.064995684,0.0,20.038977,20.431576,20.021395,20.231905,55.058792,53.952324,520.67615,422.9166,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,20.0,20.0,35400,-1.9498704370525126,0.06499568123508376,-1.9498704370525126,0.0,-0.0,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.060763713,0.0,20.037228,20.405554,20.018717,20.206602,54.718575,53.86814,505.30792,422.44873,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,20.0,20.0,36000,-1.8229113993203143,0.06076371331067714,-1.8229113993203143,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.05688342,0.0,20.035572,20.381336,20.017036,20.182697,54.41011,53.776962,492.32996,422.0572,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,20.0,20.0,36600,-1.7065026061970054,0.05688342020656685,-1.7065026061970054,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.053621467,0.0,20.034328,20.362652,20.01544,20.162365,54.11422,53.671112,481.3631,421.72934,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,20.0,20.0,37200,-1.6086440514499247,0.05362146838166416,-1.6086440514499247,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.050973084,0.0,20.033112,20.348175,20.014263,20.146152,53.83023,53.5488,472.0888,421.45462,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,20.0,20.0,37800,-1.5291924749571346,0.05097308249857115,-1.5291924749571346,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.0494807,0.0,20.032503,20.342602,20.013517,20.13737,53.53828,53.39915,464.24033,421.22424,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,20.0,20.0,38400,-1.484420919655068,0.0494806973218356,-1.484420919655068,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.048857156,0.0,20.032122,20.342379,20.013142,20.134155,53.246655,53.22844,457.5933,421.0309,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,20.0,20.0,39000,-1.46571472021035,0.048857157340345,-1.46571472021035,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.04872746,0.0,20.031984,20.345547,20.013083,20.134073,52.958813,53.044815,451.96014,420.8686,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,20.0,20.0,39600,-1.4618237883035172,0.04872745961011724,-1.4618237883035172,0.0,-0.0,0.0,-0.0,False
