episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-39855.2200239738,-0.758280441856427,1226.7118476496753,0.023339266507794432,-2967.2748102417254,-0.05645500019485779,-36801.355429490264,-0.7001779952338331,-86.58978424181643,-0.0016474464277362335,4.219939117199392,0.05645500019485779,0.4008426978348703,8658.978424181641,0.16474464277362333,1.4550534724590447,2967.2748102417254,52560,31536000
