timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
10,2022.0,1.0,1.0,1.0,12.486667,91.0,5.3766665,0.0,0.0,0.0,0.0,0.0,18.8948,18.762997,19.412756,19.38152,61.18546,57.830315,485.79318,648.9948,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
11,2022.0,1.0,1.0,1.0,12.573334,91.0,5.4333334,0.0,0.0,0.0,0.0,0.0,18.853994,18.725576,19.39174,19.361439,61.330803,58.053307,477.01334,662.687,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
12,2022.0,1.0,1.0,2.0,12.66,91.0,5.49,0.0,0.0,0.0,0.0,0.0,18.816238,18.691156,19.372044,19.342667,61.51147,58.29854,469.41458,674.4305,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
13,2022.0,1.0,1.0,2.0,12.683333,91.166664,5.5916667,0.0,0.0,0.0,0.0,0.0,18.777193,18.653296,19.350431,19.320986,61.727947,58.559273,462.808,684.3277,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
14,2022.0,1.0,1.0,2.0,12.706667,91.333336,5.693333,0.0,0.0,0.0,0.0,0.0,18.739346,18.616512,19.328985,19.299454,61.95981,58.82351,457.0674,692.63367,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,12.0,12.0,8400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
15,2022.0,1.0,1.0,2.0,12.73,91.5,5.795,0.0,0.0,0.0,0.0,0.0,18.702988,18.581179,19.307852,19.278223,62.203327,59.090282,452.08148,699.5665,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,9000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
16,2022.0,1.0,1.0,2.0,12.753333,91.666664,5.8966665,0.0,0.0,0.0,0.0,0.0,18.66804,18.547222,19.286966,19.25723,62.456768,59.359467,447.75287,705.31555,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,12.0,12.0,9600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
17,2022.0,1.0,1.0,2.0,12.776667,91.833336,5.9983335,0.0,0.0,0.0,0.0,0.0,18.634382,18.514532,19.266281,19.236433,62.71878,59.630928,443.99664,710.0449,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,10200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
18,2022.0,1.0,1.0,3.0,12.8,92.0,6.1,0.0,0.0,0.0,0.0,0.0,18.601906,18.482994,19.245762,19.215794,62.988247,59.904522,440.73856,713.8968,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,10800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
19,2022.0,1.0,1.0,3.0,12.796667,92.166664,6.088333,0.0,0.0,0.0,0.0,0.0,18.571295,18.45337,19.226978,19.197124,63.24306,60.15486,437.9269,717.2364,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,11400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
20,2022.0,1.0,1.0,3.0,12.793333,92.333336,6.076667,0.0,0.0,0.0,0.0,0.0,18.54174,18.42477,19.208696,19.178953,63.489487,60.391464,435.4998,720.1374,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
21,2022.0,1.0,1.0,3.0,12.79,92.5,6.065,0.0,0.0,0.0,0.0,0.0,18.513134,18.397083,19.190853,19.161217,63.72861,60.61633,433.40414,722.6642,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
22,2022.0,1.0,1.0,3.0,12.786667,92.666664,6.0533333,0.0,0.0,0.0,0.0,0.0,18.485565,18.37038,19.173492,19.143969,63.96067,60.83076,431.59424,724.8716,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
23,2022.0,1.0,1.0,3.0,12.783334,92.833336,6.0416665,0.0,0.0,0.0,0.0,0.0,18.458689,18.344353,19.156511,19.127098,64.18736,61.036457,430.03076,726.8064,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24,2022.0,1.0,1.0,4.0,12.78,93.0,6.03,0.0,0.0,0.0,0.0,0.0,18.432499,18.318983,19.1399,19.110603,64.40917,61.23452,428.67984,728.5083,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,14400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
25,2022.0,1.0,1.0,4.0,12.803333,92.666664,6.105,0.0,0.0,0.0,0.0,0.0,18.40762,18.295069,19.124416,19.095324,64.59057,61.38932,427.50833,729.8237,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,15000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
26,2022.0,1.0,1.0,4.0,12.826667,92.333336,6.18,0.0,0.0,0.0,0.0,0.0,18.383623,18.272034,19.10964,19.08077,64.739235,61.50893,426.49274,730.8065,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,12.0,12.0,15600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
27,2022.0,1.0,1.0,4.0,12.85,92.0,6.255,0.0,0.0,0.0,0.0,0.0,18.360336,18.24969,19.095428,19.066793,64.8596,61.598362,425.61258,731.5037,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,16200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
28,2022.0,1.0,1.0,4.0,12.873333,91.666664,6.33,0.0,0.0,0.0,0.0,0.0,18.337671,18.227943,19.081768,19.05338,64.95521,61.661476,424.85007,731.956,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,16800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.315567,18.206741,19.06856,19.04042,65.0291,61.70198,424.18967,732.1984,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.293978,18.186033,19.05582,19.027937,65.08389,61.722645,423.6179,732.2612,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.88,0.0,0.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.271914,18.164364,19.042635,19.01479,65.129616,61.73237,423.12338,732.21075,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.249912,18.14271,19.029501,19.001688,65.1648,61.731136,422.6958,732.06476,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.22811,18.121237,19.016468,18.988682,65.19014,61.72028,422.32617,731.8376,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.206535,18.099976,19.003525,18.975761,65.20668,61.70115,422.0067,731.5414,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.18519,18.078932,18.990658,18.962915,65.21545,61.674927,421.73068,731.18665,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.164068,18.0581,18.977856,18.950132,65.21734,61.642628,421.49228,730.7822,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.07441333,0.0,18.145277,18.04188,20.18081,21.031553,65.23325,54.141098,421.37415,729.1662,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,12.0,20.0,22200,-2.23239993440647,0.07441333114688234,-2.23239993440647,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.05419656,0.0,18.121284,18.016542,19.98559,20.56696,65.24767,55.72786,421.15216,725.73,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,12.0,20.0,22800,-1.6403063936934947,0.0541965579805335,-1.625896739416005,0.014409654277489636,-0.014409654277489636,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.051163025,0.0,18.098186,17.992264,20.040686,20.596834,65.26211,55.642494,420.95663,723.332,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,12.0,20.0,23400,-1.5348907399121035,0.05116302466373678,-1.5348907399121035,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.044738714,0.0,18.076738,17.970669,20.03515,20.512114,65.28592,55.935066,420.82483,721.66846,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,12.0,20.0,24000,-1.3421613906284884,0.04473871302094961,-1.3421613906284884,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.040863518,0.0,18.055946,17.949724,20.03218,20.468122,65.31108,56.07508,420.71115,720.34143,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,12.0,20.0,24600,-1.2259055462471942,0.0408635182082398,-1.2259055462471942,0.0,-0.0,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.038077593,0.0,18.035534,17.929178,20.029861,20.434437,65.33809,56.172615,420.61316,719.2456,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,12.0,20.0,25200,-1.1423277634954536,0.03807759211651512,-1.1423277634954536,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.035750296,0.0,18.014467,17.90693,20.028095,20.40946,65.345314,57.292034,420.52844,741.19556,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,12.0,20.0,25800,-1.0725088518084345,0.03575029506028115,-1.0725088518084345,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.034252826,0.0,17.993275,17.88454,20.026943,20.391497,65.324356,58.183372,420.45523,759.54095,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,12.0,20.0,26400,-1.0275847353695526,0.03425282451231842,-1.0275847353695526,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.033164587,0.0,17.97215,17.862225,20.026073,20.377935,65.27817,58.88687,420.392,774.82434,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,12.0,20.0,27000,-0.9949376443298784,0.03316458814432928,-0.9949376443298784,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.032341324,0.0,17.951107,17.840002,20.025358,20.36747,65.21007,59.433624,420.33743,787.5099,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,12.0,20.0,27600,-0.970239659137661,0.03234132197125537,-0.970239659137661,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.031716697,0.0,17.930128,17.81786,20.024857,20.359434,65.12301,59.84851,420.29034,797.9931,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,12.0,20.0,28200,-0.951500943662901,0.0317166981220967,-0.951500943662901,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.031226875,0.0,17.909204,17.795786,20.024405,20.352928,65.01959,60.153954,420.2497,806.61084,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,12.0,20.0,28800,-1.0029145870340432,0.03122687578478681,-0.9368062735436042,0.0,-0.0,6.610831349043906,-0.06610831349043907,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.042283326,0.0,17.887878,17.773598,20.033438,20.3575,64.91674,58.74726,420.21475,709.25854,0.0,2.0,12.0,20.0,0.0,2.056748,0.0,1.0,12.43,0.0,1.0,12.0,20.0,29400,-1.2684998325143462,0.0422833277504782,-1.2684998325143462,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.04648066,0.0,17.902966,17.819687,20.035845,20.352613,64.77152,56.898582,436.58252,592.55524,1.0,0.0,12.0,20.0,0.0,2.0561538,0.0,1.0,12.49,0.0,1.0,12.0,20.0,30000,-1.3944198280492761,0.04648066093497587,-1.3944198280492761,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.12510785,0.0,20.232664,21.795763,19.637245,19.583984,50.646492,59.399937,444.30515,577.25836,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,12.0,30600,-3.7532358157598074,0.1251078605253269,-3.7532358157598074,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.08022041,0.0,19.957678,21.026796,19.452213,19.375813,53.10826,59.6689,458.0692,550.0959,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,20.0,12.0,31200,-2.4489351113750444,0.08022040724234611,-2.4066122172703834,0.042322894104660946,-0.042322894104660946,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.0793644,0.0,20.0827,21.096313,19.36536,19.287182,52.943966,59.472317,471.6066,523.7095,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,12.0,31800,-2.3809319408849534,0.07936439802949845,-2.3809319408849534,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.06884158,0.0,20.071196,20.936066,19.297174,19.219526,53.47295,59.37009,479.88922,507.59012,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,20.0,12.0,32400,-2.065247325448111,0.06884157751493704,-2.065247325448111,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.06320165,0.0,20.065327,20.856745,19.237524,19.161217,53.71224,59.261677,486.92648,493.98715,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,20.0,12.0,33000,-1.896049547505832,0.06320165158352774,-1.896049547505832,0.0,-0.0,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.05899398,0.0,20.060722,20.793135,19.184193,19.108479,53.87541,59.152203,492.89407,482.5032,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,20.0,12.0,33600,-1.7698193794655577,0.05899397931551859,-1.7698193794655577,0.0,-0.0,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.055903524,0.0,20.057467,20.746986,19.136337,19.061125,53.960045,59.03928,497.95364,472.80566,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,20.0,12.0,34200,-1.6771057489527177,0.05590352496509059,-1.6771057489527177,0.0,-0.0,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.05209754,0.0,20.05385,20.68438,19.122002,19.04908,54.08217,58.81037,502.24115,464.61404,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,20.0,12.0,34800,-1.5629261803774253,0.05209753934591418,-1.5629261803774253,0.0,-0.0,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.04825925,0.0,20.049889,20.620531,19.129526,19.059046,54.193497,58.51293,505.88174,457.6878,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,20.0,12.0,35400,-1.4477775284683896,0.04825925094894632,-1.4477775284683896,0.0,-0.0,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.04555654,0.0,20.047052,20.57718,19.139296,19.07059,54.223457,58.220318,508.9754,451.8292,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,20.0,12.0,36000,-1.366696264826951,0.04555654216089836,-1.366696264826951,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.041150387,0.0,20.042309,20.53298,19.153486,19.08702,54.522236,57.91918,527.9289,446.89316,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,20.0,12.0,36600,-1.2345116759492325,0.04115038919830775,-1.2345116759492325,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.038987413,0.0,20.0402,20.504288,19.169628,19.105093,54.717518,57.619217,544.0575,442.73212,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,20.0,12.0,37200,-1.169622370642955,0.03898741235476516,-1.169622370642955,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.03734669,0.0,20.038382,20.480825,19.185764,19.122845,54.851906,57.32602,557.80304,439.22278,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,20.0,12.0,37800,-1.1204007171561021,0.03734669057187007,-1.1204007171561021,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.036272015,0.0,20.037287,20.467846,19.196566,19.13469,54.914043,57.05822,569.5389,436.26196,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,20.0,12.0,38400,-1.0881604187718916,0.03627201395906306,-1.0881604187718916,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.035590738,0.0,20.03638,20.461002,19.201262,19.1401,54.92436,56.816383,579.5746,433.7633,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,20.0,12.0,39000,-1.0677221456269543,0.03559073818756515,-1.0677221456269543,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.035174653,0.0,20.03589,20.458672,19.201353,19.14074,54.893036,56.5935,588.17194,431.6541,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,20.0,12.0,39600,-1.0552396214851913,0.03517465404950638,-1.0552396214851913,0.0,-0.0,0.0,-0.0,False
