episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,21842.505642012595,0.0,21842.505642012595,-740593.8450750447,-14.090446063071626,105.73607714891462,0.00201172140694282,-42964.85748574665,-0.8174440160910702,-3172.0823144674378,-0.06035164220828458,-42353.81832892014,-0.8058184613569281,39.39497716894977,0.8174440160910702,1.9378688693419153,4235381.832892015,80.58184613569281,120.04171838975965,42964.85748574665,52560,31536000
