episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-497459.8974562897,-9.464609921162285,3968.787487109895,0.07550965538641354,-287.78747740226044,-0.005475408626374818,-119063.62461329684,-2.2652896615924054,-378108.48536559066,-7.193844850943505,14.667047184170473,0.005475408626374818,0.03232508958576674,37810848.53655906,719.3844850943505,799.9678425696766,287.78747740226044,52560,31536000
