episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,143607.2210768448,143607.2210768448,0.0,-4883885.241411532,-92.92019104664254,2995.755114685333,0.056996862912582436,-389.3763161404774,-0.007408225192931457,-89872.65344055998,-1.709905887377473,-575279.2327900473,-10.94519088261125,21.054033485540337,0.007408225192931457,0.018364136189847738,57527923.27900473,1094.519088261125,1140.6700930282357,389.3763161404774,52560,31536000
