episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,281927.4134214048,0.0,281927.4134214048,-8816959.010859132,-167.7503616982331,1443.7992038496736,0.027469543452238843,-268.10408109350755,-0.0051009147848840855,-43313.9761154902,-0.8240863035671652,-358868.5041358949,-6.827787369404393,15.549847792998477,0.0051009147848840855,0.015042075670024866,35886850.413589485,682.7787369404392,786.8654455986865,268.10408109350755,52560,31536000
