episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,173079.54628770016,173079.54628770016,0.0,-5583933.129643707,-106.2392147953521,3616.4491932590236,0.06880611098285813,-676.3594227969867,-0.012868329961890919,-108493.4757977707,-2.064183329485744,-390870.381589905,-7.436651095698345,12.366818873668189,0.012868329961890919,0.1258697903376906,39087038.1589905,743.6651095698345,801.1031096620843,676.3594227969867,52560,31536000
