timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
10,2022.0,1.0,1.0,1.0,12.486667,91.0,5.3766665,0.0,0.0,0.0,0.0,0.0,18.785275,18.608152,19.3109,19.261824,60.862976,58.413673,428.71753,565.90924,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
11,2022.0,1.0,1.0,1.0,12.573334,91.0,5.4333334,0.0,0.0,0.0,0.0,0.0,18.744211,18.571585,19.192884,19.031542,61.16462,59.648823,427.2096,543.15643,0.0,2.0,12.0,12.0,0.0,2.0451436,0.0,1.0,12.79,0.0,1.0,12.0,12.0,6600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
12,2022.0,1.0,1.0,2.0,12.66,91.0,5.49,0.0,0.0,0.0,0.0,0.0,18.706142,18.537914,19.258509,19.211979,61.489132,59.14119,425.96396,565.78784,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
13,2022.0,1.0,1.0,2.0,12.683333,91.166664,5.5916667,0.0,0.0,0.0,0.0,0.0,18.66616,18.499565,19.142855,18.985615,61.836494,60.372185,424.9303,543.0188,0.0,2.0,12.0,12.0,0.0,2.0440366,0.0,1.0,12.78,0.0,1.0,12.0,12.0,7800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
14,2022.0,1.0,1.0,2.0,12.706667,91.333336,5.693333,0.0,0.0,0.0,0.0,0.0,18.627274,18.462164,19.205067,19.158598,62.18416,59.85996,424.07327,565.4518,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,12.0,12.0,8400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
15,2022.0,1.0,1.0,2.0,12.73,91.5,5.795,0.0,0.0,0.0,0.0,0.0,18.589827,18.426155,19.091816,18.936329,62.52997,61.03851,423.3631,542.6535,0.0,2.0,12.0,12.0,0.0,2.0433888,0.0,1.0,12.83,0.0,1.0,12.0,12.0,9000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
16,2022.0,1.0,1.0,2.0,12.753333,91.666664,5.8966665,0.0,0.0,0.0,0.0,0.0,18.553799,18.391514,19.153809,19.107347,62.87367,60.515224,422.775,564.9342,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,12.0,12.0,9600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
17,2022.0,1.0,1.0,2.0,12.776667,91.833336,5.9983335,0.0,0.0,0.0,0.0,0.0,18.519049,18.358116,19.042896,18.88908,63.215412,61.666237,422.2882,542.1832,0.0,2.0,12.0,12.0,0.0,2.0427394,0.0,1.0,12.87,0.0,1.0,12.0,12.0,10200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
18,2022.0,1.0,1.0,3.0,12.8,92.0,6.1,0.0,0.0,0.0,0.0,0.0,18.485506,18.325878,19.104403,19.05791,63.555264,61.139805,421.88562,564.33154,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,10800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
19,2022.0,1.0,1.0,3.0,12.796667,92.166664,6.088333,0.0,0.0,0.0,0.0,0.0,18.45381,18.295519,18.996479,18.844015,63.8675,62.225433,421.55432,541.77936,0.0,2.0,12.0,12.0,0.0,2.0423155,0.0,1.0,12.92,0.0,1.0,12.0,12.0,11400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
20,2022.0,1.0,1.0,3.0,12.793333,92.333336,6.076667,0.0,0.0,0.0,0.0,0.0,18.423193,18.266186,19.059774,19.013725,64.16084,61.65328,421.2816,564.06757,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
21,2022.0,1.0,1.0,3.0,12.79,92.5,6.065,0.0,0.0,0.0,0.0,0.0,18.393509,18.237743,18.953571,18.802158,64.43848,62.67416,421.05704,541.6833,0.0,2.0,12.0,12.0,0.0,2.0421085,0.0,1.0,12.92,0.0,1.0,12.0,12.0,12600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
22,2022.0,1.0,1.0,3.0,12.786667,92.666664,6.0533333,0.0,0.0,0.0,0.0,0.0,18.435589,18.342863,19.01752,18.971903,64.635216,62.080917,453.01108,564.0513,2.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
23,2022.0,1.0,1.0,3.0,12.783334,92.833336,6.0416665,0.0,0.0,0.0,0.0,0.0,18.156685,17.797375,18.913404,18.763523,67.17312,63.028275,453.09888,546.58295,1.0,2.0,12.0,12.0,2.028212,2.0350225,1.0,1.0,12.92,1.0,1.0,12.0,12.0,13800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24,2022.0,1.0,1.0,4.0,12.78,93.0,6.03,0.0,0.0,0.0,0.0,0.0,18.27389,18.129105,18.977034,18.93137,66.04499,62.453236,461.02725,558.8592,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,14400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
25,2022.0,1.0,1.0,4.0,12.803333,92.666664,6.105,0.0,0.0,0.0,0.0,0.0,18.04096,17.658934,18.87601,18.727655,67.99935,63.314713,449.47037,546.6145,0.0,2.0,12.0,12.0,2.0272017,2.0346935,1.0,1.0,12.92,1.0,1.0,12.0,12.0,15000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
26,2022.0,1.0,1.0,4.0,12.826667,92.333336,6.18,0.0,0.0,0.0,0.0,0.0,18.155525,17.982126,18.940826,18.895794,66.5637,62.65664,442.2225,558.75824,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,12.0,12.0,15600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
27,2022.0,1.0,1.0,4.0,12.85,92.0,6.255,0.0,0.0,0.0,0.0,0.0,18.187696,18.039297,18.841816,18.695011,66.24379,63.374065,437.4523,541.5471,0.0,2.0,12.0,12.0,0.0,2.0410945,0.0,1.0,12.9,0.0,1.0,12.0,12.0,16200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
28,2022.0,1.0,1.0,4.0,12.873333,91.666664,6.33,0.0,0.0,0.0,0.0,0.0,18.173477,18.026905,18.907717,18.863813,66.214066,62.66326,434.38434,563.69305,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,16800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.155844,18.010542,18.810614,18.665846,66.190414,63.308475,431.8495,541.251,0.0,2.0,12.0,12.0,0.0,2.040595,0.0,1.0,12.89,0.0,1.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.13672,17.992617,18.876547,18.833328,66.164474,62.586773,429.7565,563.29706,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.88,0.0,0.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.11623,17.97268,18.772177,18.619307,66.14232,63.271885,428.03036,540.9217,0.0,2.0,12.0,12.0,0.0,2.0401158,0.0,1.0,12.87,0.0,1.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.095259,17.952196,18.842812,18.799744,66.11942,62.496643,426.6074,562.9322,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.074127,17.931538,18.740253,18.588335,66.09473,63.166832,425.43472,540.6257,0.0,2.0,12.0,12.0,0.0,2.039901,0.0,1.0,12.79,0.0,1.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.053,17.910852,18.810827,18.767906,66.06803,62.39488,424.46866,562.5837,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.031887,17.890177,18.709171,18.558165,66.039505,63.055553,423.6731,540.3384,0.0,2.0,12.0,12.0,0.0,2.0396907,0.0,1.0,12.71,0.0,1.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.01087,17.869574,18.779514,18.736729,66.00918,62.28796,423.01816,562.24207,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.22117294,0.0,20.261175,21.732656,20.18914,21.186695,51.909016,53.443417,422.68375,548.01105,0.0,2.0,20.0,20.0,0.0,2.0458574,0.0,1.0,12.63,0.0,1.0,20.0,20.0,22200,-6.6351884055310055,0.2211729468510335,-6.6351884055310055,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.1453627,0.0,19.960747,20.928411,19.984114,20.648119,54.41218,55.26321,422.09616,552.27136,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,20.0,20.0,22800,-4.376766874136126,0.1453627077716639,-4.360881233149917,0.015885640986208927,-0.015885640986208927,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.14785351,0.0,20.078678,20.99438,20.055199,20.665934,54.37017,55.177963,437.44418,536.5859,1.0,2.0,20.0,20.0,0.0,2.0546355,0.0,1.0,12.55,0.0,1.0,20.0,20.0,23400,-4.435605432067192,0.1478535144022397,-4.435605432067192,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.1438563,0.0,20.0925,20.86478,20.039268,20.551792,54.792274,55.59648,443.486,557.52765,1.0,2.0,20.0,20.0,2.0561106,0.0,1.0,0.0,12.51,1.0,0.0,20.0,20.0,24000,-4.31568916434996,0.143856305478332,-4.31568916434996,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.11956424,0.0,20.060286,20.742342,20.044783,20.5075,55.35978,55.667496,454.78717,535.9145,1.0,2.0,20.0,20.0,0.0,2.0536513,0.0,1.0,12.47,0.0,1.0,20.0,20.0,24600,-3.5869271825313063,0.1195642394177102,-3.5869271825313063,0.0,-0.0,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.12406135,0.0,20.08172,20.720198,20.03241,20.447525,55.330784,55.886276,453.42676,557.07,1.0,2.0,20.0,20.0,2.0552738,0.0,1.0,0.0,12.43,1.0,0.0,20.0,20.0,25200,-3.721840588039245,0.1240613529346415,-3.721840588039245,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.10518607,0.0,20.052414,20.63128,20.039545,20.428925,55.72564,56.67307,462.79224,554.6919,1.0,2.0,20.0,20.0,0.0,2.0539486,0.0,1.0,12.39,0.0,1.0,20.0,20.0,25800,-3.155581973836956,0.1051860657945652,-3.155581973836956,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.11353114,0.0,20.076368,20.63888,20.028475,20.388693,55.3907,57.628754,457.983,594.2446,1.0,2.0,20.0,20.0,2.0554159,0.0,1.0,0.0,12.4,1.0,0.0,20.0,20.0,26400,-3.405934219350423,0.1135311406450141,-3.405934219350423,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.09764063,0.0,20.048151,20.56829,20.036903,20.385086,55.6673,57.472637,466.42715,575.53485,1.0,2.0,20.0,20.0,0.0,2.0547783,0.0,1.0,12.4,0.0,1.0,20.0,20.0,27000,-2.929218982822589,0.09764063276075297,-2.929218982822589,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.10786356,0.0,20.073338,20.590164,20.026434,20.354715,55.188755,58.15437,460.02652,610.6194,1.0,2.0,20.0,20.0,2.0557094,0.0,1.0,0.0,12.41,1.0,0.0,20.0,20.0,27600,-3.235906807584843,0.1078635602528281,-3.235906807584843,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.09328699,0.0,20.04574,20.529396,20.035387,20.358433,55.405327,57.574,468.02808,584.5831,1.0,2.0,20.0,20.0,0.0,2.0554125,0.0,1.0,12.42,0.0,1.0,20.0,20.0,28200,-2.7986096747514457,0.09328698915838153,-2.7986096747514457,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.10250468,0.0,20.069489,20.552774,20.02517,20.333212,55.10775,58.12832,474.41486,617.57983,2.0,2.0,20.0,20.0,2.056161,0.0,1.0,0.0,12.42,1.0,0.0,20.0,20.0,28800,-3.0751403951188108,0.1025046798372937,-3.0751403951188108,0.0,-0.0,0.0,-0.0,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.0885697,0.0,20.041992,20.499043,20.034286,20.341803,55.529694,57.399166,495.4172,588.3826,2.0,2.0,20.0,20.0,0.0,2.0559473,0.0,1.0,12.43,0.0,1.0,20.0,20.0,29400,-2.657090992126302,0.0885696997375434,-2.657090992126302,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.10446478,0.0,20.06867,20.534409,20.027605,20.329193,55.05706,56.773556,490.0163,553.5507,2.0,0.0,20.0,20.0,2.056692,0.0,1.0,0.0,12.49,1.0,0.0,20.0,20.0,30000,-3.133943372697777,0.1044647790899259,-3.133943372697777,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.07966144,0.0,20.041077,20.481995,20.027716,20.330355,55.43992,56.20822,507.9266,525.91644,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,20.0,30600,-2.389843198058789,0.07966143993529297,-2.389843198058789,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.102974206,0.0,20.068117,20.519318,20.027681,20.328362,54.90199,55.740303,497.12534,503.987,2.0,0.0,20.0,20.0,2.0571995,0.0,1.0,0.0,12.62,1.0,0.0,20.0,20.0,31200,-3.089226266395773,0.1029742088798591,-3.089226266395773,0.0,-0.0,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.07871686,0.0,20.040056,20.466663,20.027626,20.326239,55.26945,55.341496,513.61255,486.5884,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,20.0,31800,-2.3615056956187876,0.07871685652062625,-2.3615056956187876,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.102269955,0.0,20.067673,20.506308,20.02751,20.323807,54.69776,54.998314,500.3421,472.78647,2.0,0.0,20.0,20.0,2.0577004,0.0,1.0,0.0,12.75,1.0,0.0,20.0,20.0,32400,-3.068098634715081,0.1022699544905027,-3.068098634715081,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.0,0.0,19.551725,19.520208,19.606005,19.506733,58.27158,57.646954,510.70325,465.83832,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,12.0,12.0,33000,-0.4482739562796709,0.0,-0.0,0.4482739562796709,-0.4482739562796709,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.0,0.0,18.982286,18.570488,19.491667,19.394432,61.489605,57.733826,506.86334,456.18808,2.0,0.0,12.0,12.0,2.035289,0.0,1.0,0.0,12.95,1.0,0.0,12.0,12.0,33600,-1.0177128649470397,0.0,-0.0,1.0177128649470397,-1.0177128649470397,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.0,0.0,19.009418,18.838676,19.420403,19.323236,60.365273,57.686607,515.3691,448.30472,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,12.0,12.0,34200,-0.9905814276602989,0.0,-0.0,0.9905814276602989,-0.9905814276602989,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.0,0.0,18.730324,18.31702,19.384628,19.28985,61.985477,57.565514,508.82083,443.0078,2.0,0.0,12.0,12.0,2.0334582,0.0,1.0,0.0,13.23,1.0,0.0,12.0,12.0,34800,-1.269675738882679,0.0,-0.0,1.269675738882679,-1.269675738882679,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.0,0.0,18.8492,18.672592,19.369999,19.277393,60.52498,57.341843,516.84686,437.99744,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,12.0,12.0,35400,-1.1508010983012191,0.0,-0.0,1.1508010983012191,-1.1508010983012191,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.0,0.0,18.60074,18.174353,19.357038,19.2662,62.032887,57.145504,508.65933,434.34793,2.0,0.0,12.0,12.0,2.0345669,0.0,1.0,0.0,13.5,1.0,0.0,12.0,12.0,36000,-1.3992596622371494,0.0,-0.0,1.3992596622371494,-1.3992596622371494,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.0,0.0,18.733105,18.545292,19.349802,19.261433,60.56238,56.935066,517.63983,431.44406,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,12.0,12.0,36600,-1.2668959441757401,0.0,-0.0,1.2668959441757401,-1.2668959441757401,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.0,0.0,18.518394,18.104553,19.345442,19.259241,61.85432,56.721516,509.30762,429.13428,2.0,0.0,12.0,12.0,2.033215,0.0,1.0,0.0,13.74,1.0,0.0,12.0,12.0,37200,-1.481606041596681,0.0,-0.0,1.481606041596681,-1.481606041596681,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.0,0.0,18.658747,18.479986,19.342255,19.257923,60.37297,56.509132,518.266,427.29565,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,12.0,12.0,37800,-1.3412538974520594,0.0,-0.0,1.3412538974520594,-1.3412538974520594,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.0,0.0,18.453262,18.05624,19.335108,19.252104,61.595276,56.315365,509.8385,425.83112,2.0,0.0,12.0,12.0,2.0320213,0.0,1.0,0.0,13.93,1.0,0.0,12.0,12.0,38400,-1.5467383509389698,0.0,-0.0,1.5467383509389698,-1.5467383509389698,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.0,0.0,18.584969,18.414213,19.323654,19.241661,60.18543,56.139362,518.7984,424.6639,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,12.0,12.0,39000,-1.4150314780269113,0.0,-0.0,1.4150314780269113,-1.4150314780269113,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.0,0.0,18.383505,18.006035,19.3096,19.228449,61.338863,55.97362,510.3118,423.73312,2.0,0.0,12.0,12.0,2.0308197,0.0,1.0,0.0,14.12,1.0,0.0,12.0,12.0,39600,-1.6164949506666986,0.0,-0.0,1.6164949506666986,-1.6164949506666986,0.0,-0.0,False
