filename,eval/mean_episode_reward,eval/mean_episode_emissions_reward,eval/mean_episode_comfort_reward,eval/mean_episode_air_quality_reward,eval/mean_episode_emissions,eval/mean_episode_ndt_t_violations,eval/mean_episode_ndt_aq_violations,eval/mean_episode_heating_degree_days,eval/mean_episode_heating_service_degree_days,eval/mean_episode_max_heating_service_degree_days,eval/mean_episode_heating_beyond_comfort_degree_days,eval/mean_episode_violation_degree_days,eval/mean_episode_violation_ppm_days,eval/mean_episode_cost,eval/mean_episode_gas_cost,eval/mean_episode_electricity_cost,eval/mean_episode_electricity_surplus,eval/mean_episode_cost_reward,eval/air_temp_bin_15_to_16,eval/air_temp_bin_16_to_17,eval/air_temp_bin_17_to_18,eval/air_temp_bin_18_to_19,eval/air_temp_bin_19_to_20,eval/air_temp_bin_20_to_21,eval/air_temp_bin_21_to_22,eval/air_temp_bin_22_to_23,eval/air_temp_bin_23_to_24,eval/air_temp_bin_24_to_25,eval/opr_temp_bin_15_to_16,eval/opr_temp_bin_16_to_17,eval/opr_temp_bin_17_to_18,eval/opr_temp_bin_18_to_19,eval/opr_temp_bin_19_to_20,eval/opr_temp_bin_20_to_21,eval/opr_temp_bin_21_to_22,eval/opr_temp_bin_22_to_23,eval/opr_temp_bin_23_to_24,eval/opr_temp_bin_24_to_25
case_0_year_2023_rep_0_zone_0_onoffseed_10_tempseed_15_manualsetbacktemp_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.027050409899052,-1.7486874694202512,-0.5388044669202753,-5.0720155722221305,3063.7004464242846,1553.5555555555557,10106.0,2076.2870815803626,616.4896956419791,638.3412101337458,457.5587904104452,21.851514491766725,20569.84093178975,90987.73779118684,90987.73779118684,0.0,0.0,-1.416230370756645,0.503646026449141,1.4058830799653936,2.4378939562476827,4.46174762081325,5.3825237918675075,4.597701149425287,3.1423804226918794,6.340378197997776,44.14472871091336,8.42911877394636,0.5901619082931653,1.4275120504263998,2.774687924854777,4.6193301198862935,5.6235323198615745,5.540106290940551,20.96156222963787,22.055370164380175,10.709430231120999,7.607217896428129
case_0_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_manualsetbacktemp_17_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-8.391180409518775,-0.9149746089087297,-2.0097824352729186,-5.608576981190708,1603.03551480808,6105.888888888889,10835.111111111111,1949.8492619002182,556.8540043101732,638.3412101337458,18.579655264327943,81.50784320829067,22745.895534828956,49650.985692432434,49650.985692432434,0.0,0.0,-0.772820993055149,0.0,0.0,0.0,0.0,23.411815597577558,35.483870967741936,6.772957607217897,6.256952169076752,6.154987022617724,5.648251143245582,0.0,0.006179705846001731,6.7420590779878875,33.14176245210728,13.947596094425904,7.165368928439005,6.399085403534792,5.852181436163638,6.1055493758497095,5.163144234334446
case_0_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_manualsetbacktemp_17_comforttemp_22_setbacktemp_15_t_comfort_22_t_setback_15_tags_rbc-final-paper2.json,-8.33650461903848,-1.0539993955173483,-2.077758747764162,-5.384659823178833,1846.6069409463914,4797.444444444444,10788.666666666666,2018.431087703856,696.8963195446906,781.13639531893,82.81171061466279,84.26466032599093,21837.787060669692,56156.90341999622,56156.90341999622,0.0,0.0,-0.8740860480954874,0.0,0.0,0.0,0.0,0.0,0.0,6.50105054999382,8.9265850945495,56.57520702014585,10.366456556667902,0.0,0.0,0.0,0.503646026449141,4.090965270053146,7.92547274749722,27.700531454702755,25.621060437523173,11.049314052651093,6.553578049684836
case_0_year_2023_rep_0_zone_0_onoffseed_10_tempseed_30_manualsetbacktemp_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.205177351423954,-1.3776301292247892,-0.8225103996342575,-5.247453476199238,2413.6079864018393,1927.888888888889,10250.222222222223,1961.9504920045267,604.9853310250069,638.3412101337458,174.08033144866792,33.35736620738933,21281.339097919143,72933.40701263201,72933.40701263201,0.0,0.0,-1.1352134755904577,1.4923989618094178,2.6943517488567545,4.5915214435792855,5.574094673093561,4.551353355580274,4.174391298974169,38.75602521319985,8.021258188110245,7.060313929056977,6.188975404770733,1.7797552836484982,3.0960326288468667,4.946854529724385,6.056111729081696,16.731553578049684,21.795822518848105,9.312816709924608,7.5330614262761095,6.93054010629094,5.710048201705599
case_0_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_manualsetbacktemp_17_comforttemp_23_setbacktemp_15_t_comfort_23_t_setback_15_tags_rbc-final-paper2.json,-9.310752629841682,-1.1703536068135438,-2.9694739835865804,-5.376025831464233,2050.4595191373305,6978.111111111111,10769.666666666666,2311.971678404233,734.7094196322174,855.068834876544,39.87471778993692,120.42866711212238,21802.771427604945,62014.04222638787,62014.04222638787,0.0,0.0,-0.9652528147908677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4114448152268,28.581139537758006,21.069707081942898,0.0,0.0,0.0,0.08342602892102337,3.065134099616858,14.951798294401186,23.49833147942158,25.194660734149053,10.051291558521815,6.491780991224817
case_0_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_manualsetbacktemp_17_comforttemp_21_setbacktemp_15_t_comfort_21_t_setback_15_tags_rbc-final-paper2.json,-8.76374120124147,-0.9895427640136965,-2.3883406039681816,-5.544834098075589,1733.6789225519913,6632.222222222223,10811.555555555555,2074.8794252436,611.9758796210177,708.7994650205768,19.33295225078955,96.8604800498207,22487.38273108436,53360.92800126058,53360.92800126058,0.0,0.0,-0.8305664991976985,0.0,0.0,0.0,0.0,0.0,33.2251884810283,30.580274378939563,7.3631195155110625,6.590656284760846,5.7934742306266225,0.0,0.0,0.38623161537510814,14.086639475960943,30.144605116796445,13.635520949202817,7.922382894574219,6.467062167840811,6.389815844765789,5.323816586330491
case_0_year_2023_rep_0_zone_0_onoffseed_10_tempseed_10_manualsetbacktemp_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.104527920226903,-1.55404637027303,-0.6753197015651834,-5.159828170058765,2722.689240718348,1761.5555555555557,10182.0,2019.3562149326701,610.9533076909098,638.3412101337458,310.8772826392548,27.38796567458801,20925.9698007939,81553.12963521713,81553.12963521713,0.0,0.0,-1.2693800486029545,0.8991472005932517,1.9836855765665555,3.5008033617599805,5.095167470028426,5.416512174020516,3.5193424792979857,4.869608206649363,41.672846372512666,8.60215053763441,6.7976764306019035,1.0876282288963046,2.0763811642565813,3.9241132122110987,5.363984674329502,6.043752317389693,18.696700037078234,21.635150166852057,10.156346557903843,7.978000247188234,6.284760845383759
case_0_year_2023_rep_0_zone_0_onoffseed_10_tempseed_42_manualsetbacktemp_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.315722885197265,-1.2206407693291466,-0.9725408356896812,-5.328594939640129,2138.562627864666,2753.3333333333335,10320.444444444445,1921.3650217950865,598.9045959882902,638.3412101337458,51.05432354136398,39.44193389185924,21610.41281076274,65183.59429731484,65183.59429731484,0.0,0.0,-1.014587109867454,2.088740575948585,3.976640711902114,5.39179335063651,5.555555555555555,4.220739092819182,35.622914349276975,7.418736868125077,6.902731429983932,6.4454331973798045,5.808923495241626,2.6572735137807437,4.338153503893214,6.00049437646768,14.72005932517612,22.99159560004944,8.008898776418242,7.251884810283032,6.423804226918799,6.352737609689779,5.3392658509454956
