filename,eval/mean_episode_reward,eval/mean_episode_emissions_reward,eval/mean_episode_comfort_reward,eval/mean_episode_air_quality_reward,eval/mean_episode_emissions,eval/mean_episode_ndt_t_violations,eval/mean_episode_ndt_aq_violations,eval/mean_episode_heating_degree_days,eval/mean_episode_heating_service_degree_days,eval/mean_episode_max_heating_service_degree_days,eval/mean_episode_heating_beyond_comfort_degree_days,eval/mean_episode_violation_degree_days,eval/mean_episode_violation_ppm_days,eval/mean_episode_cost,eval/mean_episode_gas_cost,eval/mean_episode_electricity_cost,eval/mean_episode_electricity_surplus,eval/mean_episode_cost_reward,eval/air_temp_bin_15_to_16,eval/air_temp_bin_16_to_17,eval/air_temp_bin_17_to_18,eval/air_temp_bin_18_to_19,eval/air_temp_bin_19_to_20,eval/air_temp_bin_20_to_21,eval/air_temp_bin_21_to_22,eval/air_temp_bin_22_to_23,eval/air_temp_bin_23_to_24,eval/air_temp_bin_24_to_25,eval/opr_temp_bin_15_to_16,eval/opr_temp_bin_16_to_17,eval/opr_temp_bin_17_to_18,eval/opr_temp_bin_18_to_19,eval/opr_temp_bin_19_to_20,eval/opr_temp_bin_20_to_21,eval/opr_temp_bin_21_to_22,eval/opr_temp_bin_22_to_23,eval/opr_temp_bin_23_to_24,eval/opr_temp_bin_24_to_25
case_2_year_2023_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-9.247812901543002,-1.3104567879463378,-0.8502969489488298,-7.324566549072263,2295.9202924819865,2305.6666666666665,11238.555555555555,1814.82116965728,603.856944981932,638.3412101337458,279.84996310611655,34.48426515181366,29705.186560126345,68933.16299854778,68933.16299854778,0.0,0.0,-1.0729494035219096,0.8744283772092449,2.0702014584105797,3.553330861450995,5.913978494623656,6.182795698924731,4.572982326041281,6.590656284760846,34.68050920776171,8.561982449635398,7.304412309974045,1.0474601408972934,2.230873810406625,4.158942034359164,6.2909405512297605,7.103571869978989,18.613274008157212,17.772834013100976,9.689778766530713,7.798788777654185,6.7575083426028915
case_2_year_2022_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_17_t_comfort_20_t_setback_17_tags_rbc-final-paper2.json,-9.42708024776783,-1.81382440181325,0.0,-7.017723086623056,3177.820351976802,0.0,10970.555555555555,3046.600214334499,621.5516345164605,621.5516345164605,763.6097623912724,0.0,28460.765851304608,154792.5832902688,154792.5832902688,0.0,0.0,-2.4093571611447717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6552960079100236,60.50241008527995,9.402422444691632,0.0,0.0,0.0,0.0,0.0,0.11123470522803114,9.600173031763688,42.933506365097024,13.743665801507849,8.509454949944383
case_7_year_2023_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.50472868504313,-0.7130449921026872,-6.169492497752263e-08,-7.031133228865255,1249.254826163906,0.1111111111111111,11063.888888888889,1931.9561794722224,638.3412076316738,638.3412101337458,412.97697110800425,2.502071957421751e-06,28515.15142817577,30426.810822667154,0.0,195482.51436338393,165055.70354071798,-0.47359539448295096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.224076133976022,57.67519466073415,11.299592139414164,0.0,0.0,0.0,0.0,0.0,0.1761216166110493,8.589791125942405,45.39302929180571,14.259671239648993,9.507477444073661
case_11_year_2022_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_17_t_comfort_20_t_setback_17_tags_rbc-final-paper2.json,-8.03564011285936,-0.5015030336234609,-0.7013699970027913,-6.2349299826768965,878.633314908295,2170.3333333333335,10825.444444444445,3080.680718355421,593.1073226260407,621.5516345164605,450.1864461051592,28.44444987844652,25286.104929745183,70628.67302276447,0.0,175043.8084910241,104415.13546827354,-1.0993401331796722,0.0,0.25027808676307006,5.710048201705599,5.586454084785564,5.104437028797429,4.863428500803361,9.785564207143741,31.04066246446669,8.064516129032258,6.238413051538746,0.0,1.099987640588308,5.824372759856631,5.537016438017551,5.456680262019528,17.584352984797924,20.24162649857867,9.272648621925596,6.915090841675936,5.89543937708565
case_9_year_2022_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_13_t_comfort_20_t_setback_13_tags_rbc-final-paper2.json,-1.5255328457342725,-0.26983929545111446,-0.19394335249127262,-0.7827774678506473,472.75844563031256,865.8888888888889,4519.666666666667,3957.5060836498806,613.6861541098698,621.5516345164605,1100.5846921942184,7.865480406590497,3174.597508505404,35259.21043224808,0.0,94934.78429441214,59675.57386217918,-0.5488120253923529,0.03707823507601038,0.1235941169200346,0.3800519095291064,1.0505499938202942,2.9693486590038316,13.533555802743791,18.508219008775182,10.10690891113583,8.886417006550488,7.755530836732173,0.04943764676801385,0.16376220491904586,0.5901619082931653,1.5727351378074401,5.883079965393647,19.24978371029539,12.581881102459521,9.346805092077618,8.302434804103324,7.366209368434062
case_9_year_2022_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_t_comfort_20_t_setback_13_tags_rbc-final-paper2.json,-2.2513005883124966,-0.16804416002930617,-1.1100399209574099,-0.7748044776339653,294.41336837129944,3981.6666666666665,4521.777777777777,3527.225601483427,576.5408434929273,621.5516345164605,989.3198510883875,45.01828568327266,3142.2626037377486,23543.49997768273,0.0,59630.36390289795,36086.86392522688,-0.3664561897211215,0.006179705846001731,0.08960573476702509,0.342973674453096,1.6499814608824621,18.78630577184526,14.636633296255095,8.877147447781486,7.758620689655173,6.979977753058954,6.300210109998764,0.16376220491904586,0.7446545544432085,2.864293659621802,11.60548757879125,15.220615498702264,9.226300828080584,7.156099369670004,7.36002966258806,6.637004078605859,5.852181436163638
case_14_year_2022_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-1.2649200821268773,-0.13631450117827662,-0.17516992295661923,-0.7884662815207935,238.8230060643343,2716.4444444444443,4521.0,3222.943321186106,614.4475209743307,621.5516345164605,524.3957722131942,7.104113542129558,3197.6688083898844,19356.4119413957,0.0,49696.623891625415,30340.211950234854,-0.3012838776494646,0.0,0.0,0.0,0.04943764676801385,7.968730688419232,19.172537387220366,12.10295389939439,9.019280682239526,8.181930540106292,7.39401804474107,0.0,0.0,0.006179705846001731,1.2791991101223583,14.290569768879003,16.46582622667161,10.267581263131875,8.645408478556421,7.656655543196142,6.9830676059819545
case_1_year_2022_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_13_t_comfort_18_t_setback_13_tags_rbc-final-paper2.json,-9.01352508736168,-0.5627196702774105,-1.4723031133373599,-6.699856904156225,985.8848623260199,4812.111111111111,11239.111111111111,1413.5610414998546,432.54399795970744,492.17149176954706,25.719901877330535,59.71007070757062,27171.64188907799,54054.69755808212,54054.69755808212,0.0,0.0,-0.8413650698680949,0.0,0.0,17.05907798788778,29.70893585465332,7.350760103819059,6.198244963539736,4.85724879495736,4.396860709430231,4.480286738351254,4.854158942034359,3.967371153133111,23.940180447410704,13.864170065504883,8.252997157335312,6.278581139537757,5.46285996786553,4.613150414040292,4.124953652206155,4.505005561735262,4.851069089111358
case_0_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_17_t_comfort_21_t_setback_17_tags_rbc-final-paper2.json,-8.506608151414886,-1.2140614971091634,-1.9735797750170814,-5.516905270165219,2127.0357429352484,6488.555555555556,10736.111111111111,2400.7001271966037,628.7962751594256,708.7994650205768,20.812892564412305,80.03962420902604,22374.1158178923,65282.27657203885,65282.27657203885,0.0,0.0,-1.016123106232586,0.0,0.0,0.0,0.0,0.0,17.942775923866026,45.76381164256581,7.43109627981708,6.593746137683847,5.81819305401063,0.0,0.0,0.0,2.5583982202447166,37.90013595352861,17.32171548634285,8.252997157335312,6.578296873068842,6.417624521072797,5.329996292176492
case_1_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_15_t_comfort_21_t_setback_15_tags_rbc-final-paper2.json,-9.574173238680912,-0.928740212893288,-2.325908147409352,-6.468323336440262,1627.1528529890309,6520.222222222223,11179.222222222223,2068.039919550013,614.504258824556,708.7994650205768,20.51346074540188,94.32849708937921,26232.644642229992,50108.469177280385,50108.469177280385,0.0,0.0,-0.7799417548312951,0.0,0.0,0.0,0.0,0.0,35.950438759115066,26.727227783957485,7.3785687801260655,6.553578049684836,5.935607465084662,0.0,0.0,0.4603880855271289,13.938326535656904,29.85106908911136,13.045359040909652,7.693733778272155,6.587566431837845,6.365097021381782,5.537016438017551
