Time,BEDROOM:CAMBRIDGE.AP ANN HTG 99.6P CONDNS DB:Des Heat Load [W],BEDROOM::Des Sens Cool Load [W],BEDROOM:CAMBRIDGE.AP ANN HTG 99.6P CONDNS DB:Des Heat Mass Flow [kg/s],BEDROOM::Des Cool Mass Flow [kg/s],LIVING:CAMBRIDGE.AP ANN HTG 99.6P CONDNS DB:Des Heat Load [W],LIVING::Des Sens Cool Load [W],LIVING:CAMBRIDGE.AP ANN HTG 99.6P CONDNS DB:Des Heat Mass Flow [kg/s],LIVING::Des Cool Mass Flow [kg/s]
00:10:00,4.667045E+03,0.000000E+00,1.583171E-01,0.000000E+00,6.540271E+03,0.000000E+00,2.249465E-01,0.000000E+00
00:20:00,4.666272E+03,0.000000E+00,1.582890E-01,0.000000E+00,6.551771E+03,0.000000E+00,2.253490E-01,0.000000E+00
00:30:00,4.665613E+03,0.000000E+00,1.582651E-01,0.000000E+00,6.563415E+03,0.000000E+00,2.257571E-01,0.000000E+00
00:40:00,4.665048E+03,0.000000E+00,1.582447E-01,0.000000E+00,6.575178E+03,0.000000E+00,2.261698E-01,0.000000E+00
00:50:00,4.664582E+03,0.000000E+00,1.582277E-01,0.000000E+00,6.576327E+03,0.000000E+00,2.262179E-01,0.000000E+00
01:00:00,4.664164E+03,0.000000E+00,1.582126E-01,0.000000E+00,6.577267E+03,0.000000E+00,2.262542E-01,0.000000E+00
01:10:00,4.663793E+03,0.000000E+00,1.581992E-01,0.000000E+00,6.578025E+03,0.000000E+00,2.262836E-01,0.000000E+00
01:20:00,4.663460E+03,0.000000E+00,1.581872E-01,0.000000E+00,6.578657E+03,0.000000E+00,2.263080E-01,0.000000E+00
01:30:00,4.663158E+03,0.000000E+00,1.581763E-01,0.000000E+00,6.579190E+03,0.000000E+00,2.263286E-01,0.000000E+00
01:40:00,4.662881E+03,0.000000E+00,1.581663E-01,0.000000E+00,6.579646E+03,0.000000E+00,2.263462E-01,0.000000E+00
01:50:00,4.662626E+03,0.000000E+00,1.581571E-01,0.000000E+00,6.580040E+03,0.000000E+00,2.263613E-01,0.000000E+00
02:00:00,4.662390E+03,0.000000E+00,1.581486E-01,0.000000E+00,6.580383E+03,0.000000E+00,2.263745E-01,0.000000E+00
02:10:00,4.671945E+03,0.000000E+00,1.584722E-01,0.000000E+00,6.580692E+03,0.000000E+00,2.263864E-01,0.000000E+00
02:20:00,4.681798E+03,0.000000E+00,1.588080E-01,0.000000E+00,6.580965E+03,0.000000E+00,2.263969E-01,0.000000E+00
02:30:00,4.691928E+03,0.000000E+00,1.591538E-01,0.000000E+00,6.581213E+03,0.000000E+00,2.264064E-01,0.000000E+00
02:40:00,4.702271E+03,0.000000E+00,1.595074E-01,0.000000E+00,6.581443E+03,0.000000E+00,2.264152E-01,0.000000E+00
02:50:00,4.712790E+03,0.000000E+00,1.598673E-01,0.000000E+00,6.581659E+03,0.000000E+00,2.264234E-01,0.000000E+00
03:00:00,4.723455E+03,0.000000E+00,1.602326E-01,0.000000E+00,6.581863E+03,0.000000E+00,2.264312E-01,0.000000E+00
03:10:00,4.714698E+03,0.000000E+00,1.599393E-01,0.000000E+00,6.582055E+03,0.000000E+00,2.264386E-01,0.000000E+00
03:20:00,4.705471E+03,0.000000E+00,1.596263E-01,0.000000E+00,6.582234E+03,0.000000E+00,2.264454E-01,0.000000E+00
03:30:00,4.695798E+03,0.000000E+00,1.592973E-01,0.000000E+00,6.582396E+03,0.000000E+00,2.264516E-01,0.000000E+00
03:40:00,4.685794E+03,0.000000E+00,1.589562E-01,0.000000E+00,6.582541E+03,0.000000E+00,2.264571E-01,0.000000E+00
03:50:00,4.675518E+03,0.000000E+00,1.586051E-01,0.000000E+00,6.582669E+03,0.000000E+00,2.264621E-01,0.000000E+00
04:00:00,4.665022E+03,0.000000E+00,1.582461E-01,0.000000E+00,6.582781E+03,0.000000E+00,2.264664E-01,0.000000E+00
04:10:00,4.664113E+03,0.000000E+00,1.582119E-01,0.000000E+00,6.582874E+03,0.000000E+00,2.264700E-01,0.000000E+00
04:20:00,4.663343E+03,0.000000E+00,1.581840E-01,0.000000E+00,6.582960E+03,0.000000E+00,2.264733E-01,0.000000E+00
04:30:00,4.662716E+03,0.000000E+00,1.581611E-01,0.000000E+00,6.583041E+03,0.000000E+00,2.264764E-01,0.000000E+00
04:40:00,4.662188E+03,0.000000E+00,1.581420E-01,0.000000E+00,6.583118E+03,0.000000E+00,2.264793E-01,0.000000E+00
04:50:00,4.661739E+03,0.000000E+00,1.581257E-01,0.000000E+00,6.583191E+03,0.000000E+00,2.264821E-01,0.000000E+00
05:00:00,4.661345E+03,0.000000E+00,1.581114E-01,0.000000E+00,6.572556E+03,0.000000E+00,2.261165E-01,0.000000E+00
05:10:00,4.661004E+03,0.000000E+00,1.580991E-01,0.000000E+00,6.561619E+03,0.000000E+00,2.257356E-01,0.000000E+00
05:20:00,4.660701E+03,0.000000E+00,1.580881E-01,0.000000E+00,6.550422E+03,0.000000E+00,2.253448E-01,0.000000E+00
05:30:00,4.660421E+03,0.000000E+00,1.580780E-01,0.000000E+00,6.549706E+03,0.000000E+00,2.253136E-01,0.000000E+00
05:40:00,4.660170E+03,0.000000E+00,1.580689E-01,0.000000E+00,6.549151E+03,0.000000E+00,2.252921E-01,0.000000E+00
05:50:00,4.659944E+03,0.000000E+00,1.580607E-01,0.000000E+00,6.548728E+03,0.000000E+00,2.252756E-01,0.000000E+00
06:00:00,4.659745E+03,0.000000E+00,1.580535E-01,0.000000E+00,6.559097E+03,0.000000E+00,2.256309E-01,0.000000E+00
06:10:00,4.659562E+03,0.000000E+00,1.580469E-01,0.000000E+00,6.569830E+03,0.000000E+00,2.260038E-01,0.000000E+00
06:20:00,4.659396E+03,0.000000E+00,1.580409E-01,0.000000E+00,6.580870E+03,0.000000E+00,2.263885E-01,0.000000E+00
06:30:00,4.659253E+03,0.000000E+00,1.580357E-01,0.000000E+00,6.581466E+03,0.000000E+00,2.264150E-01,0.000000E+00
06:40:00,4.659119E+03,0.000000E+00,1.580308E-01,0.000000E+00,6.581931E+03,0.000000E+00,2.264330E-01,0.000000E+00
06:50:00,4.658992E+03,0.000000E+00,1.580263E-01,0.000000E+00,6.582288E+03,0.000000E+00,2.264469E-01,0.000000E+00
07:00:00,4.658872E+03,0.000000E+00,1.580220E-01,0.000000E+00,6.582579E+03,0.000000E+00,2.264582E-01,0.000000E+00
07:10:00,4.657114E+03,0.000000E+00,1.579621E-01,0.000000E+00,6.582821E+03,0.000000E+00,2.264676E-01,0.000000E+00
07:20:00,4.655300E+03,0.000000E+00,1.579000E-01,0.000000E+00,6.583028E+03,0.000000E+00,2.264755E-01,0.000000E+00
07:30:00,4.664049E+03,0.000000E+00,1.581962E-01,0.000000E+00,6.583209E+03,0.000000E+00,2.264825E-01,0.000000E+00
07:40:00,4.673076E+03,0.000000E+00,1.585038E-01,0.000000E+00,6.583369E+03,0.000000E+00,2.264886E-01,0.000000E+00
07:50:00,4.671788E+03,0.000000E+00,1.584621E-01,0.000000E+00,6.572808E+03,0.000000E+00,2.261259E-01,0.000000E+00
08:00:00,4.670370E+03,0.000000E+00,1.584144E-01,0.000000E+00,6.561935E+03,0.000000E+00,2.257474E-01,0.000000E+00
08:10:00,4.670464E+03,0.000000E+00,1.584177E-01,0.000000E+00,6.550790E+03,0.000000E+00,2.253586E-01,0.000000E+00
08:20:00,4.691741E+03,0.000000E+00,1.591396E-01,0.000000E+00,6.539406E+03,0.000000E+00,2.249607E-01,0.000000E+00
08:30:00,4.703000E+03,0.000000E+00,1.595260E-01,0.000000E+00,6.527880E+03,0.000000E+00,2.245570E-01,0.000000E+00
08:40:00,4.714505E+03,0.000000E+00,1.599198E-01,0.000000E+00,6.516233E+03,0.000000E+00,2.241487E-01,0.000000E+00
08:50:00,4.736717E+03,0.000000E+00,1.606773E-01,0.000000E+00,6.515186E+03,0.000000E+00,2.241046E-01,0.000000E+00
09:00:00,4.759388E+03,0.000000E+00,1.614527E-01,0.000000E+00,6.514354E+03,0.000000E+00,2.240724E-01,0.000000E+00
09:10:00,4.782460E+03,0.000000E+00,1.622426E-01,0.000000E+00,6.513710E+03,0.000000E+00,2.240473E-01,0.000000E+00
09:20:00,4.784633E+03,0.000000E+00,1.623246E-01,0.000000E+00,6.513232E+03,0.000000E+00,2.240286E-01,0.000000E+00
09:30:00,4.786455E+03,0.000000E+00,1.623908E-01,0.000000E+00,6.512831E+03,0.000000E+00,2.240132E-01,0.000000E+00
09:40:00,4.787920E+03,0.000000E+00,1.624442E-01,0.000000E+00,6.512498E+03,0.000000E+00,2.240003E-01,0.000000E+00
09:50:00,4.789133E+03,0.000000E+00,1.624884E-01,0.000000E+00,6.512217E+03,0.000000E+00,2.239894E-01,0.000000E+00
10:00:00,4.790141E+03,0.000000E+00,1.625251E-01,0.000000E+00,6.511977E+03,0.000000E+00,2.239802E-01,0.000000E+00
10:10:00,4.790988E+03,0.000000E+00,1.625559E-01,0.000000E+00,6.511772E+03,0.000000E+00,2.239722E-01,0.000000E+00
10:20:00,4.791704E+03,0.000000E+00,1.625819E-01,0.000000E+00,6.511593E+03,0.000000E+00,2.239654E-01,0.000000E+00
10:30:00,4.792315E+03,0.000000E+00,1.626041E-01,0.000000E+00,6.511437E+03,0.000000E+00,2.239593E-01,0.000000E+00
10:40:00,4.792841E+03,0.000000E+00,1.626232E-01,0.000000E+00,6.511298E+03,0.000000E+00,2.239540E-01,0.000000E+00
10:50:00,4.793296E+03,0.000000E+00,1.626398E-01,0.000000E+00,6.511175E+03,0.000000E+00,2.239493E-01,0.000000E+00
11:00:00,4.793694E+03,0.000000E+00,1.626542E-01,0.000000E+00,6.511064E+03,0.000000E+00,2.239450E-01,0.000000E+00
11:10:00,4.794045E+03,0.000000E+00,1.626670E-01,0.000000E+00,6.510964E+03,0.000000E+00,2.239411E-01,0.000000E+00
11:20:00,4.794357E+03,0.000000E+00,1.626783E-01,0.000000E+00,6.510872E+03,0.000000E+00,2.239376E-01,0.000000E+00
11:30:00,4.794637E+03,0.000000E+00,1.626884E-01,0.000000E+00,6.510787E+03,0.000000E+00,2.239344E-01,0.000000E+00
11:40:00,4.794890E+03,0.000000E+00,1.626976E-01,0.000000E+00,6.510709E+03,0.000000E+00,2.239314E-01,0.000000E+00
11:50:00,4.795121E+03,0.000000E+00,1.627059E-01,0.000000E+00,6.510636E+03,0.000000E+00,2.239286E-01,0.000000E+00
12:00:00,4.795333E+03,0.000000E+00,1.627136E-01,0.000000E+00,6.510567E+03,0.000000E+00,2.239260E-01,0.000000E+00
12:10:00,4.795529E+03,0.000000E+00,1.627207E-01,0.000000E+00,6.510503E+03,0.000000E+00,2.239235E-01,0.000000E+00
12:20:00,4.795717E+03,0.000000E+00,1.627275E-01,0.000000E+00,6.521153E+03,0.000000E+00,2.242896E-01,0.000000E+00
12:30:00,4.795893E+03,0.000000E+00,1.627339E-01,0.000000E+00,6.532104E+03,0.000000E+00,2.246709E-01,0.000000E+00
12:40:00,4.796063E+03,0.000000E+00,1.627400E-01,0.000000E+00,6.543316E+03,0.000000E+00,2.250622E-01,0.000000E+00
12:50:00,4.796229E+03,0.000000E+00,1.627460E-01,0.000000E+00,6.554722E+03,0.000000E+00,2.254611E-01,0.000000E+00
13:00:00,4.796391E+03,0.000000E+00,1.627519E-01,0.000000E+00,6.566287E+03,0.000000E+00,2.258662E-01,0.000000E+00
13:10:00,4.796551E+03,0.000000E+00,1.627576E-01,0.000000E+00,6.577983E+03,0.000000E+00,2.262763E-01,0.000000E+00
13:20:00,4.796704E+03,0.000000E+00,1.627632E-01,0.000000E+00,6.579077E+03,0.000000E+00,2.263222E-01,0.000000E+00
13:30:00,4.796855E+03,0.000000E+00,1.627686E-01,0.000000E+00,6.579968E+03,0.000000E+00,2.263566E-01,0.000000E+00
13:40:00,4.797001E+03,0.000000E+00,1.627739E-01,0.000000E+00,6.580681E+03,0.000000E+00,2.263843E-01,0.000000E+00
13:50:00,4.797141E+03,0.000000E+00,1.627790E-01,0.000000E+00,6.581272E+03,0.000000E+00,2.264072E-01,0.000000E+00
14:00:00,4.797276E+03,0.000000E+00,1.627839E-01,0.000000E+00,6.581769E+03,0.000000E+00,2.264263E-01,0.000000E+00
14:10:00,4.797405E+03,0.000000E+00,1.627886E-01,0.000000E+00,6.582191E+03,0.000000E+00,2.264426E-01,0.000000E+00
14:20:00,4.797530E+03,0.000000E+00,1.627931E-01,0.000000E+00,6.582554E+03,0.000000E+00,2.264566E-01,0.000000E+00
14:30:00,4.797651E+03,0.000000E+00,1.627975E-01,0.000000E+00,6.582869E+03,0.000000E+00,2.264687E-01,0.000000E+00
14:40:00,4.797768E+03,0.000000E+00,1.628017E-01,0.000000E+00,6.583144E+03,0.000000E+00,2.264793E-01,0.000000E+00
14:50:00,4.797880E+03,0.000000E+00,1.628058E-01,0.000000E+00,6.583385E+03,0.000000E+00,2.264886E-01,0.000000E+00
15:00:00,4.797990E+03,0.000000E+00,1.628097E-01,0.000000E+00,6.583599E+03,0.000000E+00,2.264968E-01,0.000000E+00
15:10:00,4.798096E+03,0.000000E+00,1.628136E-01,0.000000E+00,6.583790E+03,0.000000E+00,2.265041E-01,0.000000E+00
15:20:00,4.798199E+03,0.000000E+00,1.628173E-01,0.000000E+00,6.583961E+03,0.000000E+00,2.265107E-01,0.000000E+00
15:30:00,4.798300E+03,0.000000E+00,1.628209E-01,0.000000E+00,6.584116E+03,0.000000E+00,2.265166E-01,0.000000E+00
15:40:00,4.798397E+03,0.000000E+00,1.628244E-01,0.000000E+00,6.584257E+03,0.000000E+00,2.265220E-01,0.000000E+00
15:50:00,4.798495E+03,0.000000E+00,1.628280E-01,0.000000E+00,6.573682E+03,0.000000E+00,2.261587E-01,0.000000E+00
16:00:00,4.798587E+03,0.000000E+00,1.628313E-01,0.000000E+00,6.562795E+03,0.000000E+00,2.257798E-01,0.000000E+00
16:10:00,4.798671E+03,0.000000E+00,1.628343E-01,0.000000E+00,6.551642E+03,0.000000E+00,2.253906E-01,0.000000E+00
16:20:00,4.798750E+03,0.000000E+00,1.628372E-01,0.000000E+00,6.540288E+03,0.000000E+00,2.249937E-01,0.000000E+00
16:30:00,4.798821E+03,0.000000E+00,1.628398E-01,0.000000E+00,6.528772E+03,0.000000E+00,2.245904E-01,0.000000E+00
16:40:00,4.798887E+03,0.000000E+00,1.628421E-01,0.000000E+00,6.517120E+03,0.000000E+00,2.241820E-01,0.000000E+00
16:50:00,4.798945E+03,0.000000E+00,1.628442E-01,0.000000E+00,6.516061E+03,0.000000E+00,2.241375E-01,0.000000E+00
17:00:00,4.799002E+03,0.000000E+00,1.628462E-01,0.000000E+00,6.515206E+03,0.000000E+00,2.241044E-01,0.000000E+00
17:10:00,4.799058E+03,0.000000E+00,1.628482E-01,0.000000E+00,6.514525E+03,0.000000E+00,2.240781E-01,0.000000E+00
17:20:00,4.799114E+03,0.000000E+00,1.628502E-01,0.000000E+00,6.513965E+03,0.000000E+00,2.240564E-01,0.000000E+00
17:30:00,4.799171E+03,0.000000E+00,1.628523E-01,0.000000E+00,6.513498E+03,0.000000E+00,2.240384E-01,0.000000E+00
17:40:00,4.799228E+03,0.000000E+00,1.628543E-01,0.000000E+00,6.513103E+03,0.000000E+00,2.240232E-01,0.000000E+00
17:50:00,4.799285E+03,0.000000E+00,1.628564E-01,0.000000E+00,6.512767E+03,0.000000E+00,2.240103E-01,0.000000E+00
18:00:00,4.799344E+03,0.000000E+00,1.628585E-01,0.000000E+00,6.501758E+03,0.000000E+00,2.236304E-01,0.000000E+00
18:10:00,4.799399E+03,0.000000E+00,1.628604E-01,0.000000E+00,6.490493E+03,0.000000E+00,2.232371E-01,0.000000E+00
18:20:00,4.799450E+03,0.000000E+00,1.628623E-01,0.000000E+00,6.479001E+03,0.000000E+00,2.228352E-01,0.000000E+00
18:30:00,4.799496E+03,0.000000E+00,1.628639E-01,0.000000E+00,6.467344E+03,0.000000E+00,2.224268E-01,0.000000E+00
18:40:00,4.799537E+03,0.000000E+00,1.628654E-01,0.000000E+00,6.455552E+03,0.000000E+00,2.220132E-01,0.000000E+00
18:50:00,4.799573E+03,0.000000E+00,1.628667E-01,0.000000E+00,6.443650E+03,0.000000E+00,2.215954E-01,0.000000E+00
19:00:00,4.799604E+03,0.000000E+00,1.628678E-01,0.000000E+00,6.442374E+03,0.000000E+00,2.215427E-01,0.000000E+00
19:10:00,4.799635E+03,0.000000E+00,1.628689E-01,0.000000E+00,6.441316E+03,0.000000E+00,2.215020E-01,0.000000E+00
19:20:00,4.799666E+03,0.000000E+00,1.628700E-01,0.000000E+00,6.440447E+03,0.000000E+00,2.214685E-01,0.000000E+00
19:30:00,4.799698E+03,0.000000E+00,1.628711E-01,0.000000E+00,6.439712E+03,0.000000E+00,2.214402E-01,0.000000E+00
19:40:00,4.799731E+03,0.000000E+00,1.628723E-01,0.000000E+00,6.439081E+03,0.000000E+00,2.214160E-01,0.000000E+00
