episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-10748.419024668101,-0.204498078855938,318.77728339528915,0.006065016807368515,-0.26430938571885676,-5.028717384300927e-06,-9563.318501858674,-0.18195050422105544,-1184.8362134237086,-0.022542545917498262,0.013318112633181126,5.028717384300927e-06,0.00048268002305793407,118483.62134237087,2.2542545917498265,10.504672316214709,0.26430938571885676,52560,31536000
