episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-35527.36212877734,-0.6759391577012432,1093.8308233519763,0.02081108872435267,-2626.606423612776,-0.04997348598958858,-32814.924700559284,-0.62433266173058,-85.83100460527893,-0.0016330099810745612,3.9364535768645355,0.04997348598958858,0.382762076535216,8583.100460527894,0.16330099810745613,1.4835910242991734,2626.606423612776,52560,31536000
