timestamp,temperature
2024-02-05T07:46:59.238553+00:00,17.0
2024-02-05T07:51:59.068389+00:00,16.3
2024-02-05T07:56:59.079238+00:00,16.1
2024-02-05T08:06:58.978167+00:00,15.6
2024-02-05T08:16:58.960760+00:00,15.5
2024-02-05T08:21:59.134311+00:00,15.3
2024-02-05T08:26:59.068240+00:00,15.3
2024-02-05T08:31:59.022312+00:00,15.1
2024-02-05T08:36:59.053379+00:00,15.2
2024-02-05T08:41:58.993959+00:00,16.6
2024-02-05T08:46:59.028127+00:00,17.1
2024-02-05T08:51:59.068853+00:00,17.4
2024-02-05T09:01:59.007102+00:00,17.5
2024-02-05T09:11:59.067709+00:00,17.3
2024-02-05T09:16:59.056304+00:00,17.1
2024-02-05T09:21:59.198237+00:00,16.9
2024-02-05T09:26:59.071898+00:00,16.6
2024-02-05T09:31:59.018772+00:00,16.5
2024-02-05T09:41:59.139795+00:00,16.4
2024-02-05T09:46:59.081616+00:00,15.9
2024-02-05T09:51:59.113705+00:00,15.8
2024-02-05T10:11:59.004610+00:00,15.6
2024-02-05T10:21:59.068232+00:00,15.5
2024-02-05T10:36:59.091439+00:00,15.4
2024-02-05T10:41:59.010576+00:00,15.4
2024-02-05T10:46:59.067105+00:00,15.4
2024-02-05T10:51:59.102553+00:00,15.2
2024-02-05T10:56:58.985496+00:00,15.2
2024-02-05T11:06:58.988226+00:00,15.2
2024-02-05T11:11:59.012460+00:00,15.0
2024-02-05T11:26:59.057245+00:00,15.1
2024-02-05T11:46:59.077723+00:00,15.1
2024-02-05T12:01:59.047616+00:00,15.1
2024-02-05T12:16:59.042331+00:00,15.3
2024-02-05T12:31:59.025148+00:00,15.2
2024-02-05T12:46:59.063492+00:00,15.1
2024-02-05T13:06:59.074451+00:00,15.3
2024-02-05T13:21:59.057416+00:00,15.3
2024-02-05T13:36:59.065323+00:00,15.2
2024-02-05T13:56:59.062216+00:00,15.2
2024-02-05T14:11:59.037959+00:00,15.2
2024-02-05T14:31:59.049977+00:00,15.2
2024-02-05T14:56:59.147344+00:00,15.2
2024-02-05T15:16:59.104026+00:00,15.2
2024-02-05T15:36:59.131322+00:00,15.2
2024-02-05T15:46:59.136641+00:00,15.2
2024-02-05T15:56:59.102668+00:00,15.0
2024-02-05T16:01:59.185282+00:00,15.0
2024-02-05T16:06:59.199965+00:00,15.1
2024-02-05T16:21:59.101192+00:00,15.3
2024-02-05T16:26:59.224068+00:00,15.4
2024-02-05T16:31:59.151769+00:00,15.9
2024-02-05T16:36:59.079541+00:00,16.5
2024-02-05T16:41:59.230726+00:00,16.7
2024-02-05T16:46:59.174392+00:00,16.9
2024-02-05T16:51:59.254985+00:00,17.2
2024-02-05T16:56:59.070865+00:00,17.3
2024-02-05T17:01:59.280025+00:00,17.6
2024-02-05T17:11:59.193505+00:00,17.8
2024-02-05T17:26:59.211966+00:00,17.9
2024-02-05T17:41:59.291092+00:00,18.1
2024-02-05T17:56:59.112800+00:00,18.1
2024-02-05T18:16:59.092905+00:00,18.2
2024-02-05T18:31:59.064007+00:00,18.4
2024-02-05T18:41:59.087963+00:00,18.5
2024-02-05T19:02:00.830726+00:00,18.6
2024-02-05T19:16:59.311695+00:00,18.7
2024-02-05T19:31:59.141210+00:00,18.7
2024-02-05T19:46:59.180113+00:00,18.7
2024-02-05T20:06:59.137265+00:00,18.8
2024-02-05T20:21:59.332558+00:00,18.8
2024-02-05T20:41:59.254269+00:00,18.8
2024-02-05T20:51:59.199804+00:00,19.1
2024-02-05T21:06:59.468365+00:00,19.2
2024-02-05T21:11:59.236490+00:00,19.4
2024-02-05T21:31:59.159179+00:00,19.6
2024-02-05T21:41:59.160558+00:00,19.8
2024-02-05T21:56:59.127129+00:00,19.9
2024-02-05T22:16:59.120192+00:00,20.0
2024-02-05T22:36:59.111291+00:00,20.1
2024-02-05T23:11:59.103290+00:00,20.1
2024-02-05T23:31:59.178210+00:00,20.2
2024-02-06T00:06:59.184775+00:00,20.2
2024-02-06T00:21:59.165881+00:00,20.2
2024-02-06T00:36:59.130065+00:00,20.2
2024-02-06T00:56:59.156594+00:00,20.2
2024-02-06T01:16:59.209283+00:00,20.2
2024-02-06T01:36:59.133000+00:00,20.2
2024-02-06T01:51:59.142766+00:00,20.1
2024-02-06T02:11:59.141738+00:00,20.1
2024-02-06T02:46:59.198025+00:00,20.1
2024-02-06T03:01:59.210156+00:00,20.0
2024-02-06T03:21:59.204882+00:00,20.0
2024-02-06T03:36:59.148230+00:00,19.9
2024-02-06T03:41:59.180108+00:00,19.9
2024-02-06T03:46:59.231210+00:00,19.9
2024-02-06T04:06:59.201571+00:00,19.9
2024-02-06T04:26:59.201118+00:00,19.8
2024-02-06T04:41:59.201708+00:00,19.8
2024-02-06T05:01:59.265210+00:00,19.7
2024-02-06T05:16:59.191870+00:00,19.7
2024-02-06T05:36:59.286141+00:00,19.7
2024-02-06T05:56:59.224825+00:00,19.6
2024-02-06T06:16:59.540012+00:00,19.6
2024-02-06T06:31:59.348746+00:00,19.6
2024-02-06T06:47:00.612417+00:00,19.6
2024-02-06T07:02:11.073122+00:00,19.6
2024-02-06T07:21:59.309590+00:00,19.6
2024-02-06T07:35:44.254625+00:00,19.6
2024-02-06T07:46:59.303461+00:00,18.3
2024-02-06T07:51:59.754432+00:00,17.5
2024-02-06T07:56:59.261799+00:00,17.1
2024-02-06T08:06:59.265926+00:00,16.5
2024-02-06T08:11:59.479061+00:00,16.3
2024-02-06T08:16:59.339112+00:00,16.1
2024-02-06T08:21:59.307264+00:00,15.9
2024-02-06T08:36:59.303548+00:00,15.7
2024-02-06T08:51:59.371006+00:00,15.4
2024-02-06T08:56:59.313555+00:00,15.2
2024-02-06T09:15:34.604248+00:00,15.0
2024-02-06T09:19:23.545353+00:00,15.1
2024-02-06T09:26:29.212148+00:00,15.3
2024-02-06T09:38:20.017642+00:00,15.3
2024-02-06T09:43:08.522523+00:00,15.6
2024-02-06T09:58:08.385328+00:00,15.6
2024-02-06T10:03:08.461133+00:00,15.8
2024-02-06T10:18:08.493315+00:00,16.0
2024-02-06T10:23:08.469846+00:00,15.9
2024-02-06T10:28:08.454915+00:00,15.7
2024-02-06T10:33:08.455714+00:00,15.4
2024-02-06T10:38:08.460726+00:00,15.2
2024-02-06T10:53:08.477746+00:00,15.2
2024-02-06T11:13:08.783185+00:00,15.1
2024-02-06T11:28:08.458584+00:00,15.1
2024-02-06T11:48:08.456175+00:00,15.2
2024-02-06T12:08:08.494078+00:00,15.3
2024-02-06T12:13:08.736823+00:00,15.5
2024-02-06T12:33:08.482729+00:00,15.7
2024-02-06T12:53:08.540329+00:00,15.6
2024-02-06T13:08:08.456891+00:00,15.6
2024-02-06T13:28:08.457807+00:00,15.6
2024-02-06T13:33:08.544755+00:00,15.6
2024-02-06T13:48:08.440489+00:00,15.7
2024-02-06T14:03:08.579792+00:00,15.6
2024-02-06T14:18:08.519975+00:00,15.6
2024-02-06T14:38:08.485615+00:00,15.5
2024-02-06T14:53:08.611979+00:00,15.4
2024-02-06T15:08:08.476866+00:00,15.2
2024-02-06T15:23:08.450176+00:00,15.2
2024-02-06T15:53:08.670920+00:00,15.3
2024-02-06T16:08:08.508735+00:00,15.3
2024-02-06T16:28:08.509088+00:00,15.3
2024-02-06T16:43:09.179673+00:00,15.5
2024-02-06T16:53:08.507731+00:00,15.3
2024-02-06T16:54:12.186758+00:00,15.3
2024-02-06T16:58:08.513585+00:00,15.5
2024-02-06T17:03:08.467812+00:00,16.3
2024-02-06T17:08:08.467423+00:00,16.5
2024-02-06T17:18:08.831688+00:00,16.5
2024-02-06T17:23:08.538934+00:00,16.3
2024-02-06T17:28:08.505184+00:00,16.1
2024-02-06T17:33:08.961072+00:00,15.9
2024-02-06T17:43:08.506150+00:00,15.7
2024-02-06T17:48:08.478233+00:00,15.5
2024-02-06T17:53:08.521341+00:00,15.3
2024-02-06T17:58:08.506348+00:00,15.7
2024-02-06T18:08:08.545004+00:00,15.8
2024-02-06T18:13:08.535930+00:00,15.8
2024-02-06T18:18:09.171524+00:00,15.5
2024-02-06T18:38:08.514661+00:00,15.3
2024-02-06T18:43:08.623652+00:00,16.1
2024-02-06T18:48:08.604764+00:00,16.6
2024-02-06T18:53:08.767138+00:00,16.7
2024-02-06T18:58:08.773139+00:00,16.4
2024-02-06T19:03:08.541189+00:00,16.2
2024-02-06T19:08:08.490498+00:00,16.0
2024-02-06T19:13:08.565388+00:00,16.2
2024-02-06T19:18:08.537876+00:00,16.4
2024-02-06T19:33:08.655164+00:00,16.6
2024-02-06T19:48:08.516999+00:00,16.7
2024-02-06T20:08:08.503595+00:00,16.8
2024-02-06T20:23:08.527149+00:00,16.8
2024-02-06T20:43:08.533436+00:00,16.8
2024-02-06T20:53:08.556779+00:00,17.0
2024-02-06T21:13:08.593828+00:00,17.1
2024-02-06T21:28:08.572149+00:00,17.2
2024-02-06T21:33:08.599315+00:00,17.5
2024-02-06T21:48:08.568916+00:00,17.6
2024-02-06T22:03:08.684410+00:00,17.9
2024-02-06T22:23:08.524303+00:00,17.7
2024-02-06T22:33:09.920636+00:00,17.5
2024-02-06T22:53:08.553777+00:00,17.6
2024-02-06T23:08:08.518226+00:00,17.8
2024-02-06T23:23:08.558179+00:00,18.0
2024-02-06T23:38:08.580117+00:00,18.1
2024-02-06T23:48:08.592180+00:00,18.3
2024-02-07T00:08:08.513914+00:00,18.4
2024-02-07T00:13:08.480058+00:00,18.5
2024-02-07T00:33:08.520312+00:00,18.6
2024-02-07T00:48:08.585108+00:00,18.6
2024-02-07T01:03:08.548983+00:00,18.8
2024-02-07T01:23:08.535618+00:00,18.8
2024-02-07T01:38:08.572569+00:00,18.7
2024-02-07T01:53:08.587479+00:00,18.8
2024-02-07T02:08:08.589936+00:00,18.8
2024-02-07T02:48:08.577818+00:00,18.7
2024-02-07T03:03:08.559958+00:00,18.7
2024-02-07T03:23:08.584694+00:00,18.7
2024-02-07T03:43:08.571046+00:00,18.7
2024-02-07T04:03:08.550911+00:00,18.7
2024-02-07T04:18:08.555496+00:00,18.7
2024-02-07T04:38:08.640181+00:00,18.6
2024-02-07T04:53:08.588486+00:00,18.6
2024-02-07T05:08:08.618682+00:00,18.7
2024-02-07T05:23:08.665109+00:00,18.6
2024-02-07T05:43:08.633114+00:00,18.6
2024-02-07T06:03:08.689419+00:00,18.5
2024-02-07T06:18:08.680280+00:00,18.4
2024-02-07T06:38:09.117244+00:00,18.4
2024-02-07T06:43:08.916414+00:00,18.2
2024-02-07T07:03:08.797635+00:00,18.2
2024-02-07T07:23:08.712247+00:00,18.3
2024-02-07T07:38:08.723712+00:00,18.2
2024-02-07T07:58:08.668234+00:00,18.1
2024-02-07T08:18:08.717717+00:00,18.2
2024-02-07T08:38:08.829510+00:00,18.1
2024-02-07T08:43:10.571022+00:00,17.9
2024-02-07T08:48:08.841446+00:00,17.7
2024-02-07T09:03:08.745679+00:00,17.4
2024-02-07T09:18:08.700651+00:00,17.3
2024-02-07T09:23:08.726918+00:00,17.3
2024-02-07T09:43:08.737720+00:00,17.2
2024-02-07T09:58:08.625487+00:00,17.1
2024-02-07T10:13:08.849771+00:00,17.1
2024-02-07T10:33:08.797636+00:00,17.1
2024-02-07T10:48:08.727244+00:00,17.1
2024-02-07T11:08:08.716747+00:00,17.1
2024-02-07T11:23:08.710147+00:00,17.1
2024-02-07T11:43:08.797157+00:00,17.1
2024-02-07T11:58:08.779700+00:00,17.1
2024-02-07T12:18:08.804562+00:00,17.2
2024-02-07T12:38:08.723627+00:00,17.3
2024-02-07T12:58:08.732880+00:00,17.3
2024-02-07T13:13:08.772957+00:00,17.3
2024-02-07T13:33:08.664191+00:00,17.3
2024-02-07T13:48:08.712887+00:00,17.3
2024-02-07T14:08:08.754290+00:00,17.3
2024-02-07T14:23:08.764531+00:00,17.3
2024-02-07T14:43:08.850644+00:00,17.4
2024-02-07T15:03:08.832841+00:00,17.4
2024-02-07T15:18:08.715013+00:00,17.4
2024-02-07T15:33:08.752522+00:00,17.4
2024-02-07T15:42:31.303312+00:00,17.4
2024-02-07T15:43:08.805792+00:00,17.4
2024-02-07T15:48:08.768722+00:00,16.7
2024-02-07T15:53:08.808010+00:00,15.9
2024-02-07T15:58:08.751528+00:00,15.4
2024-02-07T16:03:08.769424+00:00,15.1
2024-02-07T16:08:08.810024+00:00,14.9
2024-02-07T16:13:08.749897+00:00,14.6
2024-02-07T16:23:08.844203+00:00,14.4
2024-02-07T16:38:08.972907+00:00,14.6
2024-02-07T16:43:08.795004+00:00,14.5
2024-02-07T16:48:08.806361+00:00,14.3
2024-02-07T16:56:05.860438+00:00,14.3
2024-02-07T16:58:08.814577+00:00,14.2
2024-02-07T17:03:08.928683+00:00,14.2
2024-02-07T17:08:08.908495+00:00,15.5
2024-02-07T17:13:08.913180+00:00,16.5
2024-02-07T17:18:08.905457+00:00,16.9
2024-02-07T17:23:08.848694+00:00,16.8
2024-02-07T17:28:08.766970+00:00,16.6
2024-02-07T17:33:08.788697+00:00,16.5
2024-02-07T17:38:08.798872+00:00,16.4
2024-02-07T17:43:08.759962+00:00,16.2
2024-02-07T17:48:08.818100+00:00,16.1
2024-02-07T17:58:08.779023+00:00,15.9
2024-02-07T18:03:08.987391+00:00,15.6
2024-02-07T18:08:08.806728+00:00,15.5
2024-02-07T18:13:08.747234+00:00,15.3
2024-02-07T18:28:08.879781+00:00,16.3
2024-02-07T18:33:08.811215+00:00,17.2
2024-02-07T18:38:09.011941+00:00,17.9
2024-02-07T18:43:08.733307+00:00,18.4
2024-02-07T18:48:08.825770+00:00,18.6
2024-02-07T18:58:08.746729+00:00,18.7
2024-02-07T19:13:08.832133+00:00,18.6
2024-02-07T20:01:09.040219+00:00,18.4
2024-02-07T20:13:29.169805+00:00,18.1
2024-02-07T20:23:08.782084+00:00,17.9
2024-02-07T20:38:08.788259+00:00,18.1
2024-02-07T20:53:08.962879+00:00,18.2
2024-02-07T21:13:08.877251+00:00,18.2
2024-02-07T21:18:08.909250+00:00,17.3
2024-02-07T21:23:08.810124+00:00,16.5
2024-02-07T21:28:08.839923+00:00,16.3
2024-02-07T21:33:08.869058+00:00,16.7
2024-02-07T21:38:08.796413+00:00,17.0
2024-02-07T21:48:08.788546+00:00,17.1
2024-02-07T21:53:08.820411+00:00,17.1
2024-02-07T21:58:08.796664+00:00,17.0
2024-02-07T22:03:08.979785+00:00,16.9
2024-02-07T22:13:08.862356+00:00,16.6
2024-02-07T22:18:08.858853+00:00,16.3
2024-02-07T22:23:08.795289+00:00,16.0
2024-02-07T22:28:08.799701+00:00,15.8
2024-02-07T22:38:08.777725+00:00,15.8
2024-02-07T22:43:08.873246+00:00,16.0
2024-02-07T22:48:08.873009+00:00,16.1
2024-02-07T22:58:08.785897+00:00,16.1
2024-02-07T23:08:08.861033+00:00,16.0
2024-02-07T23:13:08.893445+00:00,15.8
2024-02-07T23:18:08.804891+00:00,15.5
2024-02-07T23:23:08.794502+00:00,15.3
2024-02-07T23:28:08.793437+00:00,15.2
2024-02-07T23:33:08.800764+00:00,14.8
2024-02-07T23:38:08.816910+00:00,14.8
2024-02-07T23:43:08.798140+00:00,16.1
2024-02-07T23:48:08.827264+00:00,17.4
2024-02-07T23:53:08.804828+00:00,17.9
2024-02-07T23:58:08.802652+00:00,18.2
2024-02-08T00:03:08.772640+00:00,18.2
2024-02-08T00:08:08.859269+00:00,17.9
2024-02-08T00:13:08.858093+00:00,17.6
2024-02-08T00:18:08.842036+00:00,17.2
2024-02-08T00:23:08.781491+00:00,17.0
2024-02-08T00:28:08.770180+00:00,16.8
2024-02-08T00:33:08.805208+00:00,16.4
2024-02-08T00:43:08.819964+00:00,16.2
2024-02-08T00:48:08.839324+00:00,16.0
2024-02-08T00:53:08.800243+00:00,15.8
2024-02-08T00:58:08.827709+00:00,15.6
2024-02-08T01:03:08.842220+00:00,15.5
2024-02-08T01:08:08.796758+00:00,15.4
2024-02-08T01:13:08.824962+00:00,16.1
2024-02-08T01:18:08.801247+00:00,16.6
2024-02-08T01:23:08.869822+00:00,16.6
2024-02-08T01:33:08.768362+00:00,16.4
2024-02-08T01:38:08.805453+00:00,16.2
2024-02-08T01:48:08.829518+00:00,16.0
2024-02-08T01:53:08.855448+00:00,15.8
2024-02-08T01:58:08.890555+00:00,15.8
2024-02-08T02:03:08.998296+00:00,15.6
2024-02-08T02:08:08.833978+00:00,15.6
2024-02-08T02:13:08.806955+00:00,15.3
2024-02-08T02:18:08.810554+00:00,16.0
2024-02-08T02:23:08.895252+00:00,16.5
2024-02-08T02:28:08.878786+00:00,16.6
2024-02-08T02:33:08.901376+00:00,16.6
2024-02-08T02:38:08.834321+00:00,16.5
2024-02-08T02:43:08.830148+00:00,16.4
2024-02-08T02:48:08.785814+00:00,16.2
2024-02-08T02:53:08.823314+00:00,16.1
2024-02-08T02:58:08.798696+00:00,15.9
2024-02-08T03:03:08.864820+00:00,15.8
2024-02-08T03:08:08.855445+00:00,15.7
2024-02-08T03:13:08.844735+00:00,15.3
2024-02-08T03:18:08.836800+00:00,15.2
2024-02-08T03:23:08.900846+00:00,14.7
2024-02-08T03:28:08.832106+00:00,15.9
2024-02-08T03:33:08.840418+00:00,17.3
2024-02-08T03:38:08.868656+00:00,17.9
2024-02-08T03:43:08.892690+00:00,17.9
2024-02-08T03:48:08.879402+00:00,17.7
2024-02-08T03:53:08.811944+00:00,17.6
2024-02-08T03:58:08.872906+00:00,17.2
2024-02-08T04:03:08.888795+00:00,17.0
2024-02-08T04:08:08.987617+00:00,16.8
2024-02-08T04:13:08.934797+00:00,16.6
2024-02-08T04:18:08.920463+00:00,16.4
2024-02-08T04:23:08.953973+00:00,16.0
2024-02-08T04:28:08.946825+00:00,15.5
2024-02-08T04:33:08.884680+00:00,15.6
2024-02-08T04:38:08.878542+00:00,15.6
2024-02-08T04:48:08.878797+00:00,15.5
2024-02-08T04:53:08.886764+00:00,15.3
2024-02-08T04:58:08.868635+00:00,15.0
2024-02-08T05:03:09.159052+00:00,15.9
2024-02-08T05:08:09.013217+00:00,16.7
2024-02-08T05:13:08.910784+00:00,16.9
2024-02-08T05:18:09.017109+00:00,17.0
2024-02-08T05:23:09.024639+00:00,16.7
2024-02-08T05:28:08.928570+00:00,16.2
2024-02-08T05:33:08.937051+00:00,15.9
2024-02-08T05:38:08.872280+00:00,15.6
2024-02-08T05:43:08.901009+00:00,15.8
2024-02-08T05:48:08.920865+00:00,16.1
2024-02-08T05:53:08.959550+00:00,16.3
2024-02-08T05:58:08.903642+00:00,16.0
2024-02-08T06:03:08.972226+00:00,15.8
2024-02-08T06:08:08.949339+00:00,15.6
2024-02-08T06:13:08.942407+00:00,15.3
2024-02-08T06:18:09.340697+00:00,15.1
2024-02-08T06:23:09.051505+00:00,15.4
2024-02-08T06:28:08.950925+00:00,15.9
2024-02-08T06:33:11.718896+00:00,15.7
2024-02-08T06:38:08.901168+00:00,14.9
2024-02-08T06:43:09.004738+00:00,14.5
2024-02-08T06:48:09.295511+00:00,13.5
2024-02-08T06:53:09.125575+00:00,13.1
2024-02-08T06:58:08.954035+00:00,14.1
2024-02-08T07:03:08.992719+00:00,15.2
2024-02-08T07:08:09.026453+00:00,15.2
2024-02-08T07:13:09.033672+00:00,14.5
2024-02-08T07:18:08.998398+00:00,14.9
2024-02-08T07:23:09.265429+00:00,15.8
2024-02-08T07:28:09.031446+00:00,16.4
2024-02-08T07:33:08.969352+00:00,16.6
2024-02-08T07:38:08.993544+00:00,16.8
2024-02-08T07:43:09.363047+00:00,17.1
2024-02-08T08:03:09.011286+00:00,17.1
2024-02-08T08:18:08.920057+00:00,17.1
2024-02-08T08:33:09.204831+00:00,17.2
2024-02-08T08:53:09.071068+00:00,17.3
2024-02-08T09:13:08.898785+00:00,17.4
2024-02-08T09:28:09.062799+00:00,17.4
2024-02-08T09:48:08.937369+00:00,17.4
2024-02-08T10:03:09.002325+00:00,17.4
2024-02-08T10:18:09.178408+00:00,17.4
2024-02-08T10:33:09.038563+00:00,17.4
2024-02-08T10:48:08.953261+00:00,17.2
2024-02-08T10:58:09.020014+00:00,17.4
2024-02-08T10:59:51.405310+00:00,17.4
2024-02-08T11:04:05.539424+00:00,16.7
2024-02-08T11:08:57.605825+00:00,15.5
2024-02-08T11:13:57.669642+00:00,14.5
2024-02-08T11:18:57.593753+00:00,14.1
2024-02-08T11:23:57.629678+00:00,13.9
2024-02-08T11:28:57.597977+00:00,13.7
2024-02-08T11:33:57.617441+00:00,13.5
2024-02-08T11:38:57.633103+00:00,13.2
2024-02-08T11:43:57.626515+00:00,13.0
2024-02-08T11:48:57.639425+00:00,13.6
2024-02-08T11:53:57.779309+00:00,14.3
2024-02-08T11:58:58.862638+00:00,14.8
2024-02-08T12:03:57.625975+00:00,15.1
2024-02-08T12:08:57.685828+00:00,15.3
2024-02-08T12:13:57.749100+00:00,15.4
2024-02-08T12:23:57.637120+00:00,15.6
2024-02-08T12:28:57.708800+00:00,15.8
2024-02-08T12:38:58.004993+00:00,16.0
2024-02-08T12:43:57.627029+00:00,16.2
2024-02-08T12:53:57.626245+00:00,16.4
2024-02-08T13:08:57.622040+00:00,16.6
2024-02-08T13:18:57.593878+00:00,16.8
2024-02-08T13:33:57.618027+00:00,17.0
2024-02-08T13:53:57.624321+00:00,17.1
2024-02-08T14:08:57.606630+00:00,17.1
2024-02-08T14:28:57.901877+00:00,17.2
2024-02-08T14:43:57.581360+00:00,17.3
2024-02-08T14:58:57.674612+00:00,17.4
2024-02-08T15:18:57.643743+00:00,17.5
2024-02-08T15:33:57.727460+00:00,17.5
2024-02-08T15:53:57.813459+00:00,17.6
2024-02-08T16:08:57.837368+00:00,17.7
2024-02-08T16:13:57.804366+00:00,17.8
2024-02-08T16:44:08.698880+00:00,17.9
2024-02-08T16:57:59.882668+00:00,17.9
2024-02-08T16:58:57.784469+00:00,18.1
2024-02-08T17:18:57.750512+00:00,18.1
2024-02-08T17:38:57.695404+00:00,18.0
