episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,205642.5170728347,0.0,205642.5170728347,-6563853.543540727,-124.88305828654352,1023.8834727830597,0.019480279162539187,-2072.918207573601,-0.03943908309691022,-30716.50418349179,-0.5844083748761756,-392505.1131481142,-7.467753294294409,7.245053272450533,0.03943908309691022,0.3443489899945265,39250511.314811416,746.775329429441,794.7782057591534,2072.918207573601,52560,31536000
