episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,69083.55017948983,45104.79689344004,23978.753286049792,-2115252.330878685,-40.244526843201776,1013.3123640048401,0.019279154566302133,-6322.185230747612,-0.12028510712990129,-30399.3709201452,-0.5783746369890639,-36423.64026324208,-0.6929916336233273,28.822298325722983,0.12028510712990129,0.2860243221205843,3642364.026324208,69.29916336233272,104.00326389591163,6322.185230747612,52560,31536000
