episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-35999.66086135102,-0.6849250544397073,1111.7825129891905,0.02115263533084457,-2563.3111114536887,-0.04876923728032132,-33353.47538967572,-0.6345790599253371,-82.87436022160757,-0.0015767572340488504,3.7157534246575343,0.04876923728032132,0.37050539227812157,8287.436022160757,0.15767572340488503,1.4328293353548247,2563.3111114536887,52560,31536000
