episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161149.33044041618,161149.33044041618,0.0,-517119.99906239833,-9.838660560547913,3361.3747674197402,0.06395309679261302,-439.76962814704984,-0.008367002057592273,-100841.24302259221,-1.9185929037783906,-384843.96220094676,-7.321993192559869,8.668188736681888,0.008367002057592273,0.07917338324988225,38484396.22009468,732.1993192559871,788.8387772766692,439.76962814704984,52560,31536000
