episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161718.33426115513,161718.33426115513,0.0,-517141.8968526679,-9.839077185172524,3374.1064901019654,0.06419532895932202,-445.5610062085889,-0.008477188093770717,-101223.19470305897,-1.9258598687796606,-384394.56658740825,-7.313443047705636,8.531202435312025,0.008477188093770717,0.08353644334824187,38439456.658740826,731.3443047705637,789.9174279566407,445.5610062085889,52560,31536000
