episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161985.99326754748,161985.99326754748,0.0,-515847.9794025504,-9.814459273260091,3381.016864235871,0.06432680487511169,-402.481928560935,-0.007657570939134988,-101430.50592707613,-1.929804146253351,-382924.7563818089,-7.285478622180535,8.774733637747337,0.007657570939134988,0.07912998994822304,38292475.6381809,728.5478622180536,784.3759312899736,402.481928560935,52560,31536000
