episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161996.88271679136,161996.88271679136,0.0,-518875.46707687445,-9.872059875891827,3380.6608392574094,0.06432003118830687,-392.40490549788353,-0.007465846756048012,-101419.82517772228,-1.929600935649206,-385953.41242076963,-7.343101453972025,8.812785388127855,0.007465846756048012,0.07508653741485928,38595341.24207696,734.3101453972025,791.1428187817313,392.40490549788353,52560,31536000
