episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161516.08640702773,161516.08640702773,0.0,-518061.83500190725,-9.85657981358271,3370.3415969585976,0.06412369857227164,-410.4752643388488,-0.007809651147999406,-101110.24790875793,-1.9237109571681492,-385515.0494479791,-7.334761214763681,8.862252663622526,0.007809651147999406,0.07953912079732527,38551504.9447979,733.476121476368,790.2917025161171,410.4752643388488,52560,31536000
