episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,161351.0736232407,161351.0736232407,0.0,-517263.8057764015,-9.841396609140059,3365.8320193912123,0.06403789991231378,-418.8266227598708,-0.007968543050986888,-100974.96058173636,-1.9211369973694132,-384843.66582246835,-7.32198755369993,9.039193302891933,0.007968543050986888,0.07459756896365476,38484366.58224683,732.198755369993,787.5628834607395,418.8266227598708,52560,31536000
