episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-22220.481064662432,-0.42276409940377535,650.2137496054255,0.012370885646982981,-2714.0685764996697,-0.051637529994285954,-19506.412488162765,-0.37112656940948946,0.0,0.0,3.0079908675799087,0.051637529994285954,0.3655975849037696,0.0,0.0,0.0,2714.0685764996697,52560,31536000
