episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,49946.21400280953,25967.460716759735,23978.753286049792,-1585516.6616747333,-30.16584211709919,625.9314600730952,0.01190889383700714,-44682.99781493144,-0.8501331395534901,-18777.943802192858,-0.3572668151102142,-42447.24377551604,-0.8075959622434559,39.82686453576865,0.8501331395534901,2.0283905602827943,4244724.377551603,80.75959622434557,120.2833317970626,44682.99781493144,52560,31536000
