episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-55161.691734689295,-1.0494994622277263,1747.333495733939,0.03324454900559244,-2730.99667612556,-0.05195960190497641,-52420.00487201816,-0.9973364701677732,-10.690186545580172,-0.0002033901549767917,4.453957382039573,0.05195960190497641,0.3605122515893611,1069.0186545580173,0.02033901549767917,0.5397813463503777,2730.99667612556,52560,31536000
