episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-490643.3163297641,-9.334918499424735,3151.1621621991862,0.059953618002267624,-1949.466356041657,-0.0370903035776571,-94534.86486597557,-1.7986085400680283,-394158.9851077468,-7.499219655779049,7.2336377473363775,0.0370903035776571,0.3054191050132568,39415898.51077468,749.9219655779049,800.2130019157751,1949.466356041657,52560,31536000
