episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-10450.589262567235,-0.19883160697426247,269.5486439614998,0.005128398857714989,-362.77867283026114,-0.006902181750956262,-8086.459318844994,-0.15385196573144966,-2001.3512708919784,-0.038077459491856515,2.671232876712329,0.006902181750956262,0.05389575557137032,200135.12708919786,3.807745949185652,12.317789794521143,362.77867283026114,52560,31536000
