episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-60289.02428156108,-1.1470514513234604,1570.8170603555177,0.02988616933705323,-7901.115369564632,-0.15032563488517184,-47124.51181066553,-0.8965850801115968,-5263.397101330918,-0.10014073632669175,9.602359208523591,0.15032563488517184,0.5716506863928739,526339.7101330919,10.014073632669175,28.41099092337704,7901.115369564632,52560,31536000
