timestep,year,month,day,hour,Zone Operative Temperature(hall_downstairs),Zone Air Temperature(hall_downstairs),Zone Operative Temperature(front_room),Zone Air Temperature(front_room),Zone Operative Temperature(kitchen),Zone Air Temperature(kitchen),Zone Operative Temperature(backroom),Zone Air Temperature(backroom),Zone Operative Temperature(bedroom_3),Zone Air Temperature(bedroom_3),Zone Operative Temperature(bedroom_1),Zone Air Temperature(bedroom_1),Zone Operative Temperature(hall_upstairs),Zone Air Temperature(hall_upstairs),Zone Operative Temperature(bathroom),Zone Air Temperature(bathroom),Zone Operative Temperature(bedroom_2),Zone Air Temperature(bedroom_2),Zone People Occupant Count(front_room),Zone People Occupant Count(kitchen),Zone People Occupant Count(backroom),Zone People Occupant Count(bedroom_3),Zone People Occupant Count(bedroom_1),Zone People Occupant Count(hall_upstairs),Zone People Occupant Count(bathroom),Zone People Occupant Count(bedroom_2)
0,2023.0,1.0,1.0,0.0,19.799335,19.729906,19.876255,19.842112,20.036884,19.703003,19.810349,19.632559,20.16985,20.548145,19.895496,19.931042,19.791656,19.596313,19.724043,19.679817,19.76533,19.731686,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,2023.0,1.0,1.0,0.0,19.734419,19.621067,20.137142,20.367577,19.80765,19.552225,19.620213,19.3811,19.736412,19.527018,20.027285,20.175615,19.652954,19.3685,19.42557,19.112957,20.204576,20.552607,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2,2023.0,1.0,1.0,0.0,20.409283,20.91504,20.229254,20.48548,20.35337,20.623608,19.555986,19.308027,19.559065,19.309654,20.084446,20.25683,19.596838,19.315054,20.278229,20.807018,19.666368,19.436317,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0
3,2023.0,1.0,1.0,0.0,20.611843,21.144655,19.88839,19.824188,20.014393,19.881123,20.143946,20.450209,20.122566,20.43414,19.79293,19.696127,19.575268,19.311012,20.54134,21.09272,19.472082,19.19263,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0
4,2023.0,1.0,1.0,0.0,20.704435,21.248093,19.737514,19.60307,19.851076,19.640772,19.800581,19.694954,20.323915,20.685911,19.681967,19.561743,20.323368,20.758402,19.773346,19.56094,20.17866,20.585567,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
5,2023.0,1.0,1.0,0.0,20.183455,20.211605,19.685844,19.550846,19.808218,19.602753,19.635387,19.447706,19.813213,19.670706,19.64434,19.531626,20.551788,21.023083,19.533457,19.256933,19.691402,19.51201,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
6,2023.0,1.0,1.0,1.0,20.010044,19.974974,19.658724,19.534286,20.444578,20.83011,19.596088,19.413477,19.645008,19.458345,19.618397,19.51566,19.958176,19.824944,19.465618,19.202961,19.519312,19.296043,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2023.0,1.0,1.0,1.0,19.948143,19.906315,19.630445,19.507769,20.064707,19.9859,19.565622,19.384521,19.582874,19.393333,19.590315,19.487745,19.773842,19.566246,19.411665,19.151783,19.46013,19.233646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,1.0,1.0,1.0,19.906965,19.864264,19.60318,19.480831,19.877499,19.702885,20.19926,20.598658,19.53593,19.346897,19.563885,19.461205,19.717606,19.503677,19.366152,19.107422,19.415108,19.189041,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
9,2023.0,1.0,1.0,1.0,20.56847,21.136158,20.010292,20.266,19.816061,19.629747,19.822023,19.756866,19.497055,19.308517,19.53993,19.436916,19.678722,19.46453,19.3269,19.069075,19.378445,19.152813,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2023.0,1.0,1.0,1.0,20.143902,20.195107,20.152435,20.448626,19.776646,19.589455,19.628284,19.459461,19.463428,19.275436,19.518427,19.41511,19.647514,19.433527,19.292122,19.035042,20.10702,20.555527,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
11,2023.0,1.0,1.0,1.0,20.646376,21.215721,19.82122,19.791958,19.745037,19.557829,19.569267,19.38842,19.434097,19.246603,19.49911,19.39552,20.37633,20.840006,19.260664,19.00419,19.624222,19.471727,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
12,2023.0,1.0,1.0,2.0,20.196106,20.24508,19.66738,19.556871,19.71727,19.530254,19.532621,19.350542,19.407753,19.220673,19.778303,19.932714,19.886835,19.754574,19.231855,18.975868,19.4375,19.215105,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
13,2023.0,1.0,1.0,2.0,19.997345,19.956793,19.611744,19.4903,19.691845,19.504606,20.158993,20.550974,19.38337,19.19625,19.598993,19.528578,19.705545,19.493063,20.185925,20.798908,19.37982,19.150528,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
14,2023.0,1.0,1.0,2.0,19.932774,19.882698,19.576057,19.452747,19.668083,19.480406,19.792454,19.730345,19.970587,20.322243,19.830181,20.009768,19.657152,19.438198,19.574125,19.413235,20.094538,20.533443,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0
15,2023.0,1.0,1.0,2.0,19.889618,19.837566,19.546883,19.422323,19.64565,19.457253,19.592087,19.419878,19.590113,19.45781,19.625576,19.552986,19.62201,19.402205,19.341612,19.087938,20.342457,20.823233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
16,2023.0,1.0,1.0,2.0,19.856552,19.80344,19.52197,19.39692,19.6246,19.435808,20.19354,20.588175,20.05215,20.40903,19.528076,19.423393,19.593311,19.37329,19.274143,19.009892,19.717022,19.562357,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
17,2023.0,1.0,1.0,2.0,19.827929,19.773624,19.499,19.373247,19.60406,19.414747,19.798101,19.72015,19.645294,19.51251,19.4968,19.389452,19.56734,19.347054,19.229094,18.963644,19.503479,19.271366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2023.0,1.0,1.0,3.0,19.802868,19.747578,19.47795,19.3519,19.584333,19.394737,19.605213,19.428982,19.478552,19.287426,19.796864,19.975136,19.543705,19.32325,19.193636,18.927849,20.188408,20.621298,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
19,2023.0,1.0,1.0,3.0,19.779354,19.72266,19.45766,19.330801,19.56471,19.374395,19.54106,19.351488,19.423601,19.22605,19.586136,19.50426,19.521236,19.300184,19.162302,18.896126,20.413479,20.88512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20,2023.0,1.0,1.0,3.0,19.75762,19.699833,19.438925,19.311554,19.545856,19.354984,19.501202,19.309319,19.383871,19.18544,19.83443,20.024826,19.500158,19.278564,19.134039,18.867422,20.504015,20.977407,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
21,2023.0,1.0,1.0,3.0,19.737148,19.678411,19.421404,19.293808,19.527676,19.336412,19.470478,19.27749,19.351503,19.152983,19.615,19.544947,19.48018,19.25809,19.107798,18.840654,19.849258,19.687298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2023.0,1.0,1.0,3.0,19.717459,19.6576,19.404387,19.276237,19.509699,19.317825,19.443535,19.249416,19.937521,20.282536,19.50824,19.398651,19.460922,19.238161,19.083141,18.815397,20.369465,20.796904,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
23,2023.0,1.0,1.0,3.0,19.698765,19.637684,19.387987,19.259317,19.492105,19.29961,19.419184,19.224108,19.556927,19.424334,19.798983,19.972513,19.442415,19.218935,19.059824,18.791403,19.832933,19.665367,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
24,2023.0,1.0,1.0,4.0,20.381044,20.934992,19.372192,19.242983,19.474863,19.281729,19.396633,19.200676,19.392517,19.195642,19.596066,19.524332,19.424568,19.200329,19.03761,18.768442,19.601982,19.351965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2023.0,1.0,1.0,4.0,19.952568,19.97327,19.356052,19.225332,19.456646,19.26158,19.374016,19.175974,19.341942,19.137714,19.489548,19.376966,19.406004,19.17957,19.01463,18.742954,19.51298,19.253632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2023.0,1.0,1.0,4.0,19.776907,19.712595,19.339308,19.206373,19.438124,19.240814,19.351631,19.151323,19.305092,19.098911,19.452871,19.335527,19.387997,19.15953,18.992704,18.719183,19.449858,19.190195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2023.0,1.0,1.0,4.0,19.729837,19.658636,19.324558,19.191181,19.420683,19.221815,19.330894,19.12924,19.27503,19.067514,19.426266,19.309649,19.370255,19.139421,19.961151,20.56177,19.397356,19.135902,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
28,2023.0,1.0,1.0,4.0,19.69445,19.620527,19.308535,19.173576,19.402384,19.201126,19.309238,19.105415,19.245815,19.03647,19.400734,19.28309,19.351845,19.118452,19.347311,19.164055,19.349108,19.086166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2023.0,1.0,1.0,4.0,19.672121,19.601398,19.291933,19.154612,19.384388,19.180403,19.28789,19.081675,19.218884,19.00784,19.376318,19.256817,19.333988,19.098322,19.112324,18.830122,19.307175,19.04388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2023.0,1.0,1.0,5.0,19.658484,19.594698,19.276646,19.137964,19.367357,19.161266,19.26792,19.059982,19.194212,18.981808,19.354866,19.234756,19.31674,19.0789,19.055286,18.766487,19.269417,19.005451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2023.0,1.0,1.0,5.0,19.640644,19.57656,19.262918,19.124338,19.351423,19.14451,19.249403,19.04094,19.791897,20.128145,19.335701,19.216301,19.300247,19.061022,19.010487,18.71716,19.233719,18.968702,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
32,2023.0,1.0,1.0,5.0,19.622463,19.557148,19.248747,19.109617,19.3353,19.127502,19.23095,19.021805,19.402357,19.24646,19.316582,19.197088,19.284145,19.043938,18.975674,18.68112,19.200562,18.935444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2023.0,1.0,1.0,5.0,19.605333,19.538664,19.235134,19.095623,19.31968,19.11124,19.213337,19.003742,19.248857,19.036787,19.298079,19.177582,19.268711,19.027718,18.946405,18.651423,19.929613,20.337439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
34,2023.0,1.0,1.0,5.0,19.588652,19.520512,19.221561,19.081488,19.304092,19.094875,19.196138,18.985847,19.202932,18.985035,19.280388,19.15913,19.253458,19.011591,18.920094,18.624697,19.44438,19.248716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2023.0,1.0,1.0,5.0,19.572329,19.502708,19.207958,19.067102,19.288588,19.078485,19.17947,18.968262,19.169424,18.95055,19.577642,19.731136,19.238474,18.995754,18.895994,18.600416,19.265688,19.00787,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
36,2023.0,1.0,1.0,6.0,19.556576,19.48566,19.19496,19.053581,19.273432,19.062605,19.163391,18.951445,19.141922,18.922659,19.360277,19.251787,19.223757,18.980192,18.87324,18.577183,19.2039,18.935274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2023.0,1.0,1.0,6.0,19.866133,20.03715,19.182781,19.041317,19.870224,20.11558,19.82153,20.112314,19.117016,18.89753,19.294018,19.17363,19.671242,19.75967,19.646719,19.907541,19.1599,18.888851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2023.0,1.0,1.0,6.0,19.932041,20.123377,19.168781,19.026577,20.026697,20.328386,19.993582,20.347145,19.09233,18.87365,19.264143,19.141068,19.763863,19.88531,19.80974,20.127468,19.122927,18.853788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2023.0,1.0,1.0,6.0,19.977081,20.181482,19.156212,19.014294,20.106062,20.41392,20.079802,20.440203,19.717896,20.075624,19.242422,19.119343,19.813334,19.937805,19.899876,20.221792,19.090742,18.820686,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
40,2023.0,1.0,1.0,6.0,19.981907,20.16881,19.142633,18.999784,20.132143,20.414532,20.106903,20.439148,19.948013,20.30559,19.221798,19.097782,19.82854,19.932068,19.929375,20.215672,19.062658,18.794144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2023.0,1.0,1.0,6.0,20.012415,20.207762,19.1307,18.988066,20.199022,20.495453,20.178402,20.52603,19.457594,19.28918,19.20451,19.080526,19.876217,19.990656,20.014812,20.318678,19.037292,18.768166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2023.0,1.0,1.0,7.0,20.025896,20.218058,19.117577,18.974072,20.230724,20.519901,20.211267,20.550676,19.231058,19.01571,19.187164,19.062431,19.897394,20.005375,20.053701,20.345942,19.014284,18.746424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2023.0,1.0,1.0,7.0,20.03036,20.213968,19.106041,18.96285,20.26019,20.541502,20.241673,20.572468,19.170923,18.948057,19.172237,19.047632,19.917202,20.019005,20.091854,20.373487,19.906174,20.452322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
44,2023.0,1.0,1.0,7.0,20.04958,20.241783,19.093338,18.949516,21.018549,21.79792,20.287645,20.632246,19.125866,18.901123,19.156796,19.031542,19.946451,20.056967,20.143763,20.438683,20.232044,20.73266,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
45,2023.0,1.0,1.0,7.0,20.868044,21.62042,19.081053,18.936787,20.479914,20.80298,20.294802,20.62182,19.09161,18.866228,19.490725,19.66967,19.949425,20.046686,20.153597,20.427599,19.977798,20.243803,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
46,2023.0,1.0,1.0,7.0,20.257767,20.504122,19.069471,18.924547,20.463987,20.769367,20.363884,20.722544,19.06309,18.837547,20.084368,20.596695,19.994217,20.112848,20.233196,20.54251,19.470013,19.230673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2023.0,1.0,1.0,7.0,20.184856,20.386084,19.058565,18.912945,20.466703,20.768244,20.383495,20.737213,19.769358,20.194733,19.619764,19.589972,20.00518,20.119732,20.254478,20.556458,19.241846,18.96745,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
48,2023.0,1.0,1.0,8.0,20.140766,20.317308,19.047861,18.90142,20.43746,20.710403,20.363386,20.686386,19.93829,20.295519,19.688622,19.867071,20.90459,21.654316,20.230427,20.495813,20.089035,20.63443,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0
49,2023.0,1.0,1.0,8.0,20.160507,20.356611,19.037958,18.890736,20.479576,20.77573,20.417614,20.765928,19.429989,19.251274,20.272194,20.811275,21.066242,21.841196,20.293736,20.58969,20.051752,20.344475,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
50,2023.0,1.0,1.0,8.0,20.165174,20.365509,19.02878,18.880754,21.246077,22.06076,20.449808,20.806042,19.94587,20.388567,20.224943,20.661743,20.342234,20.511618,20.326687,20.629368,19.510958,19.268341,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
51,2023.0,1.0,1.0,8.0,20.942574,21.666355,19.020182,18.871487,21.362963,22.177992,20.456457,20.804525,20.09221,20.47553,20.100395,20.34805,20.24291,20.351353,21.467396,22.533262,20.172506,20.696302,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0
52,2023.0,1.0,1.0,8.0,20.32181,20.55709,19.011663,18.862204,21.427883,22.215038,20.440876,20.761087,19.551981,19.380684,20.265636,20.668766,20.19976,20.286032,20.560785,20.882072,20.0447,20.26659,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2023.0,1.0,1.0,8.0,20.254189,20.448778,19.003265,18.853073,20.87146,21.234911,20.483303,20.827179,19.29257,19.067183,19.819017,19.765339,21.085026,21.81287,20.510096,20.797604,20.381886,20.854359,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
54,2023.0,1.0,1.0,9.0,20.206997,20.379768,18.994682,18.84397,20.720135,20.985296,20.46225,20.780651,19.211084,18.976196,19.564749,19.437983,21.207308,21.952503,21.614765,22.670208,20.076925,20.240337,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
55,2023.0,1.0,1.0,9.0,20.216686,20.406635,18.985777,18.834673,20.726057,21.012438,20.50532,20.846869,19.159132,18.923895,19.47668,19.340622,21.323023,22.084675,20.727762,21.062586,19.623098,19.370209,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
56,2023.0,1.0,1.0,9.0,20.186783,20.360968,18.97654,18.825102,21.390774,22.1355,20.49039,20.812735,19.11667,18.882225,19.418755,19.281893,20.573503,20.739082,20.604004,20.863949,19.387482,19.09986,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2023.0,1.0,1.0,9.0,20.99797,21.738811,19.422129,19.66955,21.528366,22.307756,20.496058,20.813385,19.079336,18.845207,19.371365,19.234955,20.434422,20.522032,20.57064,20.817692,19.292622,18.997847,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2023.0,1.0,1.0,9.0,20.383295,20.639782,19.75417,20.1404,21.60793,22.391237,20.51112,20.837772,19.0478,18.81445,19.3307,19.194939,20.389965,20.475807,21.685024,22.70577,19.22985,18.936506,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
59,2023.0,1.0,1.0,9.0,21.069172,21.793367,19.754599,20.04504,21.016104,21.35195,20.514128,20.832033,19.019537,18.787039,19.295647,19.16128,21.230503,21.930622,21.812485,22.819717,20.086967,20.606491,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
60,2023.0,1.0,1.0,10.0,20.419336,20.643774,20.255404,20.893652,20.88298,21.145878,20.517414,20.83662,19.754404,20.200424,19.666529,19.89007,21.356558,22.090689,20.892408,21.184433,20.001024,20.231293,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
61,2023.0,1.0,1.0,10.0,20.340494,20.526838,20.09521,20.548998,20.869434,21.143223,20.543898,20.87371,20.124865,20.6078,20.15573,20.628729,20.649729,20.817177,20.80995,21.073214,19.505625,19.253824,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
62,2023.0,1.0,1.0,10.0,21.105398,21.827448,19.613615,19.5824,21.564827,22.321556,20.575687,20.922604,20.150156,20.563644,19.711992,19.675474,21.405102,22.111708,20.79013,21.06648,20.190187,20.71707,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
63,2023.0,1.0,1.0,10.0,20.466053,20.694141,19.349005,19.224068,21.671146,22.450653,21.28499,22.106548,20.107967,20.468401,19.442814,19.326588,21.487288,22.22212,21.875965,22.919878,20.050655,20.263144,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0
64,2023.0,1.0,1.0,10.0,20.394756,20.59016,19.70416,19.948467,21.772425,22.571173,21.449171,22.313133,19.583298,19.414307,19.373121,19.249422,21.582989,22.336157,20.989023,21.322386,19.580992,19.341133,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
65,2023.0,1.0,1.0,10.0,21.126616,21.832289,20.264402,20.83555,21.80575,22.584131,20.855848,21.25991,20.056389,20.485424,19.332582,19.209112,20.831057,21.006432,21.965714,22.98248,19.357704,19.0892,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0
66,2023.0,1.0,1.0,11.0,20.551212,20.81649,20.216543,20.677162,21.880175,22.669544,20.771181,21.115883,20.156786,20.501568,19.692635,19.917725,20.703152,20.812956,22.090263,23.11199,20.187569,20.72542,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0
67,2023.0,1.0,1.0,11.0,20.435528,20.632631,20.225939,20.652918,21.926582,22.716082,21.473515,22.309618,20.30833,20.718344,20.198084,20.692,21.528696,22.26626,22.197882,23.225998,20.482756,20.978441,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0
68,2023.0,1.0,1.0,11.0,20.404371,20.595608,20.22528,20.620617,21.967308,22.747221,21.584074,22.43043,20.394873,20.80996,20.067661,20.327322,20.809269,20.972624,21.26242,21.572796,20.563387,21.062178,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0
69,2023.0,1.0,1.0,11.0,21.166103,21.887054,20.333666,20.780323,22.008036,22.79146,21.660025,22.507696,20.450365,20.8672,20.271744,20.711733,21.561306,22.262325,22.227602,23.243431,20.174135,20.33842,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0
70,2023.0,1.0,1.0,11.0,21.301998,22.059301,20.264622,20.577473,22.058083,22.845196,21.737106,22.587908,20.499866,20.917816,19.812994,19.763893,21.665451,22.411142,22.312206,23.320797,19.746584,19.518702,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0
71,2023.0,1.0,1.0,11.0,20.65762,20.926386,20.230625,20.556526,22.085314,22.865717,21.783075,22.625544,20.14117,20.281416,19.57884,19.474024,21.733892,22.480959,21.41877,21.761168,19.517918,19.26407,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
72,2023.0,1.0,1.0,12.0,20.53982,20.744854,20.232796,20.572458,21.486315,21.832273,21.834322,22.671762,19.773006,19.594065,19.503391,19.389706,21.008013,21.189432,21.267149,21.540295,19.43483,19.180555,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
73,2023.0,1.0,1.0,12.0,20.517002,20.730421,20.219477,20.514585,22.044859,22.802711,21.263971,21.689114,19.569746,19.361649,19.459099,19.34669,21.787611,22.5601,21.226574,21.514166,19.380856,19.130226,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
74,2023.0,1.0,1.0,12.0,20.473413,20.672283,20.248827,20.586592,21.459011,21.79153,21.810898,22.6273,19.482664,19.270988,19.821104,20.063318,21.000776,21.174082,21.1554,21.41923,20.25485,20.829279,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0
75,2023.0,1.0,1.0,12.0,20.487879,20.711948,20.24004,20.535473,22.127346,22.96464,21.933966,22.800907,19.424623,19.216831,20.270178,20.74557,21.789946,22.540369,21.17747,21.482172,20.151255,20.400558,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
76,2023.0,1.0,1.0,12.0,21.278708,22.05454,20.24682,20.566,22.154762,22.962923,21.987762,22.851597,19.37747,19.173462,19.805279,19.769938,21.05741,21.252033,21.158062,21.465069,19.69506,19.489231,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
77,2023.0,1.0,1.0,12.0,21.3573,22.121319,20.25422,20.549221,22.168041,22.946424,21.337229,21.72296,20.071772,20.52468,19.89848,20.093153,21.79383,22.524431,21.095945,21.370586,19.46863,19.233513,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
78,2023.0,1.0,1.0,13.0,21.44467,22.218155,20.259115,20.553831,22.221731,23.011698,21.250465,21.610489,20.2369,20.627108,20.245264,20.635326,21.856388,22.600355,21.101051,21.393307,19.401539,19.167313,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
79,2023.0,1.0,1.0,13.0,21.525597,22.306232,20.267073,20.562288,22.278608,23.078508,21.2193,21.585169,19.736614,19.59763,19.837692,19.789307,21.167292,21.372812,21.118307,21.427757,19.355778,19.122988,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2023.0,1.0,1.0,13.0,20.843956,21.12199,20.275229,20.571205,22.283953,23.061895,21.836899,22.636494,19.494232,19.31,19.621693,19.524767,21.909096,22.673182,21.07675,21.360516,19.318724,19.089422,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
81,2023.0,1.0,1.0,13.0,20.707783,20.916561,20.283434,20.58016,22.322954,23.102,21.964132,22.80682,19.419918,19.228933,19.554129,19.449722,21.151136,21.335123,21.08196,21.368662,19.28852,19.062515,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
82,2023.0,1.0,1.0,13.0,21.43172,22.168041,20.291746,20.589224,21.731335,22.090878,22.02687,22.872438,19.376139,19.18758,19.88426,20.109003,21.028723,21.156189,21.084854,21.379333,19.264015,19.041813,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
83,2023.0,1.0,1.0,13.0,20.804754,21.058987,20.300959,20.599197,22.30305,23.098652,22.079521,22.922289,19.341475,19.155382,20.270271,20.691124,20.975098,21.0936,21.08665,21.380707,19.242998,19.02405,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84,2023.0,1.0,1.0,14.0,20.725811,20.956144,20.250536,20.522669,22.358433,23.159842,21.51694,21.956038,19.312698,19.129984,19.848743,19.817606,20.95694,21.090687,22.205324,23.266975,19.22552,19.010132,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
85,2023.0,1.0,1.0,14.0,21.425793,22.153091,20.2993,20.592707,22.362112,23.133303,22.019686,22.814222,20.008598,20.469872,19.621637,19.53139,20.903076,21.017847,22.289858,23.307945,19.207283,18.992945,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0
86,2023.0,1.0,1.0,14.0,20.856512,21.149342,20.322674,20.619823,21.806473,22.177769,21.517162,21.94338,20.163837,20.543713,19.5569,19.45687,20.905832,21.039537,21.49595,21.884409,19.190126,18.976376,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2023.0,1.0,1.0,14.0,20.716562,20.930159,20.333254,20.630451,22.337984,23.107893,21.363003,21.705362,19.67457,19.53905,19.889894,20.120289,20.867727,20.987394,21.328081,21.61799,19.173477,18.9601,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
88,2023.0,1.0,1.0,14.0,21.453848,22.184961,20.34235,20.639051,22.403616,23.183382,22.008003,22.803684,19.447794,19.271679,20.27199,20.689175,20.85925,20.981878,21.303099,21.594152,20.068922,20.669373,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0
