timestep,year,month,day,hour,Zone Operative Temperature(hall_downstairs),Zone Air Temperature(hall_downstairs),Zone Operative Temperature(front_room),Zone Air Temperature(front_room),Zone Operative Temperature(kitchen),Zone Air Temperature(kitchen),Zone Operative Temperature(backroom),Zone Air Temperature(backroom),Zone Operative Temperature(bedroom_3),Zone Air Temperature(bedroom_3),Zone Operative Temperature(bedroom_1),Zone Air Temperature(bedroom_1),Zone Operative Temperature(hall_upstairs),Zone Air Temperature(hall_upstairs),Zone Operative Temperature(bathroom),Zone Air Temperature(bathroom),Zone Operative Temperature(bedroom_2),Zone Air Temperature(bedroom_2),Zone People Occupant Count(front_room),Zone People Occupant Count(kitchen),Zone People Occupant Count(backroom),Zone People Occupant Count(bedroom_3),Zone People Occupant Count(bedroom_1),Zone People Occupant Count(hall_upstairs),Zone People Occupant Count(bathroom),Zone People Occupant Count(bedroom_2)
0,2022.0,1.0,1.0,0.0,20.527756,20.486065,20.249216,20.104876,20.819143,20.591822,20.316313,20.092146,20.382496,20.850523,19.938177,19.863066,20.225758,20.010853,19.838163,19.752886,19.862112,19.786467,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,2022.0,1.0,1.0,0.0,20.51468,20.487223,20.488422,20.772173,20.575388,20.418898,20.080694,19.93588,20.041624,19.925179,20.148382,20.325695,20.157526,19.960854,19.704374,19.500841,20.44901,20.890078,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2,2022.0,1.0,1.0,0.0,21.166206,21.725952,20.589687,20.891544,21.132544,21.507086,20.023268,19.86231,19.883804,19.716679,20.25631,20.471655,20.120535,19.922153,20.595222,21.218735,19.963896,19.834574,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0
3,2022.0,1.0,1.0,0.0,21.341679,21.90301,20.257183,20.239908,20.763575,20.698349,20.637272,21.039686,20.439484,20.80844,19.987244,19.936108,20.089893,19.891308,20.859005,21.483545,19.77894,19.578838,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0
4,2022.0,1.0,1.0,0.0,21.412933,21.968185,20.101606,20.005356,20.567142,20.40262,20.268055,20.215405,20.633762,21.037567,19.874447,19.781874,20.802214,21.265457,20.103617,19.95819,20.480272,20.944662,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
5,2022.0,1.0,1.0,0.0,20.902283,20.954805,20.043283,19.936,20.501945,20.325325,20.078375,19.924494,20.127308,20.024332,19.835894,19.740564,21.00997,21.496174,19.855145,19.620085,19.992271,19.861523,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
6,2022.0,1.0,1.0,1.0,20.709162,20.680225,20.005095,19.895712,21.09828,21.48187,20.020794,19.854574,19.93939,19.76688,19.806036,19.710424,20.407028,20.282013,19.77207,19.52799,19.798237,19.5935,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2022.0,1.0,1.0,1.0,20.644133,20.609093,19.976307,19.867992,20.716352,20.644573,19.987425,19.822195,19.87685,19.70048,19.782267,19.688328,20.222733,20.02493,19.72113,19.479961,19.73936,19.530005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2022.0,1.0,1.0,1.0,20.603601,20.570274,19.952335,19.845945,20.532232,20.37011,20.608395,21.01218,19.83487,19.66131,19.76189,19.670076,20.166376,19.964779,19.684431,19.447613,19.70095,19.494532,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
9,2022.0,1.0,1.0,1.0,21.242245,21.800257,20.354464,20.619783,20.471977,20.30128,20.243788,20.195742,19.80174,19.631498,19.743675,19.65381,20.129238,19.930737,19.65479,19.422598,19.671799,19.468983,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
