episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-20546.6962533864,-0.39091887848908674,637.0222810171529,0.012119906412046287,-1436.027822871814,-0.027321686127698135,-19110.668430514583,-0.36359719236138854,0.0,0.0,3.9935312024353116,0.027321686127698135,0.16280734056475868,0.0,0.0,0.0,1436.027822871814,52560,31536000
