episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-12424.749567351395,-0.23639173453864906,336.5981399677861,0.006404074200300344,-1140.9834134506555,-0.02170820801846757,-10097.944199033584,-0.19212222600901036,-1185.821954867154,-0.02256130051117112,6.2214611872146115,0.02170820801846757,0.10525374678958391,118582.19548671541,2.256130051117112,9.236476668714104,1140.9834134506555,52560,31536000
