episode_num,cost,gas_cost,electricity_costcumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,197895.27432777322,197895.27432777322,0.0,-6020233.339189238,-114.54020812764912,4163.499908802615,0.07921422961953226,-85.08177135315111,-0.0016187551627311854,-124904.99726407847,-2.376426888585968,-83290.02758468642,-1.5846656694194525,6.2461948249619486,0.0016187551627311854,0.0076197651386164,8329002.758468643,158.46656694194525,226.98138788192657,85.08177135315111,52560,31536000
