episode_num,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,-61187.83063656554,-1.1641520288539866,1936.5386761112059,0.03684434315280072,-3091.273030296368,-0.058814174853431656,-58096.16028333617,-1.1053302945840215,-0.39732293298391597,-7.5594165331795275e-06,4.299847792998477,0.058814174853431656,0.4062320188953097,39.732293298391596,0.0007559416533179528,0.08891719505609086,3091.273030296368,52560,31536000
