timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.177189,18.03153,18.810047,18.665308,65.829185,63.31062,420.22998,541.25714,0.0,2.0,12.0,12.0,0.0,2.0405912,0.0,1.0,12.89,0.0,1.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.154934,18.010448,18.876049,18.832853,65.86444,62.588646,420.18933,563.3024,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.88,0.0,0.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.132048,17.988113,18.771723,18.618807,65.89194,63.273872,420.15582,540.9252,0.0,2.0,12.0,12.0,0.0,2.0401123,0.0,1.0,12.87,0.0,1.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.109222,17.965778,18.842413,18.799372,65.90951,62.498108,420.1282,562.9354,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.086554,17.943592,18.73988,18.587908,65.918205,63.168533,420.10544,540.6278,0.0,2.0,12.0,12.0,0.0,2.0398982,0.0,1.0,12.79,0.0,1.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.064129,17.921618,18.8105,18.767603,65.91917,62.39607,420.08667,562.5857,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.041895,17.899836,18.708855,18.55779,65.91365,63.05703,420.07126,540.3398,0.0,2.0,12.0,12.0,0.0,2.039688,0.0,1.0,12.71,0.0,1.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.019901,17.87827,18.779234,18.736471,65.9025,62.28896,420.05853,562.2435,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.22049156,0.0,20.260584,21.725819,20.189194,21.186937,51.880737,53.44263,420.05206,548.012,0.0,2.0,20.0,20.0,0.0,2.045859,0.0,1.0,12.63,0.0,1.0,20.0,20.0,22200,-6.614746838999004,0.2204915612999668,-6.614746838999004,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.14510603,0.0,19.961073,20.924927,19.984056,20.648205,54.38334,55.26293,420.04065,552.27185,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,20.0,20.0,22800,-4.369123741773133,0.1451060293572998,-4.353180880718994,0.015942861054139,-0.015942861054139,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.14962924,0.0,20.08053,20.996954,20.055326,20.666256,54.05854,55.176895,420.0304,536.586,0.0,2.0,20.0,20.0,0.0,2.0546377,0.0,1.0,12.55,0.0,1.0,20.0,20.0,23400,-4.488877172720856,0.1496292390906952,-4.488877172720856,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.12038981,0.0,20.069855,20.8476,20.039337,20.551956,54.49959,55.59597,420.02444,557.52747,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,20.0,20.0,24000,-3.611694294119799,0.1203898098039933,-3.611694294119799,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.120514676,0.0,20.064392,20.774706,20.044807,20.507633,54.69231,55.66708,420.01968,535.9143,0.0,2.0,20.0,20.0,0.0,2.0536523,0.0,1.0,12.47,0.0,1.0,20.0,20.0,24600,-3.6154403439074247,0.1205146781302475,-3.6154403439074247,0.0,-0.0,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.10215133,0.0,20.060066,20.716074,20.032282,20.447393,54.84207,55.886772,420.01584,557.06976,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,20.0,25200,-3.064539709173432,0.1021513236391144,-3.064539709173432,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.106904775,0.0,20.057247,20.67407,20.03961,20.42927,54.902,56.671875,420.01276,554.6918,0.0,2.0,20.0,20.0,0.0,2.0539513,0.0,1.0,12.39,0.0,1.0,20.0,20.0,25800,-3.207143352000438,0.1069047784000146,-3.207143352000438,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.0922122,0.0,20.05499,20.641493,20.028603,20.389122,54.898235,57.627274,420.01025,594.2442,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,20.0,26400,-2.766366067196775,0.0922122022398925,-2.766366067196775,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.10167525,0.0,20.053354,20.616411,20.038492,20.389381,54.843334,56.979187,420.00827,546.95105,0.0,1.0,20.0,20.0,0.0,2.054573,0.0,1.0,12.4,0.0,1.0,20.0,20.0,27000,-3.050257431078318,0.1016752477026106,-3.050257431078318,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.08688133,0.0,20.051868,20.595978,20.026276,20.353935,54.751907,57.776997,420.00665,587.91223,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,20.0,20.0,27600,-2.606439927075463,0.08688133090251543,-2.606439927075463,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.09552512,0.0,20.050846,20.579895,20.035318,20.358498,54.62905,57.359474,420.00534,571.78845,0.0,2.0,20.0,20.0,0.0,2.0553076,0.0,1.0,12.42,0.0,1.0,20.0,20.0,28200,-2.8657536678668376,0.09552512226222792,-2.8657536678668376,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.08536111,0.0,20.050283,20.567076,20.026854,20.337683,54.48178,57.38183,420.00427,573.9254,0.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,20.0,28800,-2.5608333392492373,0.08536111130830791,-2.5608333392492373,0.0,-0.0,0.0,-0.0,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.09517767,0.0,20.049686,20.556627,20.035963,20.345562,54.333504,56.498814,420.00345,535.24884,0.0,1.0,20.0,20.0,0.0,2.055538,0.0,1.0,12.43,0.0,1.0,20.0,20.0,29400,-2.8553302717617264,0.09517767572539088,-2.8553302717617264,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.085498385,0.0,20.049227,20.547892,20.027576,20.328558,54.187668,56.07147,420.00275,511.40985,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,20.0,20.0,30000,-2.5649516204817124,0.08549838734939041,-2.5649516204817124,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.084141396,0.0,20.048765,20.540293,20.027792,20.330595,54.044662,55.6489,420.00223,492.49786,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,20.0,30600,-2.5242417903035226,0.08414139301011742,-2.5242417903035226,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.083687976,0.0,20.048355,20.532831,20.0277,20.328554,53.906574,55.296738,420.00177,477.48886,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,20.0,20.0,31200,-2.5106393658230575,0.08368797886076858,-2.5106393658230575,0.0,-0.0,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.08325722,0.0,20.047989,20.526184,20.02769,20.326649,53.77015,54.98891,420.00143,465.5804,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,20.0,31800,-2.497716694223551,0.08325722314078504,-2.497716694223551,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.08282153,0.0,20.047663,20.519949,20.027533,20.324184,53.635918,54.718605,420.00116,456.1333,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,20.0,20.0,32400,-2.4846459398336718,0.08282153132778906,-2.4846459398336718,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.0,0.0,19.475185,19.419619,19.609999,19.515146,57.324696,57.369354,420.001,451.56372,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,12.0,12.0,33000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.0,0.0,19.12641,18.931213,19.49073,19.393007,58.89791,57.516907,420.0008,444.30423,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,12.0,12.0,33600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.0,0.0,18.976036,18.768778,19.419552,19.32215,59.28316,57.476,420.0006,438.27927,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,12.0,12.0,34200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.0,0.0,18.891096,18.682568,19.383574,19.288496,59.4239,57.369087,420.0005,434.57483,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,12.0,12.0,34800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.0,0.0,18.837252,18.625996,19.369097,19.276426,59.45116,57.19211,420.0004,431.6206,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,12.0,12.0,35400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.0,0.0,18.788815,18.576487,19.356047,19.26515,59.448986,57.0179,420.00034,429.26358,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,12.0,12.0,36000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.0,0.0,18.750412,18.540112,19.348818,19.260412,59.394814,56.82458,420.00027,427.39008,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,12.0,12.0,36600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.0,0.0,18.717514,18.509922,19.344454,19.258232,59.314034,56.62458,420.0002,425.89963,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,12.0,12.0,37200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.0,0.0,18.687529,18.48331,19.341293,19.256948,59.216415,56.422756,420.00018,424.71295,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,12.0,12.0,37800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.0,0.0,18.655651,18.455948,19.33416,19.251135,59.11808,56.237312,420.00015,423.76755,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,12.0,12.0,38400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.0,0.0,18.621597,18.427015,19.322744,19.240725,59.02208,56.067688,420.00012,423.01395,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,12.0,12.0,39000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.0,0.0,18.586401,18.397375,19.308708,19.227528,58.925217,55.906914,420.0001,422.41284,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,12.0,12.0,39600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
67,2022.0,1.0,1.0,11.0,12.948334,82.0,7.06,48.666668,428.33334,0.0,0.0,0.0,18.554491,18.37384,19.295712,19.216383,58.81326,55.74866,420.0001,421.93335,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.21,0.0,0.0,12.0,12.0,40200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
