episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,24862.11527001417,0.0,24862.11527001417,-84963.07603202143,-1.6164968803657045,120.80573950838762,0.0022984349221534936,-22515.989198933814,-0.4283864002841289,-3624.172185251629,-0.0689530476646048,-42107.39033068904,-0.8011299530191979,19.762176560121766,0.4283864002841289,1.4824610567399454,4210739.033068905,80.1129953019198,119.22202605894994,22515.989198933814,52560,31536000
