episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,51276.40878989192,27297.758493879617,23978.650296012293,-123280.48112028597,-2.3455190471896112,662.3241220418261,0.012601296081465489,-38695.47337142218,-0.7362152467926595,-19869.723661254782,-0.37803888244396466,-42635.77771785322,-0.8111829854994905,36.394596651445966,0.7362152467926595,2.090012205439003,4263577.771785322,81.11829854994905,120.74329488941382,38695.47337142218,52560,31536000
