episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,289342.3714199817,0.0,289342.3714199817,-580471.897910576,-11.043985881099239,1479.7602759112217,0.02815373432098976,-57860.56928290354,-1.100847969613842,-44392.80827733665,-0.8446120296296927,-285900.3345689855,-5.439504082362738,21.691400304414003,1.100847969613842,3.0584167891940175,28590033.456898544,543.9504082362737,621.1242075867774,57860.56928290354,52560,31536000
