episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,94271.3082868496,94271.3082868496,0.0,-465730.84991508385,-8.860937022737517,3232.234545362787,0.06149609104571512,-517.690011879886,-0.009849505553270282,-96967.0363608836,-1.8448827313714538,-388089.80259373237,-7.383748146760509,10.679223744292237,0.009849505553270282,0.08716983696168878,38808980.259373225,738.3748146760507,790.428515134167,517.690011879886,52560,31536000
