episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,32134.406570642357,17678.159645337557,14456.246925304797,-96172.08676463694,-1.8297581195707182,691.7534964167676,0.013161215685250525,-28129.386301694067,-0.5351861929546056,-20752.604892503026,-0.3948364705575157,-41753.54244750039,-0.7943976873573133,33.597792998477935,0.5351861929546056,1.4958155804255753,4175354.2447500387,79.43976873573133,118.67147924430846,28129.386301694067,52560,31536000
