episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,151801.8293764903,151801.8293764903,0.0,-514106.79664541816,-9.781331747439463,3171.4810073241542,0.06034020181362546,-42146.0468614189,-0.8018654273481526,-95144.43021972463,-1.810206054408764,-347771.6731710926,-6.6166604484606655,23.588280060882802,0.8018654273481526,2.250939066764084,34777167.31710926,661.6660448460665,720.1938495883363,42146.0468614189,52560,31536000
