,episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds),year,case,rep,zones_controlled,onoffseed,tempseed,filename
25,0,67368.20412490923,67368.20412490923,0.0,-471982.29222877615,-8.979876183956929,2312.78983823294,0.0440028508035186,-10768.465985733665,-0.2048794898351153,-69383.6951469882,-1.3200855241055591,-406099.89844845433,-7.726405982657046,22.054794520547947,0.2048794898351153,0.7443444637835733,40609989.84484543,772.6405982657045,828.8084760906074,10768.465985733665,52560,31536000,2023,2,0,9,5,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_2_rep_0_zone_9_onoffseed_5_tempseed_30_paper2_final_runs_v2-res1_progress.csv
26,0,28854.53748633131,14398.290561026522,14456.246925304797,-122227.87694810194,-2.3254923315848925,581.6277254700774,0.0110659765119877,-56589.81631653853,-1.0766707822781303,-17448.831764102328,-0.3319792953596333,-42032.16351399575,-0.7996986969938309,35.74581430745815,1.0766707822781303,2.6137403655044302,4203216.351399575,79.9698696993831,119.1600303130028,56589.81631653853,52560,31536000,2023,4,0,4,10,42,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_4_onoffseed_10_tempseed_42_paper2_final_runs_v2-res1_progress.csv
27,0,53089.44628624735,29110.795990235045,23978.650296012293,-129095.8170923984,-2.4561609035844447,740.6511146376329,0.0140915356666216,-43765.1118890574,-0.8326695564889155,-22219.533439128987,-0.4227460699986489,-41898.22919656206,-0.797150479386645,23.08028919330289,0.8326695564889155,2.43857959567164,4189822.919656206,79.7150479386645,118.74730410184162,43765.1118890574,52560,31536000,2022,4,0,4,10,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_4_onoffseed_10_tempseed_15_paper2_final_runs_v2-res1_progress.csv
28,0,27462.78362487608,13006.536699571274,14456.246925304798,-138051.98576824565,-2.626559850994019,536.9408926290927,0.0102157704077072,-73557.15855529088,-1.399489318023038,-16108.22677887278,-0.3064731122312172,-42027.52392944367,-0.7996104248372083,33.525494672754945,1.399489318023038,3.258316557993148,4202752.392944367,79.96104248372083,119.22096541241709,73557.15855529088,52560,31536000,2023,4,0,9,10,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_9_onoffseed_10_tempseed_30_paper2_final_runs_v2-res1_progress.csv
29,0,64313.74075844513,40335.090462432825,23978.650296012293,-99341.6957223052,-1.8900627040012403,936.2726554330652,0.0178134066863216,-11021.682257472818,-0.2096971510173671,-28088.179662991955,-0.534402200589649,-35704.942150348434,-0.6793177730279383,13.226788432267885,0.2096971510173671,0.8830539216030612,3570494.2150348434,67.93177730279382,102.03566104883468,11021.682257472818,52560,31536000,2022,3,0,4,5,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_4_onoffseed_5_tempseed_30_paper2_final_runs_v2-res1_progress.csv
30,0,353161.1403580041,0.0,353161.1403580041,-571735.911199329,-10.877776088267291,1776.966448475756,0.033808341865977,-683.4328383454435,-0.0130029078832846,-53308.99345427267,-1.0142502559793125,-282131.34943410056,-5.367795841592477,4.299847792998477,0.0130029078832846,0.1406625495099278,28213134.943410046,536.7795841592474,607.9821202401864,683.4328383454435,52560,31536000,2022,5,0,4,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_4_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
31,0,124213.775828482,124213.775828482,0.0,-578804.2062260667,-11.012256587253932,2590.4882445703315,0.0492863060230276,-76564.2044991983,-1.4567009988431945,-77714.64733710994,-1.4785891806908285,-400620.7117215872,-7.62215965984755,32.009132420091326,1.4567009988431945,3.5253013231561106,40062071.17215872,762.2159659847549,833.5439951449944,76564.2044991983,52560,31536000,2022,2,0,0,15,42,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_2_rep_0_zone_0_onoffseed_15_tempseed_42_paper2_final_runs_v2-res1_progress.csv
32,0,104437.22752648126,104437.22752648126,0.0,-490147.7346236988,-9.325489623738562,3683.961576158744,0.0700905931537051,-21503.021548189543,-0.4091138041892987,-110518.84728476232,-2.1027177946111557,-383204.61723609496,-7.29080321986482,13.16400304414003,0.4091138041892987,1.7146848815018914,38320461.72360949,729.080321986482,801.9980271429145,21503.021548189543,52560,31536000,2023,2,0,0,15,15,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_2_rep_0_zone_0_onoffseed_15_tempseed_15_paper2_final_runs_v2-res1_progress.csv
33,0,27462.78362487608,13006.536699571274,14456.246925304798,-138051.98576824565,-2.626559850994019,536.9408926290927,0.0102157704077072,-73557.15855529088,-1.399489318023038,-16108.22677887278,-0.3064731122312172,-42027.52392944367,-0.7996104248372083,33.525494672754945,1.399489318023038,3.258316557993148,4202752.392944367,79.96104248372083,119.22096541241709,73557.15855529088,52560,31536000,2023,4,0,9,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_9_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
34,0,216119.32945117832,216119.32945117832,0.0,-490883.33039512334,-9.339484977076166,4578.440474160182,0.0871088370274007,-36922.93687313651,-0.7024911886060979,-137353.21422480547,-2.613265110822022,-277153.17009797785,-5.2730816228686805,16.270928462709286,0.7024911886060979,2.400962010046647,27715317.00979779,527.3081622868681,610.6567323653851,36922.93687313651,52560,31536000,2022,0,0,0,15,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_0_rep_0_zone_0_onoffseed_15_tempseed_15_paper2_final_runs_v2-res1_progress.csv
