,episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds),year,case,rep,zones_controlled,onoffseed,tempseed,filename
11,0,35628.393168492024,21172.14624318723,14456.246925304797,-84078.31852330564,-1.5996635944312336,812.7798695117077,0.0154638483544845,-12793.082544530524,-0.2433995917909155,-24383.39608535124,-0.4639154506345365,-42137.64752763179,-0.8017056226718376,20.371004566210047,0.2433995917909155,0.9412175368640694,4213764.752763179,80.17056226718377,118.99560458855947,12793.082544530524,52560,31536000,2023,4,4,0,42,10,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_4_rep_4_zone_0_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
12,0,164679.91234996857,0.0,164679.91234996857,-502830.02414267673,-9.566781281253364,1042.374029701711,0.0198320781906718,-440.199714940719,-0.0083751848352496,-31271.22089105133,-0.5949623457201547,-367665.1881342267,-6.995151981244801,11.87214611872146,0.0083751848352496,0.0677002977870341,36766518.81342267,699.5151981244801,761.1171851514996,440.199714940719,52560,31536000,2023,10,2,0,42,21,Eplus-env-06-20_thermostat_rbc_eco_year_2023_case_10_rep_2_zone_0_onoffseed_42_tempseed_21_paper2_final_runs_v0-res1_progress.csv
13,0,138842.20254720538,0.0,138842.20254720538,-502086.9624127759,-9.552643881521613,881.7719397120893,0.0167764828712345,-586.2375317205649,-0.0111536821103608,-26453.15819136268,-0.5032944861370373,-387913.91897718667,-7.380401807024099,10.391933028919327,0.0111536821103608,0.090684333438121,38791391.89771867,738.04018070241,786.3318397620293,586.2375317205649,52560,31536000,2023,10,1,9,10,10,Eplus-env-06-20_thermostat_rbc_eco_year_2023_case_10_rep_1_zone_9_onoffseed_10_tempseed_10_paper2_final_runs_v0-res1_progress.csv
14,0,280835.007287264,0.0,280835.007287264,-608375.7747270504,-11.574881558733836,1412.1523192876505,0.0268674337764012,-747.8065026630562,-0.0142276731861312,-42364.569578629504,-0.8060230132920377,-377876.84876267664,-7.1894377618469685,9.79642313546423,0.0142276731861312,0.1790264757520825,37787684.87626766,718.9437761846966,783.0242581557582,747.8065026630562,52560,31536000,2022,5,4,0,10,42,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_5_rep_4_zone_0_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
15,0,282373.65748873894,0.0,282373.65748873894,-607368.2898500613,-11.555713277208168,1426.8496930198914,0.0271470641746554,-686.6053878178291,-0.0130632684135812,-42805.49079059675,-0.8144119252396642,-375671.79527070624,-7.147484689320895,9.52054794520548,0.0130632684135812,0.1578314654314642,37567179.52707062,714.7484689320894,779.5659295604938,686.6053878178291,52560,31536000,2022,5,0,0,42,10,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_0_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
16,0,197185.55006659072,0.0,197185.55006659072,-545810.1990059507,-10.38451672385751,1256.98283892866,0.0239151986097538,-566.8232659912991,-0.0107843087136852,-37709.48516785979,-0.717455958292614,-383925.8772304816,-7.304525822497746,13.253424657534246,0.0107843087136852,0.0919994394879025,38392587.72304816,730.4525822497747,782.5559171306083,566.8232659912991,52560,31536000,2023,5,2,4,21,42,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_5_rep_2_zone_4_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
17,0,62616.61845696634,38637.96816095404,23978.650296012293,-101092.49384204853,-1.9233731705108164,896.4404160545398,0.0170555634713573,-14081.8236516507,-0.2679190192475399,-26893.2124816362,-0.5116669041407191,-35784.01463075367,-0.6808221961711125,31.74847792998478,0.2679190192475399,0.9212710358859058,3578401.4630753677,68.08221961711125,103.03488033535174,14081.8236516507,52560,31536000,2022,3,3,4,10,42,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_3_rep_3_zone_4_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
18,0,34484.75681417667,20028.509888871868,14456.246925304797,-88870.52923787973,-1.690839597372141,763.2590766114427,0.0145216719294414,-25404.97967795702,-0.4833519725638702,-22897.77229834328,-0.4356501578832434,-35253.57001024478,-0.6707300230259662,38.81088280060882,0.4833519725638702,1.2674720029940605,3525357.001024478,67.07300230259662,100.78988326115316,25404.97967795702,52560,31536000,2023,3,2,9,21,21,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_3_rep_2_zone_9_onoffseed_21_tempseed_21_paper2_final_runs_v0-res1_progress.csv
19,0,258376.62858877625,0.0,258376.62858877625,-609069.5966508115,-11.58808212805958,1302.704643358143,0.0247850959543025,-938.0848165163708,-0.0178478846369172,-39081.13930074429,-0.743552878629077,-396753.5919858173,-7.5485843224090035,9.311263318112632,0.0178478846369172,0.1582573982850942,39675359.198581725,754.8584322409004,806.7686673593146,938.0848165163708,52560,31536000,2022,5,3,9,10,21,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_5_rep_3_zone_9_onoffseed_10_tempseed_21_paper2_final_runs_v0-res1_progress.csv
20,0,70660.7197030735,70660.7197030735,0.0,-664755.5553506576,-12.647556228132752,2424.236387703531,0.0461232189441311,-2566.2644204423896,-0.0488254265685386,-72727.09163110594,-1.3836965683239335,-604381.7561411308,-11.498891859610556,16.651445966514462,0.0488254265685386,0.2742648452624881,60438175.61411308,1149.8891859610555,1151.2397535379985,2566.2644204423896,52560,31536000,2023,2,3,4,42,10,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_2_rep_3_zone_4_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
21,0,131746.40915602862,131746.40915602862,0.0,-681785.2835830937,-12.971561712007109,2751.446206152834,0.0523486721109747,-678.8741643459349,-0.0129161751207369,-82543.38618458499,-1.5704601633292423,-573324.6720882009,-10.908003654646135,15.937975646879757,0.0129161751207369,0.1192884838550817,57332467.20882009,1090.8003654646136,1122.8365879178157,678.8741643459349,52560,31536000,2022,2,1,0,21,42,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_2_rep_1_zone_0_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
22,0,35549.276376220296,21093.029450915496,14456.246925304798,-83778.25187994856,-1.5939545639259618,810.3574333249708,0.0154177593859393,-12828.180627541597,-0.2440673635377016,-24310.722999749123,-0.4625327815781797,-41867.20824902113,-0.7965602787104478,20.60692541856925,0.2440673635377016,0.932594556463662,4186720.8249021135,79.65602787104478,118.79927177365327,12828.180627541597,52560,31536000,2023,4,0,0,10,42,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_0_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
23,0,206679.3149068939,0.0,206679.3149068939,-560279.4539508903,-10.659806962535963,1027.523626889258,0.019549536280237,-515.0125051664546,-0.0097985636447194,-30825.70880667773,-0.5864860884071106,-390680.0939203941,-7.433030706247985,11.48592085235921,0.0097985636447194,0.08171160968753,39068009.3920394,743.3030706247984,797.8927728701964,515.0125051664546,52560,31536000,2022,10,2,4,21,42,Eplus-env-06-20_thermostat_rbc_eco_year_2022_case_10_rep_2_zone_4_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
24,0,101400.1079418229,101400.1079418229,0.0,-525241.9991506874,-9.993188720522973,3488.2312447455256,0.0663666522972893,-457.9550631952466,-0.0087129958750998,-104646.93734236577,-1.9909995689186788,-441828.6157802869,-8.406176099320525,14.5072298325723,0.0087129958750998,0.0677856745486233,44182861.57802868,840.6176099320525,909.6868374064668,457.9550631952466,52560,31536000,2023,1,4,0,21,42,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_1_rep_4_zone_0_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
25,0,175667.61230112388,175667.61230112388,0.0,-503679.4876097179,-9.582943067155972,3673.6646273626034,0.0698946846910693,-308.0051294008794,-0.0058600671499406,-110209.93882087807,-2.09684054073208,-359657.80885676754,-6.842804582510798,11.33371385083714,0.0058600671499406,0.0492995838258356,35965780.88567676,684.2804582510798,775.1738180097763,308.0051294008794,52560,31536000,2022,0,0,0,21,42,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_0_rep_0_zone_0_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
26,0,94211.22554950796,94211.22554950796,0.0,-463250.0840336693,-8.813738280701472,3230.408515966033,0.0614613492383187,-528.470915055125,-0.0100546216715206,-96912.255478981,-1.843840477149563,-385647.4094965618,-7.337279480528193,10.761035007610351,0.0100546216715206,0.0859105425886229,38564740.94965617,733.7279480528191,782.4025128506786,528.470915055125,52560,31536000,2023,0,2,4,42,10,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_2_zone_4_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
27,0,85756.76092986208,85756.76092986208,0.0,-550889.2140938182,-10.48114943100872,2937.257259589035,0.0558838900226224,-1379.6542669353853,-0.0262491298884205,-88117.71778767103,-1.6765167006786723,-479351.9537101627,-9.120090443496249,11.971080669710808,0.0262491298884205,0.177493343381853,47935195.37101626,912.0090443496246,945.0060968926912,1379.6542669353853,52560,31536000,2023,1,3,9,21,21,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_1_rep_3_zone_9_onoffseed_21_tempseed_21_paper2_final_runs_v0-res1_progress.csv
28,0,146035.7364261875,146035.7364261875,0.0,-601318.4499656584,-11.440609778646468,3043.780160667976,0.0579105814434546,-1108.8499235892036,-0.0210968402509361,-91313.40482003929,-1.7373174433036394,-480737.7640718052,-9.146456698474225,10.561263318112632,0.0210968402509361,0.1536080269316299,48073776.407180525,914.6456698474224,947.6627933205884,1108.8499235892036,52560,31536000,2022,1,2,4,10,42,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_2_zone_4_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
29,0,99804.4824206439,99804.4824206439,0.0,-451539.362563112,-8.590931555614764,3429.759503312969,0.0652541762426364,-386.2274493405982,-0.0073483152462062,-102892.78509938908,-1.957625287279092,-369503.08804544265,-7.030119635567782,10.86187214611872,0.0073483152462062,0.0630927753364444,36950308.80454426,703.0119635567783,768.9723089348636,386.2274493405982,52560,31536000,2023,0,4,0,10,42,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_4_zone_0_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
30,0,154204.50832250426,154204.50832250426,0.0,-590564.9634554597,-11.236015286443298,3223.108235135084,0.0613224550063752,-688.2172435543811,-0.0130939353796495,-96693.24705405252,-1.8396736501912576,-463722.03795326455,-8.822717617071243,10.234018264840184,0.0130939353796495,0.1104299528835891,46372203.79532646,882.2717617071244,927.5756015365586,688.2172435543811,52560,31536000,2022,1,4,0,42,10,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_4_zone_0_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
31,0,154104.8595428156,154104.8595428156,0.0,-588092.7464984219,-11.188979195175454,3221.903846781627,0.0612995404638817,-677.0284047346967,-0.0128810579287423,-96657.11540344884,-1.8389862139164543,-461342.5325017097,-8.77744544333542,9.929604261796042,0.0128810579287423,0.1113921915870794,46134253.25017096,877.7445443335419,923.0316574051088,677.0284047346967,52560,31536000,2022,1,0,0,10,42,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_0_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
32,0,90726.93017591874,90726.93017591874,0.0,-465147.0418596397,-8.849829563539569,3104.4676307187456,0.0590652136742531,-672.7905929699274,-0.012800429851026,-93134.02892156236,-1.7719564102275944,-390250.5496897506,-7.424858251327066,9.642313546423136,0.012800429851026,0.1081821785921261,39025054.96897506,742.4858251327066,793.0941548015188,672.7905929699274,52560,31536000,2023,0,3,9,10,21,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_3_zone_9_onoffseed_10_tempseed_21_paper2_final_runs_v0-res1_progress.csv
33,0,159583.92951763122,159583.92951763122,0.0,-521967.6753150101,-9.930891843892889,3326.1550358277527,0.0632830105751094,-497.9676864674713,-0.009474271051512,-99784.6510748326,-1.898490317253284,-390914.0948901686,-7.437482779493314,10.14269406392694,0.009474271051512,0.0839555254280005,39091409.48901685,743.7482779493313,798.6253732740373,497.9676864674713,52560,31536000,2022,0,2,4,21,42,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_0_rep_2_zone_4_onoffseed_21_tempseed_42_paper2_final_runs_v0-res1_progress.csv
34,0,99798.86297462451,99798.86297462451,0.0,-449046.4841429426,-8.543502361928132,3429.298530469431,0.0652454058308491,-391.1789813244996,-0.0074425224757324,-102878.95591408297,-1.9573621749254748,-367009.8553620778,-6.9826837017138095,10.907534246575343,0.0074425224757324,0.0664143824451757,36700985.53620778,698.2683701713809,763.691986624729,391.1789813244996,52560,31536000,2023,0,0,0,42,10,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_0_onoffseed_42_tempseed_10_paper2_final_runs_v0-res1_progress.csv
35,0,92021.50204196751,92021.50204196751,0.0,-552247.5478111467,-10.50699291878133,3159.903986867089,0.0601199388673342,-823.7244209052653,-0.0156720780233117,-94797.11960601264,-1.8035981660200275,-476141.0325697079,-9.05899985863219,13.489345509893456,0.0156720780233117,0.1180162629570418,47614103.25697079,905.899985863219,941.9909831057574,823.7244209052653,52560,31536000,2023,1,4,4,21,10,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_1_rep_4_zone_4_onoffseed_21_tempseed_10_paper2_final_runs_v0-res1_progress.csv
36,0,140765.74704089187,140765.74704089187,0.0,-600601.3854506402,-11.426966998680369,2926.418009754215,0.0556776638081091,-1544.4929416257592,-0.0293853299396072,-87792.54029262647,-1.6703299142432737,-483896.4348548608,-9.206553174559756,10.251141552511417,0.0293853299396072,0.1934952869013171,48389643.48548608,920.6553174559756,952.408398718088,1544.4929416257592,52560,31536000,2022,1,1,9,42,21,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_1_zone_9_onoffseed_42_tempseed_21_paper2_final_runs_v0-res1_progress.csv
37,0,159528.11708913188,159528.11708913188,0.0,-523469.0484956295,-9.959456782641354,3325.084372760334,0.0632626402732179,-488.8991153549703,-0.0093017335493715,-99752.53118281004,-1.8978792081965383,-392470.19678965583,-7.467088980016283,9.961948249619484,0.0093017335493715,0.0852630595263679,39247019.67896558,746.7088980016283,801.6301294762867,488.8991153549703,52560,31536000,2022,0,0,4,21,10,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_0_rep_0_zone_4_onoffseed_21_tempseed_10_paper2_final_runs_v0-res1_progress.csv
38,0,99720.629115065,99720.629115065,0.0,-448031.281210003,-8.524187237633239,3426.858584187131,0.0651989837174111,-400.5275274858678,-0.007620386748209,-102805.75752561392,-1.955969511522335,-366049.3070034825,-6.964408428528967,11.168188736681888,0.007620386748209,0.0665122743466934,36604930.70034824,696.4408428528966,760.0573074408029,400.5275274858678,52560,31536000,2023,0,2,0,42,42,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_2_zone_0_onoffseed_42_tempseed_42_paper2_final_runs_v0-res1_progress.csv
39,0,154128.60978891858,154128.60978891858,0.0,-586401.3491428085,-11.15679888019042,3221.841920160946,0.0612983622557257,-697.7326534689743,-0.0132749743810687,-96655.25760482838,-1.8389508676717727,-459611.0008210252,-8.744501537690738,10.11986301369863,0.0132749743810687,0.1117297605785546,45961100.08210252,874.4501537690737,919.665189457494,697.7326534689743,52560,31536000,2022,1,2,0,10,10,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_2_zone_0_onoffseed_10_tempseed_10_paper2_final_runs_v0-res1_progress.csv
40,0,94268.38679201118,94268.38679201118,0.0,-466948.0871153082,-8.884096025785926,3231.913929480344,0.0614899910479517,-502.07518300411255,-0.0095524197679625,-96957.41788441032,-1.8446997314385527,-389325.0446977597,-7.407249708861486,10.462328767123289,0.0095524197679625,0.0837587626717022,38932504.469775975,740.7249708861486,790.8451237100614,502.07518300411255,52560,31536000,2023,0,4,4,10,10,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_4_zone_4_onoffseed_10_tempseed_10_paper2_final_runs_v0-res1_progress.csv
41,0,146081.02276182527,146081.02276182527,0.0,-605511.1075084272,-11.520378757770686,3043.571409799073,0.057906609775477,-1083.4364321501675,-0.0206133263346683,-91307.1422939722,-1.7371982932643115,-484918.7863548278,-9.226004306598703,10.532724505327243,0.0206133263346683,0.1522778297381657,48491878.63548278,922.6004306598704,954.7469860928836,1083.4364321501675,52560,31536000,2022,1,4,4,42,42,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_4_zone_4_onoffseed_42_tempseed_42_paper2_final_runs_v0-res1_progress.csv
42,0,145981.6836833072,145981.6836833072,0.0,-602920.8019833068,-11.471095928145106,3043.0979451373278,0.0578976016959156,-1099.635488825627,-0.0209215275651755,-91292.93835411982,-1.7369280508774698,-482393.5510731676,-9.177959495303798,10.268264840182647,0.0209215275651755,0.1537683081117146,48239355.10731676,917.7959495303796,950.1691768153752,1099.635488825627,52560,31536000,2022,1,0,4,10,10,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_4_onoffseed_10_tempseed_10_paper2_final_runs_v0-res1_progress.csv
43,0,175716.256071298,175716.256071298,0.0,-502454.1352291164,-9.55962966569856,3674.599323793223,0.069912468108699,-299.0684850351426,-0.0056900396696183,-110237.97971379668,-2.097374043260972,-358401.59765215224,-6.818904064919183,11.307077625570775,0.0056900396696183,0.0469382676614927,35840159.76521522,681.8904064919182,771.926106325593,299.0684850351426,52560,31536000,2022,0,2,0,21,10,Eplus-env-06-18_thermostat_rbc_eco_year_2022_case_0_rep_2_zone_0_onoffseed_21_tempseed_10_paper2_final_runs_v0-res1_progress.csv
44,0,94270.24799246792,94270.24799246792,0.0,-464497.0014311061,-8.837461975477666,3232.533717145057,0.061501783050705,-520.4987779479321,-0.0099029447859195,-96976.0115143517,-1.8450534915211512,-386854.0127705202,-7.360236163822682,10.565068493150685,0.0099029447859195,0.0863381286737334,38685401.277052015,736.0236163822682,785.6086681797942,520.4987779479321,52560,31536000,2023,0,0,4,42,42,Eplus-env-06-18_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_4_onoffseed_42_tempseed_42_paper2_final_runs_v0-res1_progress.csv
45,0,151332.96583767133,0.0,151332.96583767133,-514338.7674218197,-9.785745194479066,961.1375824414208,0.0182864836841975,-727.8213548433866,-0.0138474382580553,-28834.127473242614,-0.5485945105259249,-389805.4467151773,-7.416389777686022,11.17579908675799,0.0138474382580553,0.1101684556945457,38980544.67151774,741.6389777686023,792.143445584061,727.8213548433866,52560,31536000,2023,10,3,9,10,42,Eplus-env-06-20_thermostat_rbc_eco_year_2023_case_10_rep_3_zone_9_onoffseed_10_tempseed_42_paper2_final_runs_v0-res1_progress.csv
46,0,62026.10675828174,38047.45646226945,23978.650296012293,-107890.97416450024,-2.052720208609213,917.1887912597776,0.0174503194684128,-15341.09372120804,-0.2918777344217663,-27515.66373779333,-0.5235095840523845,-41806.3225043419,-0.7954018741313147,22.74543378995434,0.2918777344217663,1.143524787045151,4180632.25043419,79.54018741313146,117.89847302863645,15341.09372120804,52560,31536000,2022,4,4,4,21,10,Eplus-env-06-19_thermostat_rbc_eco_year_2022_case_4_rep_4_zone_4_onoffseed_21_tempseed_10_paper2_final_runs_v0-res1_progress.csv
47,0,166502.21987515074,0.0,166502.21987515074,-507867.9933268727,-9.662633054164244,1054.057432958335,0.0200543651628298,-450.2585789575461,-0.0085665635265895,-31621.722988750047,-0.6016309548848944,-371202.2686680543,-7.062448034019298,11.788432267884325,0.0085665635265895,0.0729606924166273,37120226.86680543,706.2448034019297,769.9820261501445,450.2585789575461,52560,31536000,2023,10,4,0,10,21,Eplus-env-06-20_thermostat_rbc_eco_year_2023_case_10_rep_4_zone_0_onoffseed_10_tempseed_21_paper2_final_runs_v0-res1_progress.csv
48,0,70703.06549374874,70703.06549374874,0.0,-661481.7659397775,-12.58526951940216,2426.0499397684944,0.0461577233593701,-2541.490634679503,-0.0483540836126237,-72781.49819305484,-1.3847317007811042,-601098.0974246622,-11.436417378703618,16.541095890410958,0.0483540836126237,0.2713966510563516,60109809.74246621,1143.6417378703618,1143.1235298287245,2541.490634679503,52560,31536000,2023,2,1,4,42,42,Eplus-env-06-19_thermostat_rbc_eco_year_2023_case_2_rep_1_zone_4_onoffseed_42_tempseed_42_paper2_final_runs_v0-res1_progress.csv
