episode_num,cost,gas_cost,electricity_cost,electricity_surplus,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds),date,year,case,rep,zones_controlled,onoffseed,tempseed,comforttemp,setbacktemp,filename
0,27521.21719625523,0.0,69783.37695816299,42262.159761907766,-69711.96259119824,-1.3263310995281248,339.43076905006524,0.00645796744768,-12118.315835278228,-0.2305615645981398,-10182.923071501957,-0.1937390234304025,-35078.538967663604,-0.6673999042553959,28.26103500761036,0.2305615645981398,0.5394333932789992,3507853.8967663604,66.73999042553959,101.12217631810726,12118.315835278228,52560.0,31536000.0,08-14,2022.0,13.0,0.0,0.0,5.0,42.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_13_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,23020.54332278222,22554.23683826493,14456.246925304797,13989.9404407875,-71877.14831584567,-1.3675256528889967,832.5797271236238,0.0158405579741937,-11677.98267832962,-0.2221838409119029,-24977.39181370872,-0.4752167392258126,-41366.05914514792,-0.7870254784084459,27.652207001522072,0.2221838409119029,0.5478741243487679,4136605.914514792,78.7025478408446,117.89560863770444,11677.98267832962,52560.0,31536000.0,08-14,2023.0,4.0,0.0,0.0,5.0,42.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,32573.35071539732,0.0,207130.35054862007,174556.99983322277,-282890.4376867066,-5.382238159944951,1336.4426469506416,0.0254269909998219,0.0,0.0,-40093.27940851925,-0.7628097299946585,-256242.17946644005,-4.875231725008373,0.0,0.0,0.0,25624217.94664401,487.5231725008373,580.156007397435,0.0,52560.0,31536000.0,08-14,2023.0,5.0,0.0,0.0,5.0,15.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,82503.72734428488,82503.72734428488,0.0,0.0,-381767.7242470314,-7.263465073193139,2744.215296928126,0.0522110977345533,-41194.97618851226,-0.7837704754283156,-82326.4589078438,-1.566332932036602,-273076.4487181597,-5.195518430710801,16.004566210045663,0.7837704754283156,2.4288534549668404,27307644.87181597,519.55184307108,603.8107384139304,41194.97618851226,52560.0,31536000.0,08-14,2023.0,0.0,0.0,0.0,15.0,10.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,70232.45730071135,0.0,182087.84456554835,111855.387264837,-316951.3695360187,-6.030277198173872,899.3450675012493,0.0171108270072536,-0.0531388060643216,-1.0110122919391484e-06,-26980.35202503748,-0.513324810217608,-259494.14307950065,-4.937103178833726,0.0019025875190258,1.0110122919391484e-06,0.0002317821476389,25949414.30795007,493.7103178833727,584.2559336100932,0.0531388060643216,52560.0,31536000.0,08-14,2022.0,10.0,0.0,0.0,5.0,15.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,59813.00344484896,0.0,151103.07444878988,91290.07100394096,-390716.5585421222,-7.433724477589844,750.1174638988732,0.0142716412461733,-64.32046549047641,-0.0012237531486011,-22503.523916966195,-0.4281492373852015,-341719.2199584008,-6.501507229041111,23.71765601217656,0.0012237531486011,0.0044503945565361,34171921.99584008,650.1507229041111,724.429653993537,64.32046549047641,52560.0,31536000.0,08-14,2022.0,6.0,0.0,9.0,5.0,42.0,18.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_6_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_17_paper2_final_runs_v4-res1
0,71870.48340023668,0.0,186631.52326056795,114761.03986033126,-318142.1688268191,-6.052933196857289,923.1982320377588,0.0175646543386179,0.0,0.0,-27695.946961132755,-0.526939630158538,-259344.92635708547,-4.934264200096756,0.0,0.0,0.0,25934492.63570855,493.42642000967567,584.3080331090937,0.0,52560.0,31536000.0,08-14,2022.0,10.0,0.0,0.0,5.0,15.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,77192.7247382739,0.0,200007.9942906637,122815.2695523898,-379335.54032718734,-7.217190645494432,984.7439039086364,0.0187356146101338,-4.293253909175963,-8.168291303607236e-05,-29542.31711725909,-0.5620684383040162,-316179.8789648963,-6.015598914857236,0.0190258751902587,8.168291303607236e-05,0.0074565165715847,31617987.896489635,601.5598914857236,685.4922442983889,4.293253909175963,52560.0,31536000.0,08-14,2022.0,11.0,0.0,0.0,5.0,10.0,20.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_11_rep_0_zone_0_onoffseed_5_tempseed_10_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,38429.13326656241,38429.13326656241,0.0,0.0,-332019.3086074421,-6.316957926321196,1234.9298042247551,0.0234956203239108,-271.37682231358474,-0.0051631815508672,-37047.894126742656,-0.704868609717326,-300309.0578597538,-5.71364265334387,24.632800608828006,0.0051631815508672,0.0273354230416674,30030905.78597538,571.364265334387,636.8620101859713,271.37682231358474,52560.0,31536000.0,08-14,2023.0,0.0,0.0,9.0,5.0,42.0,18.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_13_paper2_final_runs_v4-res1
0,120744.17951798288,120744.17951798288,0.0,0.0,-517613.7233539682,-9.84805409729772,2479.6563548444697,0.0471776323220028,-34809.66837924535,-0.6622844059978187,-74389.69064533408,-1.4153289696600853,-384023.2417110611,-7.306378266953217,13.038432267884325,0.6622844059978187,2.578032709114552,38402324.17110612,730.6378266953218,802.8377014457606,34809.66837924535,52560.0,31536000.0,08-14,2022.0,2.0,0.0,0.0,15.0,15.0,20.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_2_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,17777.283246370946,17310.976761853646,14456.246925304798,13989.9404407875,-50640.99218275777,-0.9634891967800184,650.9424547450042,0.0123847499000191,-1567.7980102322724,-0.0298287292662152,-19528.273642350126,-0.3715424970005732,-34529.59874866944,-0.6569558361618995,13.110730593607306,0.0298287292662152,0.1447647113160476,3452959.874866944,65.69558361618994,99.8386663197113,1567.7980102322724,52560.0,31536000.0,08-14,2023.0,3.0,0.0,9.0,5.0,42.0,18.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_15_paper2_final_runs_v4-res1
0,17432.924024099397,0.0,101892.72072366557,84459.79669956618,-309669.2115031269,-5.891727768324333,662.1632948331203,0.0125982362030654,-90.48192562664312,-0.0017214978239467,-19864.898844993604,-0.3779470860919635,-295316.8544333846,-5.618661614029388,25.102739726027394,0.0017214978239467,0.0100436973864867,29531685.44333846,561.8661614029388,628.8188962779037,90.48192562664312,52560.0,31536000.0,08-14,2023.0,5.0,0.0,9.0,5.0,42.0,19.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1
0,47915.47744916599,0.0,125979.02096394748,78063.54351478149,-440562.3934265304,-8.38208511085484,623.1108015533082,0.0118552283400553,-364.0276870791521,-0.0069259453401665,-18693.32404659925,-0.3556568502016599,-400998.71363828855,-7.629351477136388,3.6301369863013697,0.0069259453401665,0.0598966732842733,40099871.36382885,762.9351477136388,820.3414954376569,364.0276870791521,52560.0,31536000.0,08-15,2022.0,7.0,0.0,9.0,5.0,42.0,20.0,13.0,Eplus-env-08-15_thermostat_rbc_eco_year_2022_case_7_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,97581.43210300533,0.0,250278.3412389976,152696.90913599235,-396150.839261914,-7.537116424313432,1244.2244548364108,0.0236724591863852,-46.48805044179771,-0.000884475845544,-37326.73364509232,-0.7101737755915586,-316272.98160800355,-6.017370274124877,0.1008371385083714,0.000884475845544,0.0419373831347242,31627298.16080036,601.7370274124878,685.5238786944761,46.48805044179771,52560.0,31536000.0,08-14,2022.0,6.0,0.0,0.0,5.0,10.0,20.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_6_rep_0_zone_0_onoffseed_5_tempseed_10_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,31795.902603796967,0.0,81549.38010806945,49753.47750427248,-317990.97830498475,-6.050056664858919,402.4888065370309,0.0076577017986497,-391.0890808283392,-0.0074408120401129,-12074.664196110927,-0.2297310539594925,-291587.66130399005,-5.547710450989157,28.382800608828006,0.0074408120401129,0.0327698666015962,29158766.130399007,554.7710450989157,622.4349784629171,391.0890808283392,52560.0,31536000.0,08-14,2022.0,10.0,0.0,9.0,5.0,42.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,57076.03345458159,0.0,141952.85974353916,84876.82628895756,-477328.23184551566,-9.081587363879674,713.800062996854,0.0135806709093769,-41050.70834315472,-0.7810256534085752,-21414.001889905616,-0.4074201272813093,-389583.6205331677,-7.412169340433176,14.674657534246574,0.7810256534085752,2.737070922369856,38958362.05331677,741.2169340433176,810.673776514884,41050.70834315472,52560.0,31536000.0,08-14,2022.0,12.0,0.0,0.0,15.0,10.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,16887.56596737748,0.0,94531.26990615064,77643.70393877313,-457167.0036075396,-8.698002351741621,628.326203806567,0.0119544559323928,-53366.93869709613,-1.0153527149371409,-18849.786114197013,-0.3586336779717848,-389984.347192532,-7.41979351583965,16.740867579908674,1.0153527149371409,3.1736107763271875,38998434.7192532,741.9793515839649,811.4451279606922,53366.93869709613,52560.0,31536000.0,08-14,2023.0,12.0,0.0,0.0,15.0,30.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_12_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,15075.47042074455,0.0,85247.28664773914,70171.8162269946,-469745.9837819139,-8.937328458560005,569.6502051215759,0.0108380937047484,-64868.278449028,-1.2341757695781583,-17089.50615364728,-0.325142811142452,-392544.4629816748,-7.468501959316491,26.3527397260274,1.2341757695781583,3.6491099348295775,39254446.29816748,746.8501959316492,816.9700825106793,64868.278449028,52560.0,31536000.0,08-14,2023.0,12.0,0.0,0.0,15.0,42.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_12_rep_0_zone_0_onoffseed_15_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,16140.802222579492,0.0,106549.832278837,90409.03005625751,-438050.9155143217,-8.334302045554065,681.1500832725286,0.0129594764701774,-37671.38069716802,-0.7167309873890415,-20434.50249817585,-0.3887842941053245,-387174.7445188613,-7.366338366036174,13.89840182648402,0.7167309873890415,2.416483019870789,38717474.451886125,736.6338366036173,803.63543069772,37671.38069716802,52560.0,31536000.0,08-14,2023.0,12.0,0.0,0.0,10.0,30.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_12_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,17204.14187385529,0.0,116315.29625801872,99111.15438416344,-428958.8828904992,-8.161318167627456,735.9592338528486,0.0140022685284027,-30417.86856632483,-0.5787265708965911,-22078.77701558545,-0.4200680558520824,-384466.3058571734,-7.314807950098428,12.872907153729072,0.5787265708965911,2.114899716573108,38446630.58571733,731.4807950098426,797.2396545270291,30417.86856632483,52560.0,31536000.0,08-14,2023.0,12.0,0.0,0.0,10.0,10.0,20.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_12_rep_0_zone_0_onoffseed_10_tempseed_10_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,19442.804146906605,0.0,115148.33410563027,95705.52995872364,-397936.38273109583,-7.571087951504867,745.3043927194079,0.014180068354631,-97.09581731526876,-0.0018473329017364,-22359.13178158224,-0.4254020506389314,-381933.12884119625,-7.266612040357615,15.07800608828006,0.0018473329017364,0.0068701384508321,38193312.884119615,726.6612040357613,805.035427643907,97.09581731526876,52560.0,31536000.0,08-14,2023.0,12.0,0.0,0.0,5.0,42.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_12_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,61835.42317974275,0.0,162285.14144833016,100449.7182685874,-339664.31214040826,-6.462410809368498,814.0803112489339,0.0154885903966692,-19260.43373378737,-0.3664466083292878,-24422.409337468016,-0.4646577119000764,-269816.31870327337,-5.133491603943558,10.21689497716895,0.3664466083292878,1.4715242067843788,26981631.870327342,513.3491603943559,591.4683833497904,19260.43373378737,52560.0,31536000.0,08-14,2022.0,10.0,0.0,0.0,10.0,15.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,26984.745838553423,0.0,166473.50920876983,139488.76337021636,-328910.13638749224,-6.257803203719411,1063.9544738951404,0.0202426650284463,0.0,0.0,-31918.634216854207,-0.6072799508533906,-306833.9158169717,-5.837783786472064,0.0,0.0,0.0,30683391.58169717,583.7783786472064,670.0985070619571,0.0,52560.0,31536000.0,08-14,2023.0,11.0,0.0,0.0,5.0,15.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_11_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,5757.144658340787,0.0,48957.08709646528,43199.9424381245,-294962.40704341425,-5.611917942226299,323.1286031188261,0.0061478044733414,-655.413231438139,-0.0124698103393862,-9693.858093564784,-0.1844341342002432,-289597.0737669875,-5.509837780954861,24.79261796042618,0.0124698103393862,0.059658151808946,28959707.376698747,550.9837780954861,614.8966086661304,655.413231438139,52560.0,31536000.0,08-14,2023.0,10.0,0.0,9.0,5.0,42.0,20.0,13.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,51480.901234672034,0.0,129895.87013922165,78414.9689045496,-81229.36835015463,-1.5454598240135966,646.7969602625499,0.012305878239394,-6.045732334803223,-0.0001150253488356,-19403.90880787649,-0.3691763471818207,-39106.79731773464,-0.7440410448579651,0.0228310502283105,0.0001150253488356,0.0091465864749584,3910679.731773464,74.4041044857965,111.6827762657692,6.045732334803223,52560.0,31536000.0,08-15,2022.0,9.0,0.0,0.0,5.0,15.0,20.0,13.0,Eplus-env-08-15_thermostat_rbc_eco_year_2022_case_9_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1
0,21644.901432010007,0.0,138711.10331107434,117066.20187906432,-348316.6712500001,-6.62702951388889,877.4789909923394,0.0166948057646944,-49755.15162143168,-0.9466353048217596,-26324.36972977018,-0.5008441729408329,-280853.8257670409,-5.343489835750399,23.569254185692543,0.9466353048217596,2.983080015290305,28085382.576704096,534.3489835750398,610.7943160895602,49755.15162143168,52560.0,31536000.0,08-14,2023.0,5.0,0.0,0.0,10.0,42.0,20.0,15.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,47329.79979341424,46863.49330889694,14456.246925304798,13989.9404407875,-73692.48272100206,-1.4020639787100848,1654.0652443895124,0.0314700388962997,-0.2243640771242709,-4.268722928543968e-06,-49621.95733168536,-0.9441011668889908,-34971.74914593274,-0.6653681344355544,0.0038051750380517,4.268722928543968e-06,0.0008714548097656,3497174.9145932742,66.53681344355545,99.79181412309606,0.2243640771242709,52560.0,31536000.0,08-14,2023.0,3.0,0.0,0.0,5.0,15.0,20.0,17.0,Eplus-env-08-14_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
0,61226.8439154297,0.0,155103.0504027898,93876.2064873601,-84356.27543458223,-1.604951967933452,770.2987262029433,0.0146556074239524,-16.530141137911805,-0.0003145004021672,-23108.961786088294,-0.4396682227185748,-34250.06428623128,-0.651637448368175,0.0513698630136986,0.0003145004021672,0.0200009520333506,3425006.428623128,65.1637448368175,98.02708245692008,16.530141137911805,52560.0,31536000.0,08-15,2022.0,8.0,0.0,0.0,5.0,15.0,20.0,15.0,Eplus-env-08-15_thermostat_rbc_eco_year_2022_case_8_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1
0,11096.750819935298,0.0,83590.91924136817,72494.16842143289,-55378.23025934287,-1.053619297171668,538.5526441935809,0.0102464353918109,-12104.16219104928,-0.2302922791295525,-16156.579325807426,-0.307393061754327,-34195.81622250453,-0.6506053314783967,10.34627092846271,0.2302922791295525,0.9436003295271932,3419581.6222504526,65.06053314783966,98.62823048701595,12104.16219104928,52560.0,31536000.0,08-15,2023.0,8.0,0.0,0.0,10.0,30.0,20.0,17.0,Eplus-env-08-15_thermostat_rbc_eco_year_2023_case_8_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1
