filename,year,case,rep,zones_controlled,onoffseed,tempseed,comforttemp,setbacktemp,Percent at 15,Percent at 16,Percent at 17,Percent at 18,Percent at 19,Percent at 20,Percent at 21,Percent at 22,Percent at 23,Percent at 24,Percent at 25 or above,Percent at 15 or below
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,12,0,0,15,30,20,13,1.2787460039187377,2.939053315458389,4.939672063524801,5.991543776425699,17.1393214396205,20.263999175002578,8.641847994225019,5.898731566463855,5.362483242239868,5.042796741260184,21.46024543673301,1.041559245127359
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_6_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_17_paper2_final_runs_v4-res1,2022,6,0,9,5,42,21,17,0.0,0.0,0.0,5.589357533257709,33.742394555017015,20.047437351758276,6.33185521295246,4.980921934618954,4.506548417036197,4.970609466845416,19.83087552851397,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_6_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_15_paper2_final_runs_v4-res1,2023,6,0,9,5,42,18,15,0.41249871094152835,23.512426523667113,24.08992471898525,5.527482726616479,4.475611013715582,4.754047643601114,5.2799835000515625,5.352170774466329,4.7746725791481905,4.454986078168506,17.366195730638342,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,4,0,0,5,15,20,15,0.0,0.0,0.0,0.0,0.020624935547076416,0.247499226564917,12.983396926884602,28.070537279571,14.241517995256265,8.765597607507477,35.670826028668664,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_10_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,4,0,0,5,10,20,17,0.0,0.0,0.0,0.0,0.1443745488295349,9.693719707125915,25.987418789316287,14.220893059709189,8.79653501082809,7.0331030215530586,34.12395586263793,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,14,0,0,5,42,20,13,0.0,0.0,0.0,3.5474889140971433,19.542126430854903,16.68557285758482,9.930906465917294,7.1156027637413635,5.970918840878622,5.960606373105084,31.24677735382077,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_13_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,13,0,0,15,30,20,13,0.1237496132824585,0.45374858203568114,1.5468701660307311,3.959987625038672,13.004021862431681,22.316180261936683,9.600907497164071,5.939981437558008,5.486232855522326,6.434979890687842,31.13334020831185,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_13_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,13,0,0,15,15,20,13,0.10312467773538209,0.1237496132824585,0.35062390430029905,1.144683922862741,2.526554604516861,5.259358564504486,13.818706816541198,22.769928843972362,9.796844384861297,7.816850572341962,36.23801175621326,0.05156233886769104
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,12,0,9,5,42,19,15,0.0,3.619676188511911,27.328039599876252,18.02619366814479,6.5999793750644535,4.970609466845416,5.032484273486645,4.980921934618954,4.599360626998041,4.444673610394967,20.398061256058575,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_15_paper2_final_runs_v4-res1,2023,3,0,9,5,42,21,15,0.0,0.030937403320614624,0.7837475507889038,5.620294936578323,17.799319377126945,23.770238218005566,7.053727957100134,4.991234402392492,5.486232855522326,5.259358564504486,29.204908734660208,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,5,0,0,5,15,20,13,0.0,0.0,0.010312467773538208,0.06187480664122925,0.3403114365267609,0.5053109209033722,11.04465298545942,45.10673404145612,12.47808600598123,7.301227183665052,23.151490151593276,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,10,15,20,17,0.0,0.2887490976590698,2.1862431679901,3.619676188511911,4.454986078168506,4.568423223677426,19.50087655976075,26.791791275652265,9.43590801278746,7.167165102609055,21.98618129318346,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,10,0,0,10,30,20,15,1.2168711972775086,1.8871816025574921,3.5578013818706817,4.877797256883572,15.726513354645766,26.29679282252243,8.507785913169021,6.15654326080231,6.001856244199237,5.609982468804785,20.119624626173042,0.04124987109415283
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,1,0,9,5,42,20,17,0.0,0.0,1.103434051768588,28.978034443642365,23.625863669176034,6.764978859441065,5.23873362895741,5.2902959678251005,4.8571723213364955,4.609673094771579,19.531813963081365,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,10,0,0,15,30,20,17,0.0,1.7634319892750334,7.301227183665052,5.393420645560482,14.354955140765185,22.45024234299268,9.054346705166546,5.950293905331546,5.414045581107559,5.682169743219553,22.635866762916365,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,10,0,0,10,30,20,13,0.9796844384861298,1.9696813447457977,3.506239043002991,5.166546354542642,14.808703722800868,25.100546560791997,8.51809838094256,6.476229761781995,6.290605341858306,5.444982984428174,21.161183871300402,0.5774981953181396
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,10,0,0,15,30,20,15,1.794369392595648,3.4959265752294524,5.011859337939569,5.630607404351862,14.519954625141796,20.965246983603176,8.662472929772095,5.6409198721254,5.249046096730948,5.6409198721254,23.223677426008045,0.16499948437661133
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,4,0,0,5,15,20,13,0.0,0.0,0.0,0.0,0.0,0.11343714550892028,12.364648860472311,30.143343302052184,15.097452820459937,7.878725378983191,34.40239249252346,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_10_tempseed_10_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,3,0,0,10,10,20,15,0.1340620810559967,0.19593688769722595,0.8662472929772095,1.825306795916263,3.733113334020831,17.65494482829741,19.428689285345982,9.105909044034236,6.868103537176447,6.218418067443539,33.94864391048778,0.020624935547076416
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,3,0,0,10,15,20,15,0.07218727441476745,0.1237496132824585,0.2681241621119934,1.0312467773538208,2.1759307002165618,4.723110240280499,19.83087552851397,20.707435289264723,9.714344642672991,7.65185108796535,33.68051974837579,0.020624935547076416
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,12,0,9,5,42,20,15,0.0,0.05156233886769104,9.023409301845932,26.399917500257814,17.417758069506036,6.6412292461586055,5.3006084355986385,4.7849850469217285,4.578735691450964,4.527173352583273,21.274621016809323,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,15,10,20,17,0.0,0.9178096318449005,5.434670516654635,6.1977931318964625,6.991853150458905,16.5721357120759,21.449932968959473,9.239971125090234,6.465917294008457,5.960606373105084,20.76931009590595,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_11_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,11,0,0,5,30,20,13,0.0,0.0,0.0,0.08249974218830566,7.796225636794885,42.68330411467464,12.31308652160462,7.528101474682892,6.352480148499535,5.517170258842941,17.72713210271218,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,10,30,20,17,0.0,1.1653088584098175,5.104671547901413,5.455295452201712,13.612457461070434,27.83335052077962,8.641847994225019,6.239043002990615,6.26998040631123,5.599670001031247,20.07837475507889,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_7_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,7,0,9,5,42,19,15,0.0,3.6918634629266784,26.925853356708263,17.90244405486233,7.5487264102299685,5.104671547901413,4.578735691450964,4.8571723213364955,4.434361142621429,4.7849850469217285,20.171186965040736,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,14,0,0,5,42,20,15,0.0,0.0,0.0,3.619676188511911,19.222439929875218,16.75776013199959,10.157780756935136,7.18779003815613,5.682169743219553,5.475920387748788,31.89646282355368,0.0
./Eplus-env-08-18_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_15_paper2_final_runs_v4-res1,2023,0,0,9,5,42,18,15,0.2887490976590698,24.131174590079407,24.058987315664638,5.805919356502011,4.630298030318655,4.8262349180158814,5.2696710322780245,5.517170258842941,5.001546870166031,4.7849850469217285,15.685263483551616,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_8_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,8,0,0,10,15,20,17,0.0,0.0,0.16499948437661133,0.8456223574301331,2.206868103537176,4.094049706094668,15.437764256986696,27.493039084252864,8.51809838094256,6.816541198308755,34.42301742807054,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_9_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,9,0,0,5,15,20,13,0.0,0.0,0.0,0.0,0.0,0.1237496132824585,7.641538620191812,30.28771785088172,14.086830978653191,8.899659688563473,38.960503248427344,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_9_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,9,0,0,10,42,20,15,0.19593688769722595,0.4021862431679901,1.7015571826338043,7.5796638135505825,16.964009487470353,12.95245952356399,7.394039393626894,6.919665876044137,7.053727957100134,5.909044034237393,32.91739713313396,0.010312467773538208
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_8_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,8,0,0,10,30,20,17,0.0,0.08249974218830566,1.0106218418067443,2.784366298855316,13.664019799938126,23.92492523460864,10.147468289161596,6.393730019593689,5.23873362895741,5.630607404351862,31.123027740538312,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_9_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,9,0,0,5,30,20,13,0.0,0.0,0.0,0.010312467773538208,4.599360626998041,23.47117665257296,18.418067443539236,8.806847478601629,7.064040424873673,6.053418583066928,31.57677632257399,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,1,0,9,5,42,19,15,0.0,3.8362380117562136,27.235227389914407,19.50087655976075,7.022790553779519,5.094359080127875,4.743735175827576,4.7952975146952665,4.114674641641745,4.7746725791481905,18.882128493348457,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,5,0,0,15,15,20,13,0.8456223574301331,1.5468701660307311,3.227802413117459,5.785294420954934,6.868103537176447,7.229039909250283,18.64494173455708,21.24368361348871,9.673094771578839,6.053418583066928,18.057131071465403,0.8249974218830567
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,3,0,0,5,42,20,13,0.0,0.0,0.16499948437661133,8.05403733113334,21.955243889862842,12.849334845828606,7.094977828194287,6.548417036196762,5.919356502010931,5.403733113334021,32.009899969062594,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_2_rep_0_zone_0_onoffseed_10_tempseed_10_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,2,0,0,10,10,20,15,0.8662472929772095,1.7221821181808805,2.691554088893472,4.733422708054038,5.620294936578323,20.893059709188407,23.811488089099722,9.209033721769618,7.094977828194287,5.145921418995566,18.160255749200786,0.05156233886769104
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,4,0,0,15,30,20,13,0.1443745488295349,0.4021862431679901,1.5159327627101165,3.4340517685882235,12.127462101680932,18.45931731463339,11.10652779210065,7.208414973703207,6.868103537176447,6.538104568423224,31.958337630194904,0.23718675879137877
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_15_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,3,0,0,15,42,20,17,0.06187480664122925,0.9693719707125915,3.9909250283592863,13.40620810559967,16.75776013199959,9.549345158296381,6.878416004949985,6.1668557285758485,5.6409198721254,4.949984531298339,31.628338661441685,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,3,0,0,10,42,20,17,0.0,0.4021862431679901,3.0421779931937714,15.097452820459937,19.91337527070228,9.590595029390533,6.218418067443539,5.249046096730948,5.187171290089719,5.692482210993091,29.607094977828197,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,4,0,0,15,10,20,13,0.18562441992368775,0.22687429101784057,0.6703104052799835,2.0728060224811795,4.176549448282974,13.210271217902445,19.57306383417552,10.209343095802826,8.105599670001032,7.002165618232444,34.36114262142931,0.20624935547076417
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,3,0,0,10,30,20,17,0.0,0.17531195215014952,1.3509332783335053,3.475301639682376,17.933381458182943,20.12993709394658,8.817159946375169,6.424667422914303,5.847169227596163,5.620294936578323,30.225843044240484,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_11_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,11,0,9,5,42,19,15,0.0,3.4134268330411466,27.91585026296793,18.572754460142313,7.064040424873673,4.733422708054038,4.527173352583273,4.712797772506961,4.413736207074352,5.176858822316181,19.469939156440137,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_17_paper2_final_runs_v4-res1,2023,3,0,9,5,42,21,17,0.0,0.0,0.0,4.155924512735898,24.358048881097247,19.27400226874291,6.981540682685367,4.609673094771579,4.619985562545117,5.506857791069403,30.49396720635248,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_11_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,11,0,0,15,30,20,13,1.7634319892750334,3.6403011240589875,5.46560791997525,7.528101474682892,17.15994637516758,19.985562545117048,8.775910075281015,6.373105084046612,6.032793647519852,4.908734660204187,17.25275858512942,1.1137465195421266
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,3,0,0,5,30,20,13,0.0,0.0,0.010312467773538208,0.1340620810559967,10.467154790141281,24.894297205321234,12.117149633907394,7.394039393626894,6.38341755182015,6.15654326080231,32.443023615551205,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_6_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,6,0,9,5,42,20,15,0.0,0.030937403320614624,9.982468804784984,28.122099618438696,16.376198824378672,6.424667422914303,5.764669485407858,5.847169227596163,5.558420129937094,4.733422708054038,17.15994637516758,0.0
./Eplus-env-08-18_thermostat_rbc_eco_year_2022_case_0_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,0,0,0,10,42,20,13,1.8562441992368772,3.6093637207383726,4.434361142621429,15.056202949365783,24.28586160668248,8.786222543054553,6.228730535217077,5.857481695369702,4.960296999071878,5.094359080127875,18.12931834588017,1.7015571826338043
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,10,0,0,15,15,20,17,0.0,0.43312364648860474,3.8671754150768276,4.939672063524801,5.084046612354336,5.475920387748788,18.335567701350932,20.800247499226565,9.332783335052078,6.455604826234918,25.275858512942147,0.0
