filename,year,case,rep,zones_controlled,onoffseed,tempseed,comforttemp,setbacktemp,Percent at 15,Percent at 16,Percent at 17,Percent at 18,Percent at 19,Percent at 20,Percent at 21,Percent at 22,Percent at 23,Percent at 24,Percent at 25 or above,Percent at 15 or below
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_6_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_15_paper2_final_runs_v4-res1,2023,6,0,9,5,42,18,15,0.0,0.0,13.179333814581828,38.83675363514489,4.619985562545117,4.66123543363927,5.475920387748788,5.455295452201712,5.166546354542642,4.980921934618954,17.6240074249768,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,4,0,0,5,15,20,15,0.0,0.0,0.0,0.0,0.0,0.08249974218830566,1.49530782716304,32.597710632154275,17.046509229658657,9.642157368258223,39.135815200577504,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,4,0,0,5,15,20,17,0.0,0.0,0.0,0.0,0.0,0.05156233886769104,1.3199958750128906,31.917087759100752,18.253067959162628,9.415283077240383,39.043002990615655,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,14,0,0,5,42,20,13,0.0,0.0,0.0,0.1237496132824585,14.427142415179953,19.769000721872747,11.632463648551099,8.043724863359802,6.703104052799835,5.527482726616479,33.773331958337636,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_13_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,13,0,0,15,30,20,13,0.11343714550892028,0.41249871094152835,1.1549963906362792,2.939053315458389,5.7543570176343195,22.61524182736929,15.231514901515933,8.023099927812725,5.692482210993091,5.6409198721254,32.42239868000413,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_13_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,13,0,0,15,15,20,13,0.06187480664122925,0.1340620810559967,0.247499226564917,1.0106218418067443,2.0624935547076415,4.403423739300814,7.218727441476745,23.82180055687326,15.375889450345467,8.538723316489635,37.063009178096316,0.06187480664122925
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,12,0,9,5,42,19,15,0.0,0.0,0.0,23.058677941631434,30.48365473857894,5.795606888728472,4.991234402392492,4.991234402392492,4.578735691450964,4.8365473857894195,21.264308549035785,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_21_setbacktemp_15_paper2_final_runs_v4-res1,2023,3,0,9,5,42,21,15,0.0,0.0,0.0,0.06187480664122925,0.5362483242239868,28.43147365164484,23.99711250902341,5.424358048881097,5.114984015674951,5.7440445498607815,30.68990409404971,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,5,0,0,5,15,20,13,0.0,0.0,0.0,0.0,0.020624935547076416,0.09281220996184388,0.3093740332061462,13.839331752088274,53.68670722903991,8.889347220789935,23.161802619366814,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,10,15,20,17,0.0,0.27843662988553164,2.0934309580282564,3.444364236361761,4.454986078168506,4.3415489326595855,2.578116943384552,13.395895637826133,36.908322161493246,8.930597091884088,23.57430133030834,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,10,0,0,10,30,20,15,1.1962462617304321,1.7634319892750334,3.2071774775703825,4.465298545942044,4.3518614004331235,9.116221511807776,35.175827575538825,7.476539135815201,6.434979890687842,5.671857275446015,21.088996596885636,0.05156233886769104
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,1,0,9,5,42,20,17,0.0,0.0,0.0,0.0,18.46962978240693,41.517995256264825,5.414045581107559,5.011859337939569,4.475611013715582,4.66123543363927,20.449623594926265,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,10,0,0,15,30,20,17,0.0,1.4643704238424256,6.6102918428379915,5.414045581107559,4.434361142621429,10.18871816025575,29.27709600907497,6.507167165102609,5.816231824275549,5.249046096730948,25.03867175415077,0.0
