timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
10,2022.0,1.0,1.0,1.0,12.486667,91.0,5.3766665,0.0,0.0,0.0,0.0,0.0,18.787413,18.609869,19.394491,19.344854,60.83638,58.0218,427.64282,652.0109,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
11,2022.0,1.0,1.0,1.0,12.573334,91.0,5.4333334,0.0,0.0,0.0,0.0,0.0,18.746628,18.573523,19.371075,19.322674,61.140587,58.28744,426.3207,654.2268,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
12,2022.0,1.0,1.0,2.0,12.66,91.0,5.49,0.0,0.0,0.0,0.0,0.0,18.708813,18.54006,19.349236,19.30206,61.467106,58.576138,425.22858,656.04175,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
13,2022.0,1.0,1.0,2.0,12.683333,91.166664,5.5916667,0.0,0.0,0.0,0.0,0.0,18.669102,18.501932,19.325472,19.278288,61.815937,58.87582,424.32233,657.32117,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
14,2022.0,1.0,1.0,2.0,12.706667,91.333336,5.693333,0.0,0.0,0.0,0.0,0.0,18.630463,18.46474,19.302008,19.254797,62.1647,59.17388,423.57092,658.1666,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,12.0,12.0,8400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
15,2022.0,1.0,1.0,2.0,12.73,91.5,5.795,0.0,0.0,0.0,0.0,0.0,18.593283,18.428951,19.278996,19.23175,62.511234,59.470028,422.9483,658.65753,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,9000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
16,2022.0,1.0,1.0,2.0,12.753333,91.666664,5.8966665,0.0,0.0,0.0,0.0,0.0,18.557497,18.394516,19.256357,19.209064,62.85542,59.7648,422.43265,658.8591,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,12.0,12.0,9600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
17,2022.0,1.0,1.0,2.0,12.776667,91.833336,5.9983335,0.0,0.0,0.0,0.0,0.0,18.523006,18.361336,19.23403,19.186684,63.197365,60.058617,422.00592,658.82495,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,10200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
18,2022.0,1.0,1.0,3.0,12.8,92.0,6.1,0.0,0.0,0.0,0.0,0.0,18.4897,18.329304,19.211967,19.164564,63.537266,60.351803,421.65292,658.5995,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,10800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
19,2022.0,1.0,1.0,3.0,12.796667,92.166664,6.088333,0.0,0.0,0.0,0.0,0.0,18.45826,18.29916,19.191757,19.144545,63.849346,60.614487,421.3625,658.4728,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,11400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
20,2022.0,1.0,1.0,3.0,12.793333,92.333336,6.076667,0.0,0.0,0.0,0.0,0.0,18.427874,18.270031,19.172127,19.1251,64.14243,60.85834,421.1234,658.42334,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
21,2022.0,1.0,1.0,3.0,12.79,92.5,6.065,0.0,0.0,0.0,0.0,0.0,18.398438,18.241802,19.153006,19.106163,64.41966,61.086823,420.92654,658.43585,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
22,2022.0,1.0,1.0,3.0,12.786667,92.666664,6.0533333,0.0,0.0,0.0,0.0,0.0,18.369865,18.214394,19.134377,19.087715,64.683586,61.302593,420.76437,658.498,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
23,2022.0,1.0,1.0,3.0,12.783334,92.833336,6.0416665,0.0,0.0,0.0,0.0,0.0,18.342075,18.187725,19.116209,19.069729,64.93634,61.507862,420.63077,658.5998,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24,2022.0,1.0,1.0,4.0,12.78,93.0,6.03,0.0,0.0,0.0,0.0,0.0,18.315178,18.161892,19.09853,19.052235,65.17902,61.704205,420.52066,658.7332,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,14400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
25,2022.0,1.0,1.0,4.0,12.803333,92.666664,6.105,0.0,0.0,0.0,0.0,0.0,18.289585,18.137575,19.082003,19.035978,65.36762,61.84681,420.4296,658.70355,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,15000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
26,2022.0,1.0,1.0,4.0,12.826667,92.333336,6.18,0.0,0.0,0.0,0.0,0.0,18.26489,18.114143,19.066225,19.020493,65.51366,61.947205,420.35428,658.5404,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,12.0,12.0,15600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
27,2022.0,1.0,1.0,4.0,12.85,92.0,6.255,0.0,0.0,0.0,0.0,0.0,18.240913,18.091404,19.051052,19.005617,65.62436,62.01308,420.29202,658.26855,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,16200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
28,2022.0,1.0,1.0,4.0,12.873333,91.666664,6.33,0.0,0.0,0.0,0.0,0.0,18.217571,18.069275,19.036438,18.991308,65.705475,62.05039,420.24063,657.90845,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,16800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.194803,18.047695,19.022375,18.977558,65.76171,62.063904,420.19818,657.47675,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.172564,18.02662,19.00876,18.96426,65.79697,62.057907,420.16312,656.98706,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.88,0.0,0.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.149723,18.004316,18.994686,18.950237,65.82436,62.043106,420.13425,656.49036,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.12692,17.982002,18.980677,18.936272,65.84185,62.01938,420.1104,655.9894,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.104315,17.959862,18.966785,18.92242,65.85037,61.988117,420.09082,655.48535,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.081932,17.93793,18.952997,18.908669,65.85118,61.950684,420.07465,654.97925,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.05978,17.91621,18.939299,18.895004,65.8454,61.908195,420.06134,654.47174,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.037851,17.894705,18.925678,18.881414,65.83401,61.861572,420.0504,653.96344,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.078923926,0.0,18.018309,17.877918,20.190298,21.069195,65.84576,53.96919,420.0452,652.25824,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,12.0,20.0,22200,-2.3677177136871017,0.07892392378957006,-2.3677177136871017,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.057478998,0.0,17.993444,17.851793,19.98502,20.580162,65.8535,55.624985,420.03577,648.7937,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,12.0,20.0,22800,-1.7393495150626046,0.05747899869912078,-1.7243699609736234,0.014979554088981217,-0.014979554088981217,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.056033026,0.0,18.005426,17.894016,20.04465,20.615595,65.81569,55.468117,436.06516,624.19586,1.0,1.0,12.0,20.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,12.0,20.0,23400,-1.6809907447940877,0.05603302482646959,-1.6809907447940877,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.16815664,0.0,20.261204,21.75476,20.011509,20.486506,51.86684,55.883316,443.28165,613.3038,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,20.0,20.0,24000,-5.044699372960149,0.1681566457653383,-5.044699372960149,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.12336868,0.0,19.960094,20.94521,20.014614,20.449612,54.646202,55.960823,455.67404,594.63776,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,20.0,20.0,24600,-3.7409650614561434,0.1233686782779731,-3.701060348339193,0.03990471311695032,-0.03990471311695032,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.12092148,0.0,20.07994,21.01361,20.033527,20.44941,54.58824,55.903976,467.18335,577.6648,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,20.0,25200,-3.627644421036984,0.1209214807012328,-3.627644421036984,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.107957944,0.0,20.067015,20.855759,20.03305,20.418268,55.445152,55.893112,489.64505,545.5033,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,20.0,20.0,25800,-3.23873840129736,0.107957946709912,-3.23873840129736,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.062268626,0.0,20.02078,20.721655,19.549288,19.462238,56.03661,59.206448,501.27075,529.27124,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,12.0,26400,-1.8680588074874036,0.06226862691624679,-1.8680588074874036,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.056917835,0.0,20.058496,20.739084,19.366049,19.269238,56.16159,59.693962,522.2825,500.3037,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,12.0,27000,-1.7075350586196374,0.05691783528732124,-1.7075350586196374,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.053496663,0.0,20.05467,20.682295,19.286274,19.19543,56.398754,59.775917,533.8808,484.2847,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,20.0,12.0,27600,-1.6048998947523951,0.05349666315841317,-1.6048998947523951,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.051473334,0.0,20.052536,20.651417,19.21972,19.129272,56.48684,59.814487,543.1597,471.44656,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,12.0,28200,-1.5441999988155466,0.05147333329385155,-1.5441999988155466,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.04991298,0.0,20.050835,20.625702,19.160797,19.070599,56.510197,59.813023,550.55286,461.1585,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,12.0,28800,-1.497389492293776,0.0499129830764592,-1.497389492293776,0.0,-0.0,0.0,-0.0,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.048733115,0.0,20.04939,20.606264,19.107267,19.017227,56.492783,59.801765,556.48364,452.93518,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,12.0,29400,-1.461993456221005,0.04873311520736684,-1.461993456221005,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.047825933,0.0,20.048391,20.591053,19.058413,18.968473,56.448353,59.78402,561.23566,446.3598,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,20.0,12.0,30000,-1.4347779752041434,0.04782593250680478,-1.4347779752041434,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.047116026,0.0,20.04759,20.578762,19.013636,18.923721,56.384094,59.759933,565.0378,441.1005,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,12.0,30600,-1.4134808343913157,0.04711602781304385,-1.4134808343913157,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.046495393,0.0,20.046917,20.567713,18.973291,18.883373,56.30791,59.726284,568.0748,436.8927,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,20.0,12.0,31200,-1.3948617574354667,0.04649539191451556,-1.3948617574354667,0.0,-0.0,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.04599127,0.0,20.046629,20.558859,18.93633,18.846392,56.218086,59.685562,570.4962,433.5254,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,12.0,31800,-1.3797381456119326,0.04599127152039775,-1.3797381456119326,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.045556083,0.0,20.046219,20.550688,18.902319,18.81227,56.121216,59.638577,572.42145,430.83014,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,20.0,12.0,32400,-1.3666824719595294,0.04555608239865098,-1.3666824719595294,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.04507455,0.0,20.045582,20.54286,18.870932,18.781181,56.016163,59.579887,573.944,428.67172,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,20.0,12.0,33000,-1.352236477540278,0.0450745492513426,-1.352236477540278,0.0,-0.0,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.048554145,0.0,20.049604,20.548801,18.841812,18.752335,55.319424,59.50822,543.44305,426.9431,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,20.0,12.0,33600,-1.456624396942092,0.0485541465647364,-1.456624396942092,0.0,-0.0,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.0,0.0,19.455915,19.405018,18.81507,18.726322,59.010662,59.491726,528.6142,426.0882,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,12.0,12.0,34200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.0,0.0,19.106167,18.8974,18.82205,18.734707,60.132935,59.205395,500.55435,424.45044,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,12.0,12.0,34800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.0,0.0,19.003119,18.790623,18.844475,18.759209,60.066185,58.926865,485.27823,423.56152,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,12.0,12.0,35400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.0,0.0,18.925879,18.712637,18.864214,18.78039,59.94109,58.659184,472.92508,422.84897,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,12.0,12.0,36000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.0,0.0,18.866837,18.655966,18.885939,18.80427,59.776596,58.380173,462.9585,422.28015,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,12.0,12.0,36600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.0,0.0,18.817533,18.609634,18.907429,18.827637,59.605072,58.101116,454.9037,421.82584,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,12.0,12.0,37200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.0,0.0,18.774054,18.569744,18.927383,18.84918,59.43444,57.82671,448.38565,421.4628,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,12.0,12.0,37800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.0,0.0,18.730768,18.531153,18.94096,18.863817,59.278484,57.57514,443.10544,421.17255,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,12.0,12.0,38400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.0,0.0,18.686857,18.492521,18.948135,18.871756,59.1378,57.345333,438.82407,420.94043,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,12.0,12.0,39000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.0,0.0,18.643066,18.454428,18.95078,18.875017,59.006695,57.1298,435.34955,420.75473,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,12.0,12.0,39600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
67,2022.0,1.0,1.0,11.0,12.948334,82.0,7.06,48.666668,428.33334,0.0,0.0,0.0,18.603546,18.42341,18.952856,18.878736,58.869125,56.921192,432.52972,420.60617,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.21,0.0,0.0,12.0,12.0,40200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
