timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Site Rain Status(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Zone Air Relative Humidity(Living),Zone Air Relative Humidity(Bedroom),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
10,2022.0,1.0,1.0,1.0,12.486667,91.0,5.3766665,0.0,0.0,0.0,0.0,0.0,18.78681,18.60927,19.394539,19.3449,60.858723,58.02338,428.71735,653.4726,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
11,2022.0,1.0,1.0,1.0,12.573334,91.0,5.4333334,0.0,0.0,0.0,0.0,0.0,18.746,18.5729,19.371128,19.322727,61.159588,58.288677,427.20938,655.41724,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,6600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
12,2022.0,1.0,1.0,2.0,12.66,91.0,5.49,0.0,0.0,0.0,0.0,0.0,18.708164,18.539421,19.349295,19.302118,61.483345,58.577087,425.9637,657.01135,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
13,2022.0,1.0,1.0,2.0,12.683333,91.166664,5.5916667,0.0,0.0,0.0,0.0,0.0,18.668436,18.501276,19.325537,19.27835,61.829887,58.87654,424.93008,658.11017,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,12.0,12.0,7800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
14,2022.0,1.0,1.0,2.0,12.706667,91.333336,5.693333,0.0,0.0,0.0,0.0,0.0,18.629782,18.46407,19.302076,19.254864,62.17676,59.174408,424.07303,658.80804,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,12.0,12.0,8400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
15,2022.0,1.0,1.0,2.0,12.73,91.5,5.795,0.0,0.0,0.0,0.0,0.0,18.592588,18.428268,19.279068,19.231821,62.521725,59.470398,423.36285,659.17847,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,9000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
16,2022.0,1.0,1.0,2.0,12.753333,91.666664,5.8966665,0.0,0.0,0.0,0.0,0.0,18.556791,18.393822,19.256432,19.209139,62.86461,59.76504,422.77475,659.28174,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,12.0,12.0,9600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
17,2022.0,1.0,1.0,2.0,12.776667,91.833336,5.9983335,0.0,0.0,0.0,0.0,0.0,18.52229,18.360632,19.234108,19.18676,63.205486,60.058746,422.288,659.16754,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,10200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
18,2022.0,1.0,1.0,3.0,12.8,92.0,6.1,0.0,0.0,0.0,0.0,0.0,18.488974,18.328592,19.212048,19.16464,63.5445,60.351852,421.88538,658.8769,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,10800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
19,2022.0,1.0,1.0,3.0,12.796667,92.166664,6.088333,0.0,0.0,0.0,0.0,0.0,18.457523,18.29844,19.191837,19.144625,63.855858,60.61446,421.5541,658.6974,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,11400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
20,2022.0,1.0,1.0,3.0,12.793333,92.333336,6.076667,0.0,0.0,0.0,0.0,0.0,18.427132,18.269304,19.172209,19.125181,64.148346,60.858257,421.2814,658.6053,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
21,2022.0,1.0,1.0,3.0,12.79,92.5,6.065,0.0,0.0,0.0,0.0,0.0,18.39769,18.24107,19.15309,19.106245,64.425095,61.086693,421.05685,658.58325,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,12600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
22,2022.0,1.0,1.0,3.0,12.786667,92.666664,6.0533333,0.0,0.0,0.0,0.0,0.0,18.440117,18.346489,19.134527,19.087864,64.62079,61.302177,453.01056,658.6174,2.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
23,2022.0,1.0,1.0,3.0,12.783334,92.833336,6.0416665,0.0,0.0,0.0,0.0,0.0,18.399384,18.277147,19.116419,19.069939,65.202354,61.507175,463.28268,658.6964,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,13800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24,2022.0,1.0,1.0,4.0,12.78,93.0,6.03,0.0,0.0,0.0,0.0,0.0,18.37395,18.252096,19.098766,19.052475,65.56841,61.703377,471.77457,658.8113,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,14400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
25,2022.0,1.0,1.0,4.0,12.803333,92.666664,6.105,0.0,0.0,0.0,0.0,0.0,18.316832,18.165197,19.082306,19.03629,65.88264,61.845688,462.69293,658.7665,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,12.0,12.0,15000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
26,2022.0,1.0,1.0,4.0,12.826667,92.333336,6.18,0.0,0.0,0.0,0.0,0.0,18.284328,18.133194,19.066542,19.02082,65.95444,61.946003,455.20178,658.59094,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,12.0,12.0,15600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
27,2022.0,1.0,1.0,4.0,12.85,92.0,6.255,0.0,0.0,0.0,0.0,0.0,18.257532,18.107557,19.051447,19.006025,65.98635,62.01155,449.01346,658.309,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,12.0,12.0,16200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
28,2022.0,1.0,1.0,4.0,12.873333,91.666664,6.33,0.0,0.0,0.0,0.0,0.0,18.232319,18.083565,19.036877,18.991764,66.00007,62.048668,443.90253,657.94055,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,16800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
29,2022.0,1.0,1.0,4.0,12.896667,91.333336,6.405,0.0,0.0,0.0,0.0,0.0,18.208204,18.060652,19.02285,18.978048,65.999725,62.06204,439.6831,657.5021,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,12.0,12.0,17400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
30,2022.0,1.0,1.0,5.0,12.92,91.0,6.48,0.0,0.0,0.0,0.0,0.0,18.184887,18.038515,19.009262,18.964777,65.98807,62.055935,436.20114,657.00684,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.88,0.0,0.0,12.0,12.0,18000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
31,2022.0,1.0,1.0,5.0,12.92,90.833336,6.5266666,0.0,0.0,0.0,0.0,0.0,18.161154,18.015333,18.995207,18.950773,65.97674,62.041054,433.33078,656.50555,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.0,12.0,18600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
32,2022.0,1.0,1.0,5.0,12.92,90.666664,6.5733333,0.0,0.0,0.0,0.0,0.0,18.137587,17.992271,18.981215,18.936825,65.96238,62.017258,430.96548,656.0009,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,12.0,12.0,19200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
33,2022.0,1.0,1.0,5.0,12.92,90.5,6.62,0.0,0.0,0.0,0.0,0.0,18.114313,17.96948,18.967337,18.922985,65.94476,61.985943,429.01697,655.4939,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,12.0,12.0,19800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
34,2022.0,1.0,1.0,5.0,12.92,90.333336,6.6666665,0.0,0.0,0.0,0.0,0.0,18.091345,17.946978,18.95356,18.909243,65.924164,61.948463,427.41232,654.9853,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,12.0,12.0,20400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
35,2022.0,1.0,1.0,5.0,12.92,90.166664,6.713333,0.0,0.0,0.0,0.0,0.0,18.068674,17.924757,18.939869,18.895586,65.90087,61.90595,426.09125,654.4758,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,12.0,12.0,21000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
36,2022.0,1.0,1.0,6.0,12.92,90.0,6.76,0.0,0.0,0.0,0.0,0.0,18.046282,17.902802,18.926256,18.882002,65.8752,61.8593,425.00403,653.96594,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,12.0,12.0,21600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
37,2022.0,1.0,1.0,6.0,12.911667,90.0,6.77,0.0,0.0,0.0,0.07888557,0.0,18.02637,17.885704,20.190166,21.068554,65.880554,53.971313,424.48734,652.2608,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,12.0,20.0,22200,-2.3665671481836292,0.07888557160612097,-2.3665671481836292,0.0,-0.0,0.0,-0.0,False
38,2022.0,1.0,1.0,6.0,12.903334,90.0,6.78,0.0,0.0,0.0,0.05745384,0.0,18.001034,17.8591,19.985075,20.579887,65.87636,55.62588,423.55182,648.79645,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,12.0,20.0,22800,-1.7385401453751888,0.05745384108002295,-1.7236152324006886,0.01492491297450016,-0.01492491297450016,0.0,-0.0,False
39,2022.0,1.0,1.0,6.0,12.895,90.0,6.79,0.0,0.0,0.0,0.054265525,0.0,18.012589,17.900883,20.043005,20.611172,65.82884,55.52342,438.81122,646.58105,1.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,12.0,20.0,23400,-1.627965703709032,0.05426552345696774,-1.627965703709032,0.0,-0.0,0.0,-0.0,False
40,2022.0,1.0,1.0,6.0,12.886666,90.0,6.8,0.0,0.0,0.0,0.16582313,0.0,20.2607,21.748934,20.01094,20.484632,51.914177,55.950054,445.7229,645.83215,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,20.0,20.0,24000,-4.974694167774261,0.1658231389258087,-4.974694167774261,0.0,-0.0,0.0,-0.0,False
41,2022.0,1.0,1.0,6.0,12.878333,90.0,6.81,0.0,0.0,0.0,0.12120117,0.0,19.96029,20.941753,20.013823,20.447447,54.68172,56.05876,457.5806,644.5706,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,20.0,20.0,24600,-3.6757437875630963,0.1212011734500519,-3.6360352035015566,0.039708584061539653,-0.039708584061539653,0.0,-0.0,False
42,2022.0,1.0,1.0,7.0,12.87,90.0,6.82,0.0,0.0,0.0,0.11873588,0.0,20.079706,21.010096,20.032164,20.446255,54.617657,56.028004,468.608,643.41266,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,20.0,25200,-3.5620764176867037,0.1187358805895568,-3.5620764176867037,0.0,-0.0,0.0,-0.0,False
43,2022.0,1.0,1.0,7.0,12.83,89.833336,6.8616667,0.0,0.0,0.0,0.10566907,0.0,20.068909,20.858837,20.02974,20.41053,55.172264,57.138863,474.92465,664.9609,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,20.0,20.0,25800,-3.17007193640703,0.105669064546901,-3.17007193640703,0.0,-0.0,0.0,-0.0,False
44,2022.0,1.0,1.0,7.0,12.79,89.666664,6.903333,0.0,0.0,0.0,0.09854235,0.0,20.063478,20.78476,20.02831,20.388025,55.408245,57.948696,480.01328,681.9772,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,20.0,26400,-2.956270536926726,0.09854235123089088,-2.956270536926726,0.0,-0.0,0.0,-0.0,False
45,2022.0,1.0,1.0,7.0,12.75,89.5,6.945,0.0,0.0,0.0,0.09326581,0.0,20.05938,20.725468,20.027203,20.370047,55.547802,58.53938,484.091,695.3527,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,20.0,20.0,27000,-2.7979741784379533,0.09326580594793178,-2.7979741784379533,0.0,-0.0,0.0,-0.0,False
46,2022.0,1.0,1.0,7.0,12.71,89.333336,6.9866667,0.0,0.0,0.0,0.08939468,0.0,20.056381,20.682312,20.026508,20.356333,55.594994,58.952526,487.349,705.8125,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,20.0,20.0,27600,-2.6818404523136383,0.08939468174378794,-2.6818404523136383,0.0,-0.0,0.0,-0.0,False
47,2022.0,1.0,1.0,7.0,12.67,89.166664,7.028333,0.0,0.0,0.0,0.08645124,0.0,20.054152,20.649336,20.025784,20.344961,55.5775,59.2279,489.94028,713.9377,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,20.0,28200,-2.5935372159687122,0.0864512405322904,-2.5935372159687122,0.0,-0.0,0.0,-0.0,False
48,2022.0,1.0,1.0,8.0,12.63,89.0,7.07,0.0,0.0,0.0,0.082227655,0.0,20.050257,20.617521,20.025354,20.336132,55.801605,59.390995,507.84732,720.19635,2.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.42,0.0,0.0,20.0,20.0,28800,-2.4668297024182153,0.08222765674727385,-2.4668297024182153,0.0,-0.0,0.0,-0.0,False
49,2022.0,1.0,1.0,8.0,12.59,89.0,7.0616665,0.0,0.0,0.0,0.08041841,0.0,20.048811,20.59905,20.024696,20.329317,55.92539,59.485924,522.2196,725.12756,2.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,20.0,20.0,29400,-2.4125521958777534,0.08041840652925844,-2.4125521958777534,0.0,-0.0,0.0,-0.0,False
50,2022.0,1.0,1.0,8.0,12.55,89.0,7.0533333,0.0,0.0,0.0,0.08304166,0.0,20.047817,20.583511,20.02783,20.332872,55.99839,58.380527,533.7475,662.004,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,20.0,20.0,30000,-2.4912497665044704,0.08304165888348235,-2.4912497665044704,0.0,-0.0,0.0,-0.0,False
51,2022.0,1.0,1.0,8.0,12.51,89.0,7.045,0.0,0.0,0.0,0.048728082,0.0,20.01861,20.524347,19.597038,19.49424,56.192497,60.85536,540.0752,628.1576,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,20.0,12.0,30600,-1.4618425052937472,0.04872808350979157,-1.4618425052937472,0.0,-0.0,0.0,-0.0,False
52,2022.0,1.0,1.0,8.0,12.47,89.0,7.036667,1.6666666,0.0,0.0,0.04655622,0.0,20.0474,20.571922,19.436733,19.340658,55.98449,60.37412,550.44696,573.6675,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,20.0,12.0,31200,-1.3966865845524712,0.04655621948508237,-1.3966865845524712,0.0,-0.0,0.0,-0.0,False
53,2022.0,1.0,1.0,8.0,12.43,89.0,7.028333,3.3333333,0.0,0.0,0.045523297,0.0,20.046013,20.551176,19.351864,19.256311,55.996902,60.043472,556.3542,542.6514,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,20.0,12.0,31800,-1.3656988690487706,0.04552329563495902,-1.3656988690487706,0.0,-0.0,0.0,-0.0,False
54,2022.0,1.0,1.0,9.0,12.39,89.0,7.02,5.0,0.0,0.0,0.045100525,0.0,20.04575,20.544584,19.281166,19.185986,55.94316,59.757446,561.08563,517.93555,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,20.0,12.0,32400,-1.353015737992564,0.04510052459975213,-1.353015737992564,0.0,-0.0,0.0,-0.0,False
55,2022.0,1.0,1.0,9.0,12.396667,88.666664,7.045,6.6666665,0.0,0.0,0.044598397,0.0,20.045115,20.536282,19.218927,19.124443,55.87882,59.51257,564.85925,498.21774,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,20.0,12.0,33000,-1.3379518977891949,0.04459839659297316,-1.3379518977891949,0.0,-0.0,0.0,-0.0,False
56,2022.0,1.0,1.0,9.0,12.403334,88.333336,7.07,8.333333,0.0,0.0,0.044173628,0.0,20.04468,20.529722,19.163347,19.069462,55.79114,59.298225,567.86487,482.48004,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,20.0,12.0,33600,-1.325208791737588,0.04417362639125293,-1.325208791737588,0.0,-0.0,0.0,-0.0,False
57,2022.0,1.0,1.0,9.0,12.41,88.0,7.095,10.0,0.0,0.0,0.04379489,0.0,20.044268,20.523745,19.113266,19.019896,55.68756,59.107685,570.2524,469.91473,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,20.0,12.0,34200,-1.3138466652137286,0.04379488884045762,-1.3138466652137286,0.0,-0.0,0.0,-0.0,False
58,2022.0,1.0,1.0,9.0,12.416667,87.666664,7.12,15.666667,46.5,0.0,0.042016193,0.0,20.042807,20.49136,19.096684,19.005543,55.663445,58.822613,572.14594,459.8787,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,20.0,12.0,34800,-1.2604857816121902,0.04201619272040634,-1.2604857816121902,0.0,-0.0,0.0,-0.0,False
59,2022.0,1.0,1.0,9.0,12.423333,87.333336,7.145,21.333334,93.0,0.0,0.039687682,0.0,20.040594,20.450623,19.101843,19.01304,55.65766,58.48604,573.6656,451.8551,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,20.0,12.0,35400,-1.1906304256589169,0.03968768085529723,-1.1906304256589169,0.0,-0.0,0.0,-0.0,False
60,2022.0,1.0,1.0,10.0,12.43,87.0,7.17,27.0,139.5,0.0,0.03812632,0.0,20.03897,20.424849,19.109297,19.022133,55.591682,58.166847,574.891,445.43814,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,20.0,12.0,36000,-1.143789600355835,0.03812632001186116,-1.143789600355835,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,86.333336,7.15,32.666668,186.0,0.0,0.036513973,0.0,20.037357,20.400656,19.121462,19.036633,55.51534,57.846615,575.9854,440.32614,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,20.0,12.0,36600,-1.0954192245590773,0.03651397415196924,-1.0954192245590773,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,85.666664,7.13,38.333332,232.5,0.0,0.035136394,0.0,20.03582,20.381296,19.135756,19.052975,55.41763,57.533714,576.9745,436.2507,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,20.0,12.0,37200,-1.0540917737938784,0.03513639245979595,-1.0540917737938784,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,85.0,7.11,44.0,279.0,0.0,0.034022372,0.0,20.034662,20.36689,19.150206,19.069172,55.29882,57.232018,577.8757,432.9997,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,20.0,12.0,37800,-1.0206711208341357,0.03402237069447119,-1.0206711208341357,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,84.333336,7.09,45.166668,316.33334,0.0,0.03336077,0.0,20.033905,20.360794,19.159473,19.079636,55.148033,56.958717,578.7024,430.4049,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,20.0,12.0,38400,-1.0008231154222453,0.03336077051407484,-1.0008231154222453,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,83.666664,7.07,46.333332,353.66666,0.0,0.033044115,0.0,20.03352,20.360369,19.162786,19.083847,54.97499,56.713295,579.4624,428.33307,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,14.02,0.0,0.0,20.0,12.0,39000,-0.9913234244301267,0.03304411414767089,-0.9913234244301267,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,83.0,7.05,47.5,391.0,0.0,0.032923896,0.0,20.033342,20.363184,19.161648,19.083458,54.788383,56.488007,580.16455,426.67807,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,20.0,12.0,39600,-0.9877168552091451,0.03292389517363817,-0.9877168552091451,0.0,-0.0,0.0,-0.0,False
